0,1,2,3,4,5,6,7,8,9,10
"[480, 254]","[529, 218]","[433, 213]","[697, 1116]","[221, 628]","[698, 1234]","[209, 565]","[669, 1216]","[221, 528]","[653, 1180]","[238, 546]"
"[482, 261]","[530, 225]","[436, 221]","[687, 1110]","[230, 617]","[680, 1223]","[214, 557]","[654, 1203]","[225, 522]","[640, 1167]","[243, 536]"
"[485, 266]","[532, 230]","[439, 226]","[680, 1124]","[239, 612]","[674, 1226]","[220, 551]","[648, 1205]","[231, 516]","[634, 1169]","[249, 529]"
"[486, 268]","[533, 232]","[440, 228]","[678, 1127]","[240, 612]","[674, 1225]","[222, 550]","[647, 1203]","[232, 514]","[633, 1167]","[251, 528]"
"[486, 269]","[534, 232]","[440, 229]","[681, 1133]","[241, 613]","[680, 1236]","[222, 550]","[651, 1217]","[233, 514]","[636, 1179]","[252, 528]"
"[486, 270]","[534, 233]","[441, 229]","[683, 1135]","[243, 612]","[682, 1243]","[223, 550]","[652, 1224]","[234, 513]","[637, 1186]","[253, 528]"
"[486, 270]","[534, 233]","[441, 229]","[684, 1136]","[242, 613]","[684, 1247]","[223, 550]","[654, 1229]","[234, 514]","[638, 1191]","[253, 529]"
"[486, 269]","[534, 232]","[441, 229]","[685, 1144]","[241, 614]","[685, 1249]","[223, 550]","[655, 1230]","[235, 514]","[639, 1192]","[253, 529]"
"[485, 269]","[534, 232]","[441, 228]","[685, 1144]","[243, 615]","[686, 1250]","[225, 551]","[655, 1232]","[236, 514]","[639, 1194]","[255, 530]"
"[484, 269]","[534, 232]","[441, 228]","[686, 1134]","[243, 615]","[686, 1246]","[227, 551]","[655, 1228]","[238, 514]","[640, 1190]","[256, 530]"
"[484, 269]","[534, 232]","[440, 228]","[684, 1136]","[243, 616]","[682, 1240]","[227, 551]","[653, 1220]","[238, 514]","[638, 1183]","[256, 530]"
"[484, 269]","[534, 232]","[440, 228]","[688, 1137]","[243, 616]","[683, 1247]","[227, 553]","[653, 1228]","[238, 516]","[638, 1190]","[256, 532]"
"[483, 269]","[534, 232]","[440, 228]","[688, 1152]","[244, 616]","[683, 1255]","[228, 556]","[653, 1236]","[239, 519]","[638, 1198]","[257, 534]"
"[482, 269]","[534, 232]","[440, 228]","[688, 1163]","[244, 619]","[685, 1265]","[229, 560]","[654, 1247]","[240, 522]","[639, 1208]","[258, 537]"
"[482, 269]","[534, 232]","[440, 228]","[694, 1157]","[244, 623]","[687, 1267]","[231, 565]","[656, 1249]","[242, 525]","[640, 1210]","[259, 541]"
"[481, 268]","[534, 232]","[440, 228]","[696, 1154]","[244, 624]","[689, 1269]","[232, 566]","[656, 1251]","[242, 526]","[640, 1212]","[259, 542]"
"[480, 268]","[534, 232]","[440, 228]","[696, 1172]","[243, 626]","[694, 1280]","[233, 568]","[660, 1264]","[243, 527]","[643, 1224]","[259, 543]"
"[480, 269]","[534, 232]","[440, 228]","[696, 1179]","[243, 626]","[695, 1285]","[233, 568]","[661, 1270]","[243, 527]","[644, 1230]","[259, 543]"
"[479, 269]","[534, 232]","[439, 228]","[696, 1178]","[243, 628]","[695, 1284]","[234, 569]","[661, 1269]","[243, 527]","[644, 1228]","[260, 544]"
"[479, 269]","[534, 231]","[439, 228]","[697, 1185]","[243, 628]","[699, 1292]","[234, 570]","[665, 1278]","[243, 528]","[647, 1237]","[260, 544]"
"[479, 269]","[534, 231]","[439, 228]","[697, 1186]","[243, 630]","[701, 1292]","[234, 571]","[667, 1278]","[243, 529]","[649, 1238]","[259, 545]"
"[479, 268]","[534, 231]","[438, 228]","[698, 1194]","[242, 632]","[704, 1302]","[234, 572]","[669, 1290]","[243, 530]","[651, 1249]","[259, 546]"
"[479, 268]","[533, 231]","[438, 228]","[699, 1196]","[242, 633]","[705, 1304]","[234, 573]","[670, 1292]","[243, 530]","[651, 1251]","[259, 546]"
"[479, 268]","[533, 230]","[438, 227]","[699, 1196]","[242, 634]","[706, 1304]","[235, 573]","[670, 1293]","[244, 530]","[652, 1252]","[260, 547]"
"[479, 268]","[533, 230]","[438, 227]","[699, 1195]","[242, 636]","[706, 1303]","[235, 574]","[670, 1291]","[244, 531]","[652, 1250]","[260, 548]"
"[479, 267]","[533, 229]","[438, 226]","[700, 1194]","[241, 637]","[707, 1302]","[235, 575]","[671, 1290]","[244, 532]","[653, 1249]","[260, 549]"
"[478, 267]","[533, 229]","[438, 226]","[700, 1196]","[241, 638]","[708, 1305]","[234, 576]","[671, 1293]","[244, 532]","[653, 1252]","[259, 549]"
"[478, 266]","[533, 228]","[438, 225]","[703, 1176]","[240, 638]","[708, 1304]","[234, 576]","[672, 1292]","[243, 532]","[653, 1251]","[259, 549]"
"[478, 266]","[533, 228]","[437, 225]","[705, 1169]","[238, 639]","[708, 1305]","[234, 577]","[672, 1292]","[243, 533]","[653, 1251]","[258, 550]"
"[478, 266]","[533, 227]","[437, 225]","[707, 1164]","[237, 639]","[708, 1304]","[233, 577]","[672, 1292]","[242, 533]","[653, 1251]","[257, 550]"
"[478, 265]","[533, 227]","[437, 224]","[708, 1160]","[237, 639]","[708, 1296]","[233, 577]","[672, 1282]","[242, 533]","[653, 1242]","[257, 550]"
"[478, 265]","[533, 227]","[437, 223]","[708, 1160]","[237, 639]","[708, 1295]","[233, 577]","[671, 1280]","[242, 533]","[653, 1240]","[257, 549]"
"[478, 265]","[533, 226]","[437, 223]","[709, 1161]","[237, 639]","[710, 1300]","[233, 576]","[672, 1286]","[242, 532]","[654, 1246]","[257, 548]"
"[478, 264]","[533, 226]","[436, 223]","[709, 1161]","[237, 639]","[710, 1303]","[233, 576]","[672, 1289]","[242, 531]","[654, 1248]","[257, 548]"
"[478, 264]","[533, 226]","[436, 223]","[708, 1175]","[237, 639]","[710, 1303]","[232, 576]","[671, 1289]","[242, 531]","[653, 1248]","[257, 548]"
"[478, 264]","[533, 226]","[436, 223]","[707, 1186]","[237, 639]","[710, 1304]","[233, 577]","[671, 1290]","[242, 532]","[653, 1249]","[257, 549]"
"[478, 264]","[533, 225]","[436, 222]","[706, 1191]","[237, 640]","[710, 1305]","[233, 577]","[671, 1291]","[242, 532]","[653, 1250]","[257, 549]"
"[478, 264]","[533, 225]","[436, 222]","[706, 1192]","[237, 640]","[710, 1305]","[233, 577]","[671, 1291]","[242, 532]","[653, 1250]","[257, 549]"
"[478, 263]","[533, 225]","[436, 222]","[706, 1200]","[237, 640]","[710, 1312]","[233, 577]","[671, 1299]","[243, 532]","[653, 1257]","[258, 549]"
"[478, 263]","[533, 225]","[435, 222]","[708, 1193]","[236, 640]","[710, 1316]","[233, 577]","[671, 1304]","[243, 532]","[653, 1262]","[258, 548]"
"[478, 263]","[533, 224]","[435, 221]","[709, 1184]","[236, 639]","[710, 1317]","[233, 577]","[671, 1304]","[243, 532]","[653, 1262]","[258, 548]"
"[478, 262]","[533, 224]","[435, 221]","[711, 1182]","[235, 639]","[711, 1323]","[233, 576]","[671, 1311]","[243, 532]","[653, 1269]","[258, 548]"
"[477, 261]","[532, 223]","[435, 220]","[710, 1186]","[235, 639]","[711, 1317]","[232, 576]","[671, 1303]","[242, 532]","[653, 1262]","[258, 548]"
"[477, 259]","[532, 222]","[435, 218]","[709, 1187]","[235, 636]","[711, 1312]","[232, 572]","[671, 1297]","[242, 530]","[653, 1256]","[258, 547]"
"[477, 258]","[532, 221]","[434, 217]","[709, 1169]","[234, 631]","[711, 1308]","[229, 567]","[671, 1292]","[240, 527]","[653, 1251]","[255, 543]"
"[477, 256]","[532, 219]","[434, 215]","[710, 1170]","[232, 627]","[711, 1309]","[226, 563]","[670, 1294]","[237, 524]","[652, 1252]","[253, 541]"
"[476, 255]","[531, 218]","[433, 215]","[710, 1170]","[228, 625]","[711, 1311]","[223, 561]","[670, 1296]","[235, 523]","[652, 1254]","[249, 541]"
"[476, 254]","[530, 217]","[432, 214]","[710, 1170]","[227, 622]","[710, 1311]","[221, 558]","[670, 1296]","[233, 521]","[652, 1255]","[247, 539]"
"[476, 253]","[530, 217]","[432, 214]","[710, 1190]","[226, 621]","[711, 1313]","[221, 556]","[671, 1297]","[233, 520]","[653, 1256]","[247, 538]"
"[476, 253]","[530, 216]","[431, 213]","[710, 1186]","[225, 619]","[712, 1313]","[221, 552]","[671, 1297]","[232, 518]","[653, 1256]","[246, 537]"
"[475, 253]","[530, 216]","[431, 213]","[711, 1183]","[225, 614]","[715, 1318]","[220, 543]","[675, 1303]","[232, 512]","[656, 1262]","[246, 532]"
"[475, 252]","[530, 215]","[430, 213]","[712, 1183]","[224, 608]","[718, 1326]","[219, 537]","[678, 1313]","[231, 506]","[659, 1271]","[245, 527]"
"[474, 251]","[528, 215]","[429, 212]","[714, 1182]","[224, 601]","[718, 1327]","[218, 527]","[679, 1314]","[231, 497]","[659, 1273]","[245, 519]"
"[472, 251]","[527, 214]","[427, 212]","[715, 1181]","[220, 595]","[719, 1327]","[214, 516]","[680, 1315]","[229, 487]","[660, 1273]","[243, 510]"
"[470, 250]","[526, 214]","[425, 212]","[714, 1180]","[216, 593]","[719, 1327]","[212, 515]","[680, 1315]","[227, 486]","[660, 1273]","[241, 508]"
"[469, 249]","[524, 213]","[423, 212]","[715, 1181]","[212, 583]","[720, 1330]","[209, 502]","[680, 1318]","[224, 475]","[661, 1276]","[238, 498]"
"[468, 249]","[523, 213]","[422, 212]","[717, 1181]","[211, 568]","[720, 1332]","[208, 483]","[680, 1321]","[224, 455]","[661, 1279]","[238, 481]"
"[467, 249]","[523, 213]","[421, 212]","[719, 1181]","[210, 561]","[721, 1336]","[207, 475]","[681, 1327]","[224, 447]","[661, 1284]","[237, 474]"
"[467, 249]","[522, 213]","[421, 211]","[720, 1180]","[210, 559]","[723, 1336]","[209, 473]","[681, 1327]","[226, 444]","[662, 1285]","[239, 472]"
"[466, 249]","[521, 213]","[421, 211]","[721, 1180]","[211, 556]","[725, 1335]","[213, 468]","[683, 1327]","[229, 438]","[664, 1285]","[242, 467]"
"[466, 249]","[520, 213]","[421, 211]","[721, 1179]","[212, 552]","[726, 1335]","[215, 461]","[685, 1327]","[230, 430]","[666, 1284]","[243, 462]"
"[466, 249]","[520, 213]","[421, 211]","[722, 1178]","[213, 551]","[726, 1335]","[215, 458]","[685, 1326]","[229, 426]","[666, 1284]","[244, 462]"
"[466, 248]","[519, 212]","[421, 210]","[722, 1178]","[213, 547]","[726, 1330]","[214, 453]","[685, 1322]","[229, 422]","[666, 1281]","[245, 460]"
"[466, 248]","[519, 212]","[421, 209]","[722, 1178]","[212, 547]","[725, 1330]","[211, 451]","[684, 1321]","[227, 421]","[666, 1280]","[245, 460]"
"[466, 248]","[519, 211]","[421, 209]","[722, 1178]","[210, 548]","[725, 1330]","[209, 454]","[684, 1322]","[225, 423]","[665, 1281]","[244, 461]"
"[465, 248]","[519, 211]","[421, 209]","[723, 1178]","[210, 549]","[725, 1335]","[208, 454]","[684, 1328]","[225, 425]","[665, 1287]","[246, 462]"
"[465, 248]","[519, 211]","[421, 209]","[724, 1178]","[211, 549]","[727, 1340]","[208, 452]","[685, 1334]","[226, 425]","[666, 1292]","[249, 463]"
"[465, 248]","[519, 211]","[421, 209]","[725, 1178]","[211, 552]","[727, 1343]","[205, 453]","[686, 1337]","[225, 426]","[667, 1295]","[249, 465]"
"[465, 248]","[519, 211]","[421, 209]","[726, 1178]","[209, 555]","[728, 1343]","[203, 455]","[686, 1337]","[224, 429]","[667, 1295]","[248, 469]"
"[465, 248]","[519, 211]","[421, 209]","[728, 1178]","[206, 566]","[729, 1345]","[202, 464]","[687, 1339]","[222, 436]","[668, 1298]","[247, 475]"
"[465, 248]","[519, 211]","[421, 208]","[729, 1178]","[206, 571]","[730, 1346]","[202, 470]","[688, 1340]","[222, 441]","[669, 1298]","[247, 479]"
"[465, 248]","[519, 211]","[422, 208]","[729, 1179]","[205, 576]","[734, 1350]","[201, 474]","[693, 1344]","[221, 444]","[673, 1302]","[246, 482]"
"[466, 248]","[520, 210]","[422, 207]","[729, 1180]","[205, 584]","[735, 1351]","[201, 485]","[693, 1345]","[221, 452]","[674, 1302]","[245, 488]"
"[466, 247]","[520, 209]","[422, 205]","[729, 1181]","[201, 595]","[735, 1351]","[201, 506]","[694, 1343]","[218, 468]","[674, 1301]","[240, 499]"
"[466, 246]","[521, 208]","[423, 204]","[729, 1181]","[198, 603]","[735, 1347]","[199, 517]","[694, 1339]","[214, 479]","[674, 1297]","[234, 509]"
"[466, 245]","[521, 208]","[423, 202]","[729, 1181]","[196, 611]","[735, 1344]","[198, 530]","[694, 1335]","[213, 494]","[674, 1293]","[233, 522]"
"[467, 244]","[522, 207]","[423, 201]","[728, 1174]","[196, 617]","[734, 1326]","[198, 542]","[694, 1316]","[213, 506]","[674, 1275]","[233, 533]"
"[467, 244]","[522, 207]","[423, 201]","[728, 1167]","[195, 622]","[734, 1318]","[198, 545]","[694, 1306]","[213, 511]","[675, 1266]","[232, 539]"
"[468, 244]","[523, 206]","[424, 200]","[728, 1162]","[195, 628]","[734, 1314]","[198, 553]","[694, 1302]","[213, 516]","[675, 1262]","[231, 544]"
"[468, 243]","[523, 205]","[424, 199]","[728, 1163]","[194, 631]","[731, 1316]","[198, 557]","[691, 1304]","[212, 519]","[673, 1263]","[230, 546]"
"[469, 242]","[523, 204]","[425, 198]","[724, 1211]","[194, 634]","[730, 1329]","[198, 560]","[690, 1321]","[212, 521]","[671, 1278]","[229, 548]"
"[470, 241]","[524, 203]","[425, 197]","[719, 1217]","[193, 635]","[728, 1329]","[198, 561]","[687, 1321]","[211, 522]","[668, 1278]","[226, 548]"
"[471, 240]","[524, 203]","[425, 197]","[719, 1216]","[192, 641]","[728, 1329]","[198, 568]","[687, 1321]","[210, 526]","[668, 1278]","[225, 552]"
"[472, 240]","[525, 202]","[426, 196]","[719, 1220]","[191, 644]","[728, 1331]","[198, 570]","[687, 1323]","[209, 528]","[668, 1280]","[223, 553]"
"[473, 239]","[525, 201]","[427, 196]","[719, 1227]","[191, 647]","[728, 1339]","[198, 572]","[687, 1331]","[209, 530]","[668, 1287]","[223, 556]"
"[474, 239]","[526, 200]","[427, 195]","[720, 1226]","[191, 649]","[730, 1339]","[198, 575]","[689, 1332]","[209, 532]","[669, 1287]","[223, 558]"
"[474, 238]","[526, 200]","[427, 194]","[722, 1225]","[190, 649]","[732, 1331]","[197, 575]","[691, 1320]","[208, 531]","[672, 1277]","[221, 558]"
"[476, 237]","[528, 198]","[428, 192]","[721, 1209]","[190, 650]","[730, 1312]","[197, 575]","[690, 1295]","[207, 531]","[672, 1254]","[220, 558]"
"[476, 236]","[528, 196]","[428, 191]","[723, 1209]","[189, 650]","[735, 1313]","[197, 576]","[694, 1298]","[206, 531]","[675, 1256]","[219, 558]"
"[477, 236]","[529, 196]","[429, 191]","[724, 1209]","[189, 654]","[736, 1313]","[197, 583]","[694, 1298]","[206, 540]","[675, 1257]","[219, 566]"
"[478, 236]","[529, 196]","[429, 191]","[724, 1211]","[188, 656]","[736, 1316]","[198, 586]","[694, 1301]","[207, 543]","[675, 1258]","[219, 569]"
"[478, 236]","[529, 196]","[429, 191]","[724, 1213]","[188, 657]","[737, 1319]","[198, 587]","[695, 1306]","[207, 544]","[676, 1263]","[219, 570]"
"[478, 236]","[529, 196]","[429, 191]","[724, 1212]","[188, 657]","[737, 1319]","[198, 587]","[695, 1306]","[207, 544]","[676, 1264]","[219, 571]"
"[478, 236]","[529, 196]","[429, 190]","[724, 1204]","[188, 657]","[737, 1312]","[198, 587]","[695, 1298]","[207, 544]","[676, 1256]","[219, 571]"
"[478, 235]","[530, 196]","[429, 190]","[726, 1171]","[188, 657]","[739, 1306]","[198, 587]","[699, 1291]","[207, 544]","[680, 1249]","[219, 571]"
"[477, 234]","[530, 195]","[429, 189]","[728, 1172]","[187, 657]","[742, 1309]","[197, 586]","[701, 1295]","[205, 543]","[682, 1254]","[217, 569]"
"[478, 233]","[530, 194]","[429, 188]","[731, 1172]","[186, 657]","[747, 1310]","[196, 586]","[705, 1298]","[203, 542]","[685, 1256]","[215, 568]"
"[478, 233]","[530, 194]","[429, 187]","[731, 1168]","[186, 657]","[747, 1310]","[195, 586]","[705, 1299]","[201, 540]","[684, 1257]","[213, 565]"
"[478, 232]","[530, 193]","[429, 187]","[732, 1170]","[185, 657]","[746, 1322]","[194, 585]","[703, 1311]","[201, 539]","[683, 1268]","[212, 564]"
"[478, 231]","[530, 193]","[429, 186]","[727, 1186]","[185, 656]","[740, 1321]","[193, 584]","[697, 1310]","[200, 538]","[677, 1267]","[212, 563]"
"[477, 231]","[529, 192]","[428, 186]","[726, 1197]","[185, 656]","[738, 1321]","[193, 583]","[696, 1310]","[200, 538]","[676, 1267]","[212, 562]"
"[477, 231]","[529, 192]","[428, 185]","[726, 1200]","[185, 656]","[738, 1320]","[193, 583]","[696, 1308]","[200, 537]","[676, 1266]","[212, 562]"
