0,1,2,3,4,5,6,7,8,9,10
"[468, 269]","[509, 223]","[422, 227]","[607, 473]","[234, 580]","[587, 403]","[299, 558]","[588, 371]","[322, 526]","[585, 404]","[314, 536]"
"[473, 275]","[513, 229]","[428, 232]","[608, 482]","[240, 578]","[591, 414]","[304, 556]","[593, 383]","[327, 525]","[587, 415]","[319, 535]"
"[477, 278]","[515, 231]","[431, 233]","[608, 482]","[242, 576]","[593, 412]","[305, 555]","[594, 382]","[328, 524]","[588, 414]","[320, 535]"
"[479, 279]","[516, 231]","[432, 234]","[608, 484]","[242, 573]","[595, 416]","[305, 553]","[596, 386]","[328, 523]","[590, 418]","[320, 533]"
"[479, 278]","[517, 231]","[433, 234]","[608, 486]","[242, 571]","[595, 420]","[305, 552]","[597, 389]","[328, 522]","[590, 422]","[320, 532]"
"[480, 278]","[517, 230]","[434, 234]","[609, 487]","[242, 569]","[598, 421]","[305, 550]","[599, 391]","[328, 521]","[592, 423]","[320, 531]"
"[481, 278]","[518, 230]","[434, 233]","[611, 487]","[242, 568]","[601, 421]","[304, 550]","[601, 390]","[328, 520]","[593, 423]","[320, 531]"
"[481, 277]","[518, 230]","[434, 233]","[612, 487]","[241, 568]","[602, 420]","[303, 550]","[603, 389]","[327, 520]","[595, 422]","[320, 531]"
"[481, 277]","[518, 230]","[434, 233]","[613, 488]","[241, 569]","[603, 421]","[302, 550]","[603, 390]","[327, 520]","[595, 423]","[319, 531]"
"[482, 277]","[518, 230]","[435, 233]","[612, 488]","[241, 569]","[603, 421]","[302, 551]","[603, 389]","[327, 521]","[595, 423]","[319, 531]"
"[482, 276]","[519, 229]","[435, 231]","[612, 488]","[241, 569]","[603, 420]","[301, 551]","[603, 389]","[326, 521]","[595, 422]","[318, 531]"
"[483, 275]","[519, 229]","[436, 231]","[612, 489]","[240, 570]","[603, 421]","[299, 552]","[603, 389]","[324, 521]","[596, 423]","[316, 531]"
"[483, 275]","[519, 229]","[436, 230]","[612, 489]","[240, 571]","[602, 421]","[299, 553]","[603, 389]","[324, 522]","[596, 423]","[315, 532]"
"[483, 275]","[519, 229]","[436, 230]","[612, 489]","[240, 571]","[602, 421]","[299, 554]","[603, 389]","[324, 522]","[595, 423]","[315, 531]"
"[483, 274]","[519, 228]","[436, 230]","[612, 489]","[240, 571]","[602, 421]","[298, 554]","[603, 389]","[323, 522]","[595, 423]","[315, 531]"
"[483, 274]","[520, 228]","[436, 229]","[612, 489]","[239, 571]","[602, 421]","[298, 554]","[603, 389]","[323, 522]","[595, 423]","[315, 531]"
