0,1,2,3,4,5,6,7,8,9,10
"[476, 377]","[519, 336]","[433, 330]","[761, 1060]","[159, 455]","[756, 1128]","[167, 366]","[724, 1106]","[189, 353]","[720, 1080]","[202, 388]"
"[473, 377]","[514, 334]","[429, 331]","[768, 1054]","[159, 468]","[767, 1115]","[159, 379]","[731, 1095]","[184, 367]","[724, 1071]","[201, 399]"
"[471, 377]","[513, 334]","[427, 332]","[770, 1049]","[159, 476]","[770, 1106]","[157, 388]","[735, 1088]","[181, 378]","[728, 1066]","[198, 409]"
"[469, 377]","[510, 333]","[424, 332]","[774, 1035]","[157, 479]","[774, 1088]","[156, 392]","[739, 1068]","[181, 383]","[732, 1048]","[197, 412]"
"[469, 377]","[510, 332]","[424, 332]","[775, 1035]","[156, 474]","[775, 1087]","[155, 389]","[744, 1070]","[180, 382]","[738, 1049]","[195, 411]"
"[469, 376]","[509, 331]","[424, 332]","[775, 1031]","[155, 474]","[775, 1083]","[153, 388]","[746, 1064]","[179, 381]","[739, 1046]","[194, 410]"
"[469, 375]","[508, 330]","[423, 331]","[776, 1033]","[152, 481]","[777, 1087]","[150, 396]","[747, 1068]","[176, 388]","[740, 1048]","[192, 418]"
"[468, 373]","[507, 328]","[422, 331]","[776, 1034]","[151, 482]","[777, 1091]","[148, 397]","[745, 1072]","[175, 389]","[738, 1050]","[190, 419]"
"[468, 372]","[507, 327]","[422, 331]","[776, 1034]","[150, 482]","[778, 1094]","[147, 396]","[745, 1073]","[174, 389]","[738, 1051]","[190, 418]"
"[468, 372]","[506, 327]","[421, 330]","[776, 1035]","[150, 481]","[779, 1094]","[147, 395]","[746, 1075]","[173, 388]","[739, 1052]","[189, 418]"
"[467, 371]","[506, 326]","[421, 330]","[776, 1036]","[149, 480]","[779, 1094]","[147, 395]","[746, 1074]","[173, 387]","[739, 1052]","[189, 417]"
"[467, 371]","[506, 326]","[421, 330]","[776, 1036]","[149, 480]","[779, 1094]","[147, 394]","[746, 1075]","[173, 387]","[739, 1053]","[189, 416]"
"[467, 371]","[506, 325]","[421, 330]","[776, 1036]","[149, 479]","[779, 1094]","[147, 393]","[746, 1075]","[173, 386]","[739, 1053]","[189, 416]"
"[467, 370]","[506, 325]","[421, 330]","[776, 1036]","[149, 479]","[778, 1094]","[147, 393]","[746, 1075]","[173, 386]","[738, 1053]","[189, 415]"
"[468, 370]","[506, 325]","[421, 330]","[777, 1037]","[149, 478]","[778, 1095]","[147, 392]","[746, 1075]","[173, 385]","[739, 1053]","[189, 414]"
"[468, 370]","[506, 325]","[421, 330]","[777, 1037]","[149, 478]","[778, 1095]","[147, 392]","[746, 1076]","[173, 385]","[739, 1053]","[189, 414]"
"[468, 370]","[506, 325]","[421, 330]","[777, 1037]","[149, 478]","[778, 1095]","[148, 392]","[746, 1076]","[173, 385]","[739, 1053]","[189, 414]"
"[468, 370]","[506, 325]","[421, 330]","[777, 1037]","[149, 477]","[778, 1095]","[148, 392]","[746, 1076]","[174, 384]","[739, 1054]","[189, 414]"
"[468, 370]","[506, 325]","[421, 330]","[777, 1037]","[149, 477]","[778, 1095]","[148, 392]","[745, 1076]","[174, 384]","[739, 1054]","[189, 414]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1037]","[149, 477]","[778, 1095]","[148, 391]","[746, 1076]","[174, 384]","[739, 1054]","[189, 414]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1037]","[149, 477]","[778, 1095]","[148, 391]","[746, 1076]","[174, 384]","[739, 1054]","[189, 413]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1037]","[149, 477]","[778, 1095]","[149, 391]","[746, 1076]","[174, 384]","[739, 1054]","[189, 413]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1038]","[149, 477]","[777, 1095]","[149, 391]","[746, 1077]","[174, 384]","[739, 1054]","[189, 413]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1038]","[149, 476]","[777, 1095]","[149, 391]","[746, 1077]","[174, 383]","[739, 1054]","[189, 412]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1038]","[149, 476]","[777, 1096]","[149, 390]","[746, 1078]","[174, 383]","[739, 1055]","[189, 412]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1038]","[149, 476]","[777, 1096]","[149, 390]","[746, 1078]","[174, 382]","[739, 1055]","[189, 411]"
"[468, 371]","[506, 325]","[421, 330]","[777, 1038]","[149, 476]","[777, 1097]","[150, 390]","[746, 1079]","[175, 382]","[739, 1056]","[189, 411]"
