0,1,2,3,4,5,6,7,8,9,10
"[502, 363]","[537, 314]","[456, 319]","[771, 1125]","[352, 838]","[795, 1223]","[425, 856]","[761, 1196]","[445, 820]","[737, 1149]","[423, 807]"
"[496, 360]","[533, 312]","[451, 317]","[765, 1119]","[366, 861]","[774, 1208]","[437, 872]","[755, 1195]","[456, 837]","[736, 1146]","[434, 826]"
"[493, 358]","[531, 312]","[449, 316]","[764, 1122]","[362, 856]","[779, 1210]","[434, 869]","[755, 1199]","[454, 835]","[736, 1152]","[431, 823]"
"[490, 357]","[530, 311]","[447, 316]","[760, 1123]","[371, 859]","[780, 1212]","[444, 869]","[746, 1202]","[461, 834]","[729, 1156]","[438, 825]"
"[489, 356]","[530, 311]","[446, 315]","[760, 1118]","[371, 857]","[764, 1196]","[443, 867]","[743, 1179]","[460, 831]","[730, 1145]","[438, 822]"
"[489, 356]","[529, 310]","[446, 315]","[760, 1119]","[371, 858]","[768, 1201]","[444, 866]","[743, 1186]","[460, 830]","[727, 1147]","[438, 822]"
"[488, 355]","[529, 310]","[445, 315]","[761, 1117]","[371, 856]","[765, 1196]","[444, 864]","[744, 1180]","[459, 828]","[728, 1146]","[438, 819]"
"[488, 355]","[528, 309]","[445, 315]","[761, 1117]","[371, 857]","[765, 1195]","[444, 864]","[745, 1178]","[459, 828]","[728, 1146]","[438, 819]"
"[487, 355]","[528, 309]","[444, 315]","[762, 1117]","[370, 858]","[777, 1205]","[442, 866]","[749, 1178]","[457, 830]","[732, 1146]","[437, 821]"
"[487, 354]","[528, 309]","[444, 314]","[762, 1117]","[369, 859]","[783, 1210]","[442, 867]","[752, 1177]","[457, 830]","[735, 1146]","[437, 822]"
"[487, 354]","[528, 309]","[444, 314]","[762, 1117]","[368, 860]","[786, 1211]","[442, 867]","[754, 1176]","[457, 831]","[737, 1146]","[437, 823]"
"[487, 354]","[528, 309]","[444, 314]","[762, 1117]","[368, 860]","[787, 1211]","[441, 868]","[756, 1175]","[457, 831]","[739, 1145]","[437, 823]"
"[487, 354]","[528, 308]","[444, 314]","[763, 1118]","[369, 862]","[790, 1221]","[443, 870]","[759, 1202]","[459, 834]","[739, 1145]","[438, 826]"
"[487, 354]","[528, 308]","[444, 314]","[763, 1119]","[369, 862]","[792, 1227]","[444, 871]","[761, 1213]","[459, 835]","[739, 1146]","[439, 827]"
"[487, 354]","[528, 308]","[444, 314]","[763, 1121]","[369, 863]","[792, 1238]","[444, 872]","[760, 1213]","[459, 835]","[739, 1153]","[439, 826]"
"[487, 354]","[528, 308]","[443, 313]","[764, 1124]","[369, 863]","[792, 1242]","[444, 873]","[760, 1212]","[459, 835]","[739, 1158]","[439, 826]"
"[487, 354]","[528, 308]","[443, 313]","[764, 1125]","[369, 862]","[792, 1246]","[444, 873]","[758, 1212]","[460, 835]","[738, 1160]","[439, 825]"
"[487, 353]","[528, 307]","[443, 313]","[764, 1126]","[369, 862]","[792, 1247]","[444, 873]","[757, 1212]","[460, 835]","[738, 1162]","[439, 825]"
"[487, 353]","[528, 307]","[443, 313]","[764, 1124]","[369, 862]","[792, 1246]","[444, 873]","[757, 1201]","[460, 835]","[738, 1160]","[439, 825]"
"[487, 353]","[527, 307]","[443, 312]","[764, 1123]","[368, 862]","[792, 1245]","[444, 873]","[757, 1195]","[460, 835]","[737, 1159]","[439, 825]"
"[487, 353]","[527, 306]","[443, 312]","[764, 1121]","[368, 862]","[792, 1244]","[444, 872]","[757, 1192]","[460, 834]","[737, 1158]","[439, 825]"
"[487, 352]","[527, 306]","[443, 311]","[764, 1121]","[368, 862]","[792, 1243]","[443, 872]","[756, 1190]","[459, 834]","[737, 1157]","[439, 825]"
"[487, 352]","[527, 306]","[443, 311]","[764, 1120]","[367, 863]","[791, 1242]","[442, 872]","[755, 1188]","[458, 834]","[736, 1157]","[437, 825]"
"[487, 352]","[527, 305]","[443, 311]","[764, 1119]","[366, 863]","[791, 1241]","[441, 872]","[753, 1187]","[457, 834]","[735, 1156]","[436, 825]"
"[487, 352]","[527, 305]","[443, 310]","[764, 1119]","[365, 863]","[791, 1238]","[439, 872]","[753, 1187]","[455, 833]","[735, 1156]","[434, 824]"
"[487, 351]","[527, 305]","[443, 310]","[765, 1119]","[363, 863]","[791, 1237]","[437, 872]","[753, 1186]","[454, 833]","[735, 1156]","[432, 824]"
"[487, 351]","[527, 304]","[443, 310]","[766, 1118]","[363, 863]","[791, 1232]","[437, 873]","[759, 1203]","[454, 833]","[735, 1153]","[432, 824]"
"[487, 351]","[527, 304]","[443, 309]","[766, 1118]","[363, 863]","[792, 1229]","[436, 873]","[762, 1210]","[454, 833]","[736, 1150]","[432, 824]"
"[487, 350]","[527, 303]","[443, 308]","[767, 1118]","[363, 863]","[792, 1228]","[436, 873]","[764, 1214]","[453, 833]","[736, 1149]","[432, 824]"
"[487, 350]","[527, 303]","[443, 308]","[767, 1118]","[363, 863]","[792, 1228]","[435, 873]","[765, 1216]","[453, 833]","[736, 1149]","[432, 824]"
"[487, 350]","[527, 303]","[443, 308]","[768, 1117]","[362, 863]","[792, 1225]","[435, 873]","[763, 1190]","[453, 833]","[736, 1146]","[431, 824]"
"[487, 349]","[527, 302]","[443, 307]","[768, 1117]","[362, 863]","[792, 1223]","[434, 873]","[761, 1180]","[452, 833]","[736, 1145]","[431, 824]"
"[487, 349]","[527, 302]","[443, 307]","[768, 1115]","[362, 863]","[793, 1220]","[434, 873]","[764, 1188]","[452, 833]","[738, 1142]","[431, 824]"
"[487, 349]","[527, 302]","[443, 307]","[768, 1114]","[362, 863]","[793, 1218]","[433, 873]","[765, 1193]","[451, 833]","[739, 1140]","[430, 824]"
"[487, 349]","[527, 302]","[443, 307]","[768, 1112]","[362, 863]","[793, 1214]","[433, 873]","[766, 1194]","[451, 833]","[739, 1138]","[430, 824]"
"[487, 349]","[527, 302]","[443, 307]","[769, 1112]","[362, 864]","[793, 1213]","[433, 873]","[766, 1195]","[451, 833]","[739, 1137]","[430, 824]"
"[487, 349]","[527, 302]","[443, 306]","[769, 1111]","[362, 864]","[793, 1207]","[433, 873]","[767, 1193]","[451, 833]","[739, 1136]","[430, 823]"
"[487, 349]","[528, 302]","[443, 306]","[769, 1111]","[362, 864]","[792, 1205]","[433, 873]","[767, 1192]","[451, 833]","[739, 1136]","[430, 823]"
"[487, 348]","[528, 302]","[442, 306]","[769, 1111]","[362, 864]","[792, 1203]","[433, 873]","[767, 1191]","[450, 833]","[739, 1135]","[430, 824]"
"[487, 348]","[528, 302]","[442, 306]","[769, 1110]","[362, 864]","[791, 1202]","[433, 873]","[767, 1191]","[450, 833]","[739, 1135]","[430, 824]"
"[486, 348]","[528, 302]","[442, 306]","[769, 1110]","[362, 865]","[791, 1202]","[433, 874]","[767, 1191]","[450, 833]","[739, 1135]","[430, 824]"
"[486, 348]","[528, 302]","[442, 305]","[769, 1110]","[362, 865]","[791, 1202]","[433, 874]","[767, 1191]","[450, 833]","[739, 1135]","[430, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1110]","[362, 865]","[791, 1203]","[432, 874]","[767, 1194]","[450, 833]","[740, 1135]","[429, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1110]","[362, 865]","[791, 1203]","[432, 874]","[768, 1195]","[450, 833]","[741, 1135]","[429, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1109]","[361, 865]","[792, 1203]","[431, 874]","[768, 1194]","[449, 833]","[742, 1135]","[428, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1108]","[360, 865]","[792, 1202]","[430, 874]","[768, 1194]","[448, 833]","[743, 1134]","[427, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1108]","[359, 865]","[792, 1202]","[429, 874]","[768, 1194]","[447, 833]","[743, 1134]","[426, 824]"
"[486, 348]","[527, 302]","[442, 305]","[769, 1108]","[358, 866]","[792, 1202]","[428, 874]","[768, 1194]","[447, 833]","[743, 1134]","[425, 824]"
"[486, 348]","[527, 301]","[442, 305]","[770, 1109]","[357, 866]","[792, 1205]","[427, 874]","[768, 1197]","[446, 833]","[743, 1139]","[424, 823]"
"[486, 348]","[527, 301]","[442, 305]","[771, 1110]","[356, 866]","[793, 1206]","[426, 874]","[768, 1199]","[445, 833]","[744, 1141]","[423, 823]"
"[486, 348]","[527, 301]","[442, 305]","[771, 1110]","[355, 866]","[793, 1206]","[424, 875]","[768, 1199]","[443, 833]","[744, 1141]","[421, 823]"
"[486, 348]","[527, 301]","[442, 305]","[771, 1110]","[354, 866]","[793, 1206]","[424, 875]","[768, 1199]","[442, 833]","[744, 1141]","[420, 823]"
"[486, 348]","[527, 301]","[442, 305]","[772, 1110]","[353, 866]","[793, 1207]","[423, 875]","[768, 1199]","[442, 832]","[744, 1141]","[420, 823]"
"[486, 348]","[527, 301]","[442, 305]","[772, 1111]","[353, 866]","[793, 1207]","[423, 874]","[768, 1199]","[442, 832]","[744, 1142]","[420, 823]"
