0,1,2,3,4,5,6,7,8,9,10
"[484, 234]","[522, 192]","[435, 197]","[641, 472]","[299, 644]","[594, 394]","[369, 686]","[604, 359]","[413, 644]","[600, 396]","[390, 648]"
"[480, 217]","[523, 176]","[428, 179]","[648, 464]","[295, 648]","[602, 385]","[378, 687]","[611, 354]","[420, 656]","[610, 388]","[395, 648]"
"[480, 214]","[526, 174]","[428, 178]","[654, 461]","[283, 654]","[606, 381]","[369, 689]","[611, 353]","[409, 660]","[611, 384]","[386, 648]"
"[478, 209]","[526, 170]","[426, 173]","[655, 457]","[275, 661]","[609, 377]","[360, 695]","[615, 347]","[403, 671]","[614, 379]","[380, 655]"
"[478, 207]","[526, 167]","[426, 170]","[657, 453]","[282, 663]","[611, 373]","[367, 706]","[617, 344]","[407, 684]","[616, 376]","[385, 665]"
"[479, 207]","[528, 165]","[427, 167]","[660, 453]","[285, 666]","[617, 370]","[372, 713]","[619, 343]","[411, 691]","[617, 376]","[388, 671]"
"[480, 209]","[528, 165]","[427, 169]","[660, 453]","[276, 665]","[617, 370]","[365, 711]","[618, 344]","[404, 690]","[616, 377]","[377, 669]"
"[480, 213]","[528, 168]","[427, 173]","[661, 454]","[277, 664]","[618, 371]","[366, 711]","[619, 345]","[405, 691]","[616, 379]","[380, 671]"
"[481, 214]","[529, 169]","[427, 174]","[661, 455]","[279, 664]","[621, 373]","[366, 711]","[619, 348]","[405, 691]","[616, 382]","[382, 671]"
"[481, 212]","[529, 166]","[427, 172]","[660, 455]","[275, 663]","[620, 375]","[361, 709]","[618, 350]","[401, 690]","[615, 383]","[379, 669]"
"[481, 212]","[529, 166]","[427, 173]","[659, 456]","[275, 663]","[619, 376]","[361, 709]","[618, 350]","[400, 690]","[615, 384]","[379, 670]"
"[481, 213]","[529, 168]","[427, 174]","[661, 456]","[277, 663]","[620, 376]","[362, 709]","[619, 350]","[401, 692]","[615, 385]","[380, 671]"
"[482, 213]","[529, 168]","[428, 174]","[663, 456]","[279, 663]","[622, 376]","[363, 710]","[619, 350]","[402, 694]","[616, 385]","[381, 672]"
"[482, 214]","[529, 169]","[428, 174]","[664, 457]","[277, 663]","[622, 375]","[362, 710]","[620, 349]","[402, 694]","[616, 385]","[381, 673]"
"[483, 214]","[530, 169]","[428, 174]","[665, 457]","[278, 664]","[623, 374]","[363, 712]","[620, 348]","[402, 696]","[616, 385]","[382, 674]"
"[483, 214]","[530, 169]","[428, 174]","[666, 457]","[277, 664]","[625, 371]","[363, 712]","[622, 345]","[403, 697]","[618, 383]","[382, 675]"
"[483, 214]","[530, 169]","[428, 174]","[667, 457]","[277, 664]","[625, 369]","[363, 712]","[623, 342]","[403, 697]","[618, 381]","[382, 675]"
"[482, 213]","[530, 169]","[428, 174]","[667, 456]","[273, 664]","[625, 367]","[361, 711]","[623, 341]","[401, 696]","[619, 380]","[378, 675]"
"[482, 213]","[530, 169]","[428, 174]","[667, 456]","[273, 664]","[625, 366]","[362, 712]","[623, 340]","[402, 696]","[619, 379]","[379, 675]"
"[482, 213]","[529, 169]","[428, 174]","[667, 456]","[273, 664]","[626, 366]","[362, 712]","[623, 340]","[402, 697]","[619, 380]","[381, 676]"
"[482, 213]","[529, 169]","[428, 174]","[667, 456]","[275, 666]","[626, 365]","[362, 714]","[623, 340]","[403, 698]","[619, 379]","[382, 677]"
"[481, 213]","[529, 169]","[428, 174]","[667, 456]","[276, 668]","[626, 365]","[363, 716]","[623, 340]","[403, 699]","[619, 379]","[382, 678]"
