0,1,2,3,4,5,6,7,8,9,10
"[474, 349]","[515, 304]","[429, 309]","[786, 1145]","[272, 833]","[802, 1237]","[336, 863]","[769, 1233]","[361, 819]","[753, 1184]","[345, 799]"
"[475, 355]","[516, 309]","[431, 313]","[776, 1139]","[298, 859]","[791, 1233]","[368, 888]","[759, 1225]","[393, 848]","[749, 1181]","[374, 830]"
"[476, 359]","[516, 312]","[432, 317]","[772, 1150]","[301, 861]","[788, 1245]","[376, 887]","[755, 1244]","[401, 846]","[744, 1193]","[380, 830]"
"[476, 361]","[516, 313]","[433, 318]","[770, 1153]","[294, 861]","[785, 1250]","[368, 887]","[752, 1251]","[391, 845]","[739, 1194]","[372, 831]"
"[476, 362]","[516, 314]","[433, 319]","[767, 1156]","[293, 860]","[783, 1253]","[369, 885]","[749, 1255]","[391, 844]","[733, 1192]","[373, 830]"
"[476, 361]","[516, 314]","[433, 319]","[766, 1157]","[296, 861]","[782, 1255]","[371, 885]","[747, 1256]","[393, 844]","[730, 1191]","[375, 830]"
"[476, 362]","[516, 314]","[433, 319]","[766, 1159]","[301, 863]","[782, 1257]","[378, 886]","[747, 1258]","[401, 845]","[729, 1191]","[382, 833]"
"[476, 362]","[515, 314]","[433, 319]","[766, 1161]","[300, 862]","[781, 1258]","[378, 885]","[745, 1260]","[400, 844]","[728, 1197]","[382, 832]"
"[476, 362]","[515, 314]","[433, 319]","[766, 1162]","[299, 863]","[781, 1259]","[377, 885]","[746, 1260]","[399, 844]","[729, 1200]","[381, 832]"
"[476, 362]","[515, 314]","[433, 319]","[767, 1163]","[298, 866]","[781, 1260]","[376, 889]","[746, 1262]","[397, 847]","[729, 1202]","[379, 836]"
"[476, 362]","[515, 314]","[433, 319]","[767, 1163]","[297, 867]","[780, 1260]","[375, 887]","[746, 1263]","[396, 846]","[729, 1204]","[378, 835]"
"[476, 362]","[515, 314]","[433, 319]","[766, 1169]","[297, 867]","[780, 1262]","[375, 888]","[746, 1266]","[396, 846]","[729, 1205]","[378, 835]"
"[476, 361]","[515, 314]","[433, 319]","[766, 1173]","[295, 867]","[781, 1264]","[374, 888]","[746, 1268]","[394, 845]","[729, 1206]","[377, 834]"
"[476, 361]","[515, 314]","[433, 319]","[766, 1175]","[296, 867]","[780, 1265]","[374, 889]","[746, 1269]","[395, 846]","[729, 1206]","[377, 834]"
"[476, 361]","[516, 314]","[433, 319]","[766, 1180]","[295, 866]","[781, 1271]","[373, 889]","[746, 1278]","[394, 845]","[729, 1219]","[377, 832]"
"[476, 361]","[516, 314]","[433, 319]","[765, 1182]","[294, 867]","[780, 1273]","[372, 890]","[745, 1280]","[393, 845]","[728, 1222]","[376, 833]"
"[476, 361]","[516, 314]","[433, 319]","[764, 1184]","[293, 868]","[779, 1276]","[371, 891]","[744, 1283]","[393, 846]","[725, 1225]","[375, 833]"
"[476, 361]","[516, 314]","[433, 319]","[764, 1185]","[293, 869]","[778, 1278]","[371, 893]","[744, 1284]","[392, 847]","[723, 1226]","[374, 834]"
"[476, 361]","[516, 314]","[433, 319]","[763, 1186]","[292, 871]","[778, 1279]","[370, 895]","[743, 1285]","[392, 848]","[721, 1226]","[374, 835]"
"[476, 361]","[516, 314]","[433, 319]","[763, 1186]","[292, 872]","[777, 1279]","[370, 896]","[743, 1284]","[391, 849]","[721, 1225]","[374, 836]"
"[476, 361]","[516, 314]","[433, 319]","[763, 1186]","[292, 873]","[776, 1279]","[370, 897]","[743, 1284]","[391, 850]","[720, 1224]","[374, 837]"
