0,1,2,3,4,5,6,7,8,9,10
"[478, 260]","[527, 220]","[434, 220]","[748, 1108]","[294, 680]","[767, 1201]","[350, 630]","[744, 1206]","[354, 596]","[726, 1166]","[339, 609]"
"[476, 265]","[525, 227]","[433, 227]","[742, 1100]","[307, 683]","[756, 1187]","[365, 635]","[736, 1193]","[371, 602]","[713, 1153]","[354, 616]"
"[475, 268]","[524, 231]","[432, 231]","[738, 1106]","[313, 686]","[751, 1200]","[371, 639]","[728, 1198]","[377, 606]","[708, 1161]","[362, 617]"
"[475, 269]","[523, 232]","[431, 232]","[734, 1112]","[312, 689]","[747, 1214]","[369, 640]","[721, 1210]","[375, 607]","[703, 1172]","[360, 618]"
"[474, 268]","[522, 231]","[431, 232]","[731, 1116]","[309, 696]","[744, 1217]","[366, 650]","[718, 1211]","[371, 617]","[700, 1175]","[356, 629]"
"[474, 267]","[522, 230]","[431, 231]","[732, 1111]","[313, 697]","[746, 1202]","[371, 650]","[720, 1197]","[376, 616]","[701, 1162]","[361, 628]"
"[475, 267]","[522, 229]","[431, 231]","[733, 1112]","[314, 697]","[747, 1201]","[371, 650]","[721, 1200]","[377, 616]","[702, 1164]","[362, 628]"
"[475, 266]","[522, 229]","[431, 231]","[733, 1111]","[316, 696]","[748, 1198]","[371, 648]","[722, 1200]","[379, 615]","[703, 1162]","[364, 626]"
"[475, 266]","[522, 228]","[431, 231]","[734, 1109]","[317, 696]","[749, 1196]","[373, 647]","[722, 1200]","[380, 614]","[703, 1160]","[365, 625]"
"[475, 266]","[522, 228]","[431, 231]","[734, 1110]","[317, 697]","[749, 1197]","[374, 648]","[725, 1201]","[380, 615]","[705, 1160]","[366, 626]"
"[475, 266]","[522, 228]","[431, 230]","[734, 1109]","[317, 697]","[749, 1198]","[374, 648]","[725, 1202]","[381, 615]","[705, 1160]","[366, 626]"
"[475, 266]","[522, 228]","[431, 230]","[735, 1106]","[318, 697]","[750, 1195]","[376, 647]","[727, 1201]","[384, 614]","[708, 1158]","[369, 626]"
"[475, 266]","[522, 228]","[430, 230]","[735, 1105]","[319, 696]","[750, 1195]","[376, 647]","[729, 1200]","[384, 614]","[709, 1158]","[369, 625]"
"[475, 265]","[521, 227]","[430, 229]","[735, 1104]","[319, 696]","[751, 1193]","[376, 646]","[729, 1194]","[383, 614]","[710, 1157]","[369, 625]"
"[474, 265]","[521, 227]","[429, 229]","[736, 1099]","[318, 696]","[751, 1186]","[375, 647]","[730, 1189]","[382, 615]","[711, 1154]","[368, 626]"
"[473, 264]","[520, 226]","[428, 228]","[736, 1099]","[318, 696]","[751, 1187]","[375, 647]","[731, 1190]","[382, 615]","[712, 1154]","[368, 627]"
"[473, 264]","[520, 226]","[427, 228]","[735, 1099]","[318, 696]","[751, 1187]","[374, 647]","[731, 1191]","[382, 615]","[712, 1155]","[367, 626]"
"[472, 264]","[520, 225]","[426, 227]","[734, 1099]","[318, 696]","[750, 1187]","[374, 647]","[731, 1191]","[381, 615]","[712, 1155]","[367, 626]"
"[472, 263]","[520, 225]","[426, 227]","[733, 1099]","[317, 697]","[749, 1188]","[374, 647]","[729, 1191]","[381, 615]","[711, 1155]","[366, 626]"
"[472, 262]","[520, 224]","[426, 226]","[731, 1103]","[317, 696]","[749, 1203]","[374, 645]","[727, 1200]","[381, 613]","[708, 1165]","[366, 625]"
"[472, 262]","[520, 224]","[426, 225]","[730, 1105]","[317, 696]","[749, 1206]","[374, 645]","[726, 1201]","[381, 613]","[707, 1166]","[366, 625]"
"[472, 261]","[520, 223]","[426, 225]","[730, 1111]","[317, 696]","[749, 1215]","[374, 644]","[724, 1208]","[381, 611]","[705, 1173]","[366, 624]"
"[473, 261]","[521, 223]","[426, 224]","[730, 1112]","[317, 696]","[749, 1215]","[374, 644]","[724, 1208]","[381, 611]","[705, 1173]","[366, 624]"
"[473, 261]","[521, 223]","[426, 224]","[730, 1115]","[316, 696]","[748, 1221]","[374, 644]","[721, 1214]","[381, 611]","[702, 1178]","[366, 624]"
"[474, 260]","[522, 222]","[427, 223]","[730, 1120]","[316, 696]","[749, 1224]","[374, 644]","[721, 1217]","[381, 611]","[702, 1182]","[366, 624]"
"[475, 260]","[522, 222]","[428, 223]","[730, 1121]","[315, 697]","[749, 1224]","[373, 644]","[722, 1218]","[380, 611]","[702, 1183]","[365, 624]"
"[476, 260]","[523, 221]","[429, 223]","[731, 1125]","[315, 697]","[750, 1229]","[373, 643]","[722, 1224]","[380, 610]","[702, 1187]","[365, 623]"
"[477, 259]","[523, 221]","[429, 222]","[731, 1127]","[315, 697]","[750, 1230]","[373, 643]","[722, 1225]","[380, 610]","[702, 1189]","[365, 623]"
"[477, 259]","[524, 221]","[430, 222]","[731, 1129]","[315, 697]","[751, 1233]","[372, 643]","[722, 1228]","[380, 610]","[703, 1192]","[365, 623]"
"[478, 259]","[524, 221]","[430, 222]","[732, 1130]","[315, 697]","[752, 1233]","[372, 643]","[723, 1228]","[380, 610]","[703, 1192]","[365, 623]"
