0,1,2,3,4,5,6,7,8,9,10
"[485, 321]","[533, 276]","[445, 279]","[764, 1210]","[278, 599]","[764, 1331]","[318, 648]","[736, 1314]","[350, 639]","[722, 1270]","[347, 629]"
"[481, 323]","[531, 280]","[445, 282]","[762, 1208]","[278, 606]","[761, 1326]","[319, 665]","[735, 1313]","[359, 655]","[722, 1271]","[352, 648]"
"[482, 326]","[531, 284]","[445, 285]","[761, 1204]","[279, 608]","[761, 1322]","[321, 666]","[735, 1312]","[364, 653]","[722, 1271]","[356, 647]"
"[482, 329]","[531, 286]","[445, 286]","[760, 1200]","[278, 612]","[758, 1311]","[322, 678]","[735, 1296]","[365, 665]","[722, 1253]","[357, 652]"
"[483, 330]","[531, 286]","[445, 287]","[755, 1194]","[278, 616]","[750, 1293]","[322, 682]","[723, 1283]","[366, 667]","[720, 1244]","[357, 653]"
"[483, 329]","[531, 286]","[445, 287]","[754, 1192]","[277, 618]","[749, 1296]","[321, 684]","[724, 1286]","[365, 668]","[719, 1246]","[357, 653]"
"[484, 329]","[531, 286]","[446, 286]","[754, 1193]","[277, 618]","[749, 1307]","[322, 682]","[724, 1286]","[366, 667]","[719, 1247]","[358, 652]"
"[484, 329]","[531, 286]","[446, 286]","[756, 1194]","[277, 617]","[750, 1298]","[322, 680]","[728, 1288]","[366, 665]","[720, 1248]","[358, 650]"
"[484, 329]","[531, 285]","[446, 286]","[758, 1195]","[276, 617]","[754, 1296]","[321, 679]","[733, 1289]","[366, 659]","[724, 1248]","[358, 648]"
"[484, 328]","[532, 285]","[446, 286]","[763, 1200]","[276, 616]","[765, 1296]","[321, 675]","[739, 1289]","[367, 655]","[728, 1249]","[359, 646]"
"[484, 328]","[532, 285]","[446, 285]","[763, 1200]","[276, 616]","[769, 1313]","[321, 677]","[742, 1300]","[367, 660]","[729, 1264]","[359, 646]"
"[484, 327]","[532, 284]","[446, 285]","[764, 1196]","[276, 615]","[774, 1313]","[321, 677]","[746, 1300]","[367, 660]","[732, 1265]","[359, 646]"
