0,1,2,3,4,5,6,7,8,9,10
"[454, 272]","[493, 238]","[405, 243]","[697, 513]","[213, 517]","[671, 451]","[231, 468]","[673, 425]","[233, 446]","[673, 452]","[230, 468]"
"[467, 257]","[508, 222]","[415, 227]","[720, 497]","[224, 500]","[693, 436]","[245, 453]","[695, 408]","[246, 433]","[695, 437]","[241, 455]"
"[474, 254]","[512, 219]","[422, 223]","[718, 508]","[228, 495]","[698, 450]","[250, 450]","[699, 420]","[250, 427]","[696, 447]","[245, 446]"
"[476, 256]","[514, 220]","[425, 223]","[725, 507]","[234, 491]","[705, 453]","[251, 448]","[706, 423]","[249, 424]","[704, 449]","[246, 443]"
"[476, 254]","[513, 219]","[425, 220]","[727, 512]","[234, 499]","[708, 459]","[248, 454]","[712, 428]","[244, 430]","[710, 455]","[242, 450]"
"[474, 258]","[511, 221]","[425, 224]","[728, 509]","[234, 498]","[706, 456]","[248, 452]","[711, 426]","[243, 429]","[708, 452]","[241, 448]"
"[473, 258]","[511, 220]","[425, 224]","[727, 506]","[232, 498]","[706, 456]","[246, 453]","[709, 427]","[241, 430]","[707, 451]","[240, 448]"
"[474, 258]","[511, 221]","[426, 225]","[728, 508]","[232, 498]","[707, 458]","[248, 454]","[711, 429]","[244, 430]","[711, 453]","[241, 448]"
"[474, 260]","[510, 223]","[426, 228]","[726, 506]","[233, 501]","[708, 457]","[252, 455]","[712, 428]","[247, 430]","[710, 452]","[243, 449]"
"[474, 261]","[510, 224]","[426, 229]","[728, 505]","[235, 501]","[708, 456]","[255, 454]","[712, 427]","[250, 430]","[710, 451]","[246, 448]"
"[473, 261]","[509, 225]","[425, 230]","[723, 507]","[236, 501]","[705, 457]","[256, 455]","[710, 429]","[250, 429]","[709, 452]","[247, 448]"
"[473, 262]","[509, 225]","[425, 231]","[722, 507]","[236, 502]","[705, 458]","[256, 455]","[711, 430]","[251, 430]","[709, 453]","[248, 449]"
"[472, 263]","[509, 226]","[425, 231]","[722, 507]","[236, 503]","[704, 458]","[255, 456]","[709, 430]","[250, 431]","[709, 454]","[247, 450]"
"[472, 263]","[508, 226]","[425, 231]","[724, 508]","[235, 504]","[704, 458]","[254, 457]","[709, 431]","[249, 432]","[710, 454]","[247, 450]"
"[472, 263]","[508, 227]","[425, 231]","[724, 507]","[235, 504]","[703, 456]","[253, 458]","[708, 430]","[249, 432]","[709, 454]","[247, 451]"
"[472, 264]","[508, 227]","[425, 231]","[723, 507]","[235, 504]","[701, 457]","[254, 458]","[706, 430]","[249, 433]","[707, 454]","[247, 452]"
"[472, 264]","[508, 227]","[425, 231]","[721, 506]","[236, 504]","[699, 456]","[255, 458]","[704, 430]","[250, 434]","[705, 454]","[248, 452]"
"[471, 264]","[508, 227]","[425, 231]","[720, 505]","[237, 504]","[698, 455]","[256, 458]","[703, 430]","[252, 434]","[704, 454]","[249, 453]"
"[471, 265]","[507, 228]","[425, 232]","[719, 505]","[237, 504]","[697, 455]","[258, 458]","[702, 431]","[255, 434]","[703, 455]","[251, 453]"
"[472, 266]","[507, 229]","[425, 233]","[719, 506]","[238, 504]","[697, 455]","[262, 459]","[701, 431]","[258, 434]","[702, 455]","[254, 453]"
"[472, 266]","[507, 229]","[425, 233]","[718, 507]","[238, 504]","[697, 456]","[261, 459]","[701, 433]","[258, 435]","[702, 457]","[254, 453]"
"[472, 266]","[507, 229]","[425, 233]","[718, 507]","[238, 504]","[696, 457]","[261, 459]","[701, 436]","[258, 435]","[701, 459]","[254, 453]"
"[471, 267]","[507, 230]","[425, 234]","[718, 510]","[238, 504]","[697, 459]","[260, 459]","[701, 440]","[258, 435]","[701, 461]","[254, 453]"
"[471, 268]","[507, 230]","[424, 235]","[718, 512]","[238, 504]","[697, 461]","[259, 459]","[701, 443]","[258, 435]","[701, 462]","[254, 454]"
"[471, 269]","[507, 231]","[424, 236]","[718, 512]","[238, 504]","[697, 461]","[259, 459]","[701, 442]","[257, 435]","[701, 463]","[254, 454]"
"[471, 269]","[507, 232]","[424, 237]","[718, 513]","[238, 505]","[697, 462]","[258, 459]","[701, 442]","[257, 435]","[701, 463]","[253, 454]"
"[471, 270]","[507, 232]","[424, 238]","[718, 513]","[238, 505]","[697, 462]","[258, 459]","[701, 441]","[256, 436]","[701, 463]","[253, 454]"
"[471, 270]","[507, 232]","[424, 238]","[718, 513]","[238, 505]","[697, 462]","[257, 460]","[701, 441]","[256, 436]","[701, 463]","[253, 454]"
"[471, 271]","[507, 233]","[424, 240]","[717, 513]","[239, 505]","[697, 462]","[258, 460]","[701, 441]","[256, 436]","[701, 463]","[254, 454]"
"[471, 271]","[507, 234]","[424, 240]","[717, 513]","[240, 505]","[697, 462]","[259, 460]","[701, 441]","[256, 436]","[701, 463]","[254, 455]"
"[471, 272]","[507, 234]","[424, 241]","[715, 515]","[241, 505]","[696, 464]","[259, 460]","[701, 442]","[256, 437]","[701, 464]","[254, 455]"
"[471, 272]","[507, 234]","[424, 241]","[713, 516]","[242, 505]","[696, 466]","[259, 460]","[701, 442]","[256, 437]","[701, 465]","[255, 455]"
"[471, 272]","[506, 235]","[424, 242]","[707, 517]","[246, 505]","[691, 466]","[261, 461]","[698, 443]","[257, 438]","[697, 466]","[256, 455]"
"[471, 272]","[506, 235]","[424, 242]","[704, 517]","[248, 505]","[688, 467]","[261, 461]","[696, 443]","[258, 438]","[695, 466]","[257, 455]"
"[471, 272]","[506, 235]","[424, 242]","[703, 520]","[250, 506]","[688, 468]","[262, 463]","[696, 444]","[258, 441]","[695, 467]","[258, 457]"
"[471, 273]","[506, 235]","[424, 242]","[702, 521]","[252, 507]","[688, 469]","[263, 465]","[696, 445]","[258, 442]","[695, 468]","[258, 458]"
"[471, 273]","[506, 235]","[424, 243]","[702, 522]","[252, 508]","[688, 469]","[263, 466]","[696, 445]","[258, 443]","[695, 468]","[258, 459]"
"[471, 274]","[506, 235]","[424, 243]","[702, 522]","[253, 508]","[688, 469]","[263, 467]","[696, 445]","[259, 444]","[694, 468]","[259, 460]"
"[471, 274]","[506, 236]","[424, 243]","[702, 522]","[252, 509]","[687, 469]","[263, 468]","[695, 445]","[258, 446]","[694, 468]","[259, 461]"
"[470, 275]","[506, 237]","[424, 243]","[702, 522]","[252, 509]","[687, 468]","[263, 469]","[695, 445]","[258, 446]","[693, 468]","[259, 462]"
"[470, 277]","[506, 238]","[424, 245]","[701, 522]","[252, 510]","[687, 469]","[262, 469]","[695, 446]","[258, 447]","[693, 469]","[259, 462]"
"[470, 278]","[505, 240]","[424, 246]","[701, 522]","[252, 510]","[687, 469]","[261, 469]","[695, 447]","[258, 447]","[693, 470]","[259, 462]"
"[470, 279]","[505, 241]","[425, 247]","[701, 521]","[250, 510]","[688, 468]","[260, 469]","[695, 446]","[258, 447]","[693, 470]","[258, 462]"
"[470, 280]","[505, 242]","[425, 248]","[701, 521]","[249, 510]","[688, 468]","[259, 469]","[696, 446]","[258, 447]","[693, 469]","[258, 462]"
"[470, 281]","[505, 243]","[425, 248]","[701, 519]","[249, 510]","[688, 467]","[258, 469]","[696, 445]","[258, 447]","[693, 469]","[258, 462]"
"[470, 281]","[505, 243]","[425, 249]","[701, 519]","[249, 510]","[688, 467]","[258, 469]","[696, 445]","[258, 447]","[693, 469]","[258, 462]"
"[470, 281]","[505, 243]","[425, 249]","[701, 521]","[249, 510]","[689, 467]","[258, 469]","[696, 445]","[258, 447]","[693, 469]","[259, 462]"
"[470, 281]","[505, 243]","[425, 249]","[701, 521]","[249, 510]","[689, 467]","[258, 469]","[696, 445]","[258, 447]","[694, 469]","[259, 463]"
"[470, 282]","[505, 244]","[425, 249]","[703, 518]","[249, 510]","[689, 466]","[258, 469]","[696, 443]","[259, 447]","[694, 468]","[259, 462]"
"[470, 282]","[505, 244]","[425, 250]","[704, 515]","[249, 510]","[690, 466]","[259, 468]","[697, 442]","[259, 446]","[694, 466]","[259, 462]"
"[470, 283]","[505, 245]","[425, 251]","[704, 514]","[249, 510]","[690, 465]","[259, 468]","[696, 441]","[260, 446]","[694, 466]","[260, 462]"
