0,1,2,3,4,5,6,7,8,9,10
"[473, 381]","[516, 333]","[431, 341]","[774, 1146]","[382, 919]","[791, 1239]","[461, 956]","[779, 1250]","[478, 902]","[762, 1219]","[460, 887]"
"[472, 378]","[514, 330]","[430, 340]","[789, 1131]","[403, 929]","[801, 1216]","[482, 966]","[792, 1226]","[501, 916]","[775, 1196]","[481, 901]"
"[471, 376]","[513, 326]","[430, 340]","[784, 1124]","[410, 938]","[801, 1216]","[489, 971]","[788, 1225]","[508, 921]","[770, 1195]","[487, 908]"
"[471, 374]","[512, 324]","[429, 339]","[782, 1117]","[408, 944]","[793, 1208]","[484, 976]","[778, 1209]","[506, 926]","[762, 1179]","[484, 913]"
"[470, 373]","[511, 322]","[428, 339]","[782, 1118]","[407, 942]","[794, 1210]","[483, 976]","[783, 1211]","[506, 927]","[767, 1180]","[483, 913]"
"[470, 373]","[511, 321]","[427, 338]","[782, 1115]","[403, 940]","[796, 1207]","[478, 975]","[783, 1202]","[501, 925]","[767, 1171]","[479, 911]"
"[470, 372]","[511, 321]","[427, 338]","[786, 1111]","[402, 942]","[802, 1201]","[479, 975]","[785, 1181]","[500, 925]","[769, 1151]","[478, 911]"
"[471, 372]","[511, 321]","[427, 338]","[785, 1107]","[402, 945]","[802, 1192]","[477, 978]","[784, 1172]","[499, 928]","[768, 1143]","[477, 914]"
"[471, 372]","[511, 321]","[427, 338]","[786, 1107]","[405, 942]","[804, 1195]","[481, 975]","[786, 1176]","[502, 926]","[770, 1146]","[480, 913]"
"[471, 371]","[510, 320]","[426, 337]","[785, 1110]","[404, 939]","[803, 1199]","[479, 973]","[783, 1183]","[499, 922]","[768, 1152]","[478, 909]"
"[471, 369]","[510, 318]","[426, 336]","[784, 1112]","[403, 940]","[802, 1201]","[479, 972]","[782, 1187]","[498, 922]","[766, 1155]","[477, 909]"
"[471, 368]","[510, 317]","[425, 335]","[784, 1113]","[403, 940]","[802, 1203]","[479, 972]","[781, 1188]","[498, 922]","[765, 1157]","[477, 910]"
"[471, 367]","[510, 316]","[425, 334]","[783, 1113]","[402, 939]","[802, 1204]","[479, 971]","[780, 1190]","[497, 923]","[765, 1159]","[477, 910]"
"[471, 367]","[510, 316]","[425, 334]","[783, 1113]","[402, 939]","[801, 1204]","[479, 972]","[780, 1192]","[498, 924]","[765, 1161]","[477, 910]"
"[471, 367]","[509, 316]","[424, 334]","[783, 1114]","[403, 939]","[801, 1205]","[479, 972]","[780, 1193]","[497, 923]","[765, 1161]","[477, 910]"
"[471, 366]","[509, 315]","[424, 333]","[783, 1114]","[403, 939]","[801, 1205]","[479, 971]","[781, 1194]","[497, 923]","[765, 1162]","[477, 910]"
"[471, 366]","[509, 315]","[424, 333]","[782, 1114]","[402, 939]","[801, 1206]","[479, 972]","[781, 1194]","[497, 924]","[765, 1162]","[477, 911]"
"[471, 365]","[509, 315]","[424, 333]","[782, 1114]","[402, 939]","[801, 1206]","[479, 972]","[781, 1195]","[497, 924]","[765, 1163]","[477, 911]"
"[470, 365]","[509, 314]","[423, 332]","[782, 1114]","[403, 940]","[801, 1206]","[479, 973]","[781, 1195]","[497, 925]","[765, 1163]","[477, 912]"
"[470, 364]","[509, 314]","[423, 332]","[782, 1114]","[403, 941]","[801, 1206]","[479, 973]","[781, 1196]","[497, 925]","[765, 1164]","[477, 912]"
"[470, 364]","[509, 314]","[423, 332]","[782, 1114]","[403, 941]","[801, 1206]","[480, 973]","[781, 1196]","[497, 926]","[765, 1164]","[477, 913]"
"[470, 364]","[509, 314]","[423, 331]","[782, 1114]","[403, 942]","[800, 1206]","[480, 974]","[781, 1196]","[497, 926]","[765, 1164]","[478, 914]"
"[470, 364]","[509, 314]","[423, 331]","[781, 1114]","[403, 942]","[800, 1206]","[480, 974]","[781, 1197]","[497, 927]","[765, 1165]","[478, 914]"
"[470, 363]","[509, 313]","[423, 331]","[781, 1114]","[403, 942]","[800, 1206]","[480, 974]","[781, 1197]","[498, 927]","[765, 1165]","[478, 914]"
"[470, 363]","[509, 313]","[423, 331]","[781, 1114]","[403, 942]","[800, 1206]","[480, 974]","[781, 1197]","[497, 927]","[765, 1165]","[477, 914]"
"[470, 363]","[509, 313]","[423, 331]","[781, 1114]","[403, 942]","[800, 1206]","[480, 974]","[781, 1198]","[497, 926]","[765, 1165]","[477, 914]"
"[470, 362]","[508, 312]","[423, 329]","[780, 1114]","[402, 942]","[800, 1206]","[479, 974]","[781, 1198]","[497, 926]","[765, 1166]","[477, 914]"
"[470, 361]","[508, 312]","[423, 329]","[780, 1114]","[402, 942]","[800, 1206]","[479, 974]","[781, 1198]","[497, 926]","[765, 1166]","[477, 914]"
"[470, 361]","[508, 312]","[423, 328]","[780, 1114]","[402, 942]","[800, 1206]","[479, 973]","[781, 1198]","[497, 926]","[765, 1166]","[477, 914]"
"[470, 360]","[508, 311]","[423, 327]","[780, 1114]","[402, 941]","[800, 1206]","[479, 973]","[781, 1198]","[497, 926]","[766, 1166]","[477, 914]"
"[470, 360]","[508, 311]","[423, 327]","[780, 1114]","[402, 941]","[800, 1206]","[479, 973]","[782, 1199]","[497, 926]","[766, 1166]","[477, 914]"
"[470, 359]","[508, 311]","[423, 327]","[780, 1114]","[402, 941]","[800, 1206]","[479, 973]","[782, 1199]","[497, 926]","[766, 1166]","[477, 913]"
"[470, 359]","[508, 311]","[423, 326]","[780, 1114]","[401, 941]","[800, 1206]","[479, 973]","[782, 1199]","[497, 926]","[766, 1167]","[476, 913]"
"[470, 359]","[508, 311]","[423, 326]","[780, 1113]","[401, 941]","[800, 1206]","[479, 973]","[783, 1199]","[497, 926]","[767, 1167]","[476, 913]"
"[470, 359]","[508, 310]","[423, 326]","[780, 1113]","[401, 940]","[801, 1206]","[479, 972]","[784, 1199]","[497, 925]","[767, 1167]","[476, 913]"
"[470, 359]","[508, 310]","[423, 326]","[780, 1114]","[400, 940]","[801, 1206]","[479, 972]","[785, 1199]","[497, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[423, 326]","[780, 1113]","[400, 940]","[801, 1206]","[479, 972]","[785, 1199]","[497, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1113]","[400, 940]","[801, 1206]","[479, 972]","[785, 1199]","[497, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[400, 940]","[801, 1206]","[479, 972]","[785, 1199]","[497, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[400, 940]","[801, 1206]","[479, 972]","[785, 1199]","[497, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[400, 940]","[801, 1206]","[478, 972]","[785, 1199]","[496, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[399, 939]","[801, 1206]","[478, 973]","[785, 1199]","[496, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[399, 939]","[801, 1206]","[477, 972]","[785, 1198]","[496, 925]","[768, 1167]","[475, 912]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 938]","[802, 1206]","[477, 972]","[784, 1198]","[496, 924]","[768, 1166]","[474, 911]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 938]","[802, 1206]","[477, 971]","[784, 1197]","[496, 924]","[768, 1166]","[474, 911]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 938]","[802, 1206]","[477, 971]","[784, 1197]","[496, 924]","[768, 1166]","[474, 911]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 937]","[802, 1206]","[477, 971]","[784, 1197]","[496, 923]","[768, 1166]","[474, 910]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 937]","[802, 1206]","[477, 970]","[784, 1197]","[496, 923]","[768, 1166]","[474, 910]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[398, 936]","[802, 1206]","[476, 969]","[784, 1198]","[495, 921]","[768, 1167]","[473, 908]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[397, 935]","[803, 1206]","[476, 968]","[785, 1199]","[495, 920]","[768, 1168]","[473, 907]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[397, 934]","[803, 1206]","[475, 967]","[785, 1199]","[495, 919]","[768, 1168]","[473, 906]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[397, 934]","[803, 1206]","[475, 966]","[784, 1199]","[494, 918]","[768, 1168]","[472, 906]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[397, 933]","[803, 1206]","[475, 965]","[784, 1199]","[494, 917]","[768, 1168]","[472, 905]"
"[470, 359]","[508, 310]","[422, 326]","[780, 1114]","[397, 932]","[803, 1206]","[475, 964]","[784, 1199]","[494, 916]","[768, 1168]","[472, 904]"
"[471, 360]","[508, 311]","[422, 327]","[781, 1114]","[397, 931]","[803, 1206]","[475, 962]","[784, 1199]","[494, 915]","[768, 1168]","[472, 903]"
"[471, 360]","[508, 311]","[422, 327]","[781, 1114]","[397, 931]","[803, 1206]","[475, 962]","[784, 1199]","[494, 915]","[768, 1168]","[472, 903]"
"[471, 360]","[508, 311]","[422, 327]","[781, 1114]","[397, 930]","[803, 1206]","[475, 960]","[784, 1198]","[494, 913]","[767, 1168]","[472, 901]"
"[471, 361]","[508, 311]","[422, 328]","[781, 1115]","[397, 929]","[803, 1206]","[475, 959]","[784, 1198]","[494, 912]","[767, 1168]","[472, 900]"
"[471, 361]","[508, 311]","[422, 328]","[781, 1115]","[396, 928]","[803, 1207]","[475, 958]","[783, 1198]","[494, 911]","[766, 1168]","[471, 899]"
"[471, 361]","[508, 311]","[422, 328]","[781, 1115]","[396, 927]","[803, 1207]","[475, 957]","[782, 1198]","[493, 910]","[766, 1168]","[471, 898]"
"[471, 362]","[508, 311]","[422, 329]","[781, 1115]","[395, 927]","[804, 1207]","[474, 956]","[782, 1199]","[492, 908]","[765, 1168]","[470, 896]"
"[471, 363]","[508, 312]","[422, 329]","[781, 1115]","[394, 926]","[804, 1208]","[473, 956]","[782, 1199]","[491, 907]","[765, 1169]","[468, 896]"
"[471, 363]","[508, 312]","[422, 330]","[781, 1115]","[393, 926]","[804, 1208]","[472, 955]","[781, 1200]","[490, 906]","[765, 1169]","[467, 895]"
"[471, 364]","[508, 312]","[422, 330]","[781, 1116]","[393, 925]","[804, 1208]","[471, 954]","[781, 1200]","[489, 905]","[765, 1169]","[467, 894]"
