0,1,2,3,4,5,6,7,8,9,10
"[484, 307]","[525, 271]","[442, 267]","[610, 923]","[241, 949]","[551, 953]","[249, 999]","[540, 908]","[266, 947]","[557, 893]","[268, 928]"
"[484, 294]","[527, 260]","[441, 256]","[601, 955]","[243, 967]","[540, 992]","[250, 1038]","[522, 948]","[281, 987]","[540, 932]","[279, 966]"
"[484, 292]","[528, 259]","[441, 254]","[599, 969]","[226, 960]","[524, 1014]","[230, 1020]","[506, 994]","[266, 976]","[522, 945]","[266, 957]"
"[485, 291]","[529, 258]","[440, 253]","[596, 970]","[210, 962]","[522, 1019]","[209, 1028]","[499, 993]","[239, 992]","[519, 950]","[243, 968]"
"[485, 291]","[530, 258]","[440, 254]","[596, 969]","[212, 966]","[529, 1035]","[212, 1029]","[499, 992]","[241, 992]","[519, 950]","[245, 973]"
"[485, 292]","[529, 258]","[440, 254]","[594, 970]","[223, 973]","[523, 1023]","[230, 1031]","[491, 989]","[254, 994]","[513, 951]","[255, 976]"
"[485, 293]","[529, 259]","[439, 255]","[593, 970]","[226, 970]","[521, 1017]","[226, 1026]","[492, 980]","[251, 992]","[513, 950]","[255, 972]"
"[485, 294]","[529, 260]","[439, 255]","[592, 970]","[227, 969]","[521, 1015]","[226, 1027]","[493, 975]","[250, 996]","[513, 949]","[255, 974]"
"[485, 294]","[529, 260]","[439, 256]","[591, 971]","[224, 967]","[520, 1013]","[221, 1025]","[492, 972]","[247, 993]","[513, 948]","[252, 972]"
"[485, 295]","[529, 260]","[438, 256]","[585, 969]","[225, 972]","[511, 1012]","[220, 1030]","[487, 971]","[248, 996]","[507, 946]","[254, 977]"
"[485, 295]","[529, 260]","[437, 256]","[582, 968]","[224, 970]","[511, 1010]","[216, 1028]","[487, 969]","[243, 994]","[506, 945]","[251, 974]"
"[484, 295]","[529, 261]","[437, 256]","[578, 967]","[224, 972]","[508, 1010]","[212, 1027]","[483, 968]","[234, 992]","[502, 944]","[246, 973]"
"[484, 295]","[528, 261]","[437, 256]","[578, 966]","[221, 970]","[508, 1009]","[211, 1026]","[483, 968]","[230, 990]","[503, 944]","[240, 971]"
"[484, 295]","[528, 261]","[436, 257]","[579, 966]","[217, 968]","[509, 1009]","[206, 1022]","[484, 967]","[224, 990]","[506, 943]","[235, 969]"
"[483, 295]","[528, 261]","[436, 257]","[581, 966]","[214, 967]","[513, 1008]","[202, 1021]","[495, 964]","[222, 988]","[515, 943]","[233, 968]"
"[483, 296]","[528, 261]","[436, 257]","[580, 968]","[213, 968]","[513, 1009]","[204, 1023]","[493, 964]","[223, 989]","[515, 943]","[233, 967]"
"[483, 296]","[528, 261]","[436, 257]","[580, 968]","[213, 967]","[524, 1011]","[204, 1023]","[494, 964]","[222, 989]","[515, 943]","[232, 967]"
"[483, 296]","[528, 262]","[436, 257]","[580, 968]","[213, 967]","[526, 1011]","[206, 1022]","[496, 961]","[223, 989]","[516, 942]","[232, 967]"
"[483, 298]","[528, 262]","[436, 257]","[585, 967]","[213, 970]","[540, 1011]","[205, 1023]","[510, 952]","[222, 990]","[529, 936]","[232, 967]"
"[483, 299]","[528, 263]","[436, 258]","[585, 967]","[213, 971]","[538, 1012]","[205, 1023]","[509, 952]","[223, 990]","[528, 935]","[232, 967]"
"[483, 300]","[528, 263]","[436, 259]","[585, 965]","[212, 971]","[538, 1007]","[205, 1023]","[512, 949]","[223, 990]","[531, 933]","[232, 968]"
"[483, 302]","[528, 265]","[436, 261]","[585, 963]","[211, 973]","[537, 1007]","[203, 1024]","[513, 951]","[219, 991]","[530, 929]","[230, 973]"
