0,1,2,3,4,5,6,7,8,9,10
"[487, 305]","[529, 270]","[446, 271]","[621, 568]","[307, 606]","[596, 517]","[386, 603]","[609, 491]","[403, 585]","[607, 512]","[390, 590]"
"[487, 291]","[529, 257]","[444, 258]","[618, 568]","[307, 607]","[594, 510]","[386, 602]","[609, 478]","[402, 584]","[607, 507]","[388, 589]"
"[486, 287]","[528, 253]","[443, 254]","[618, 568]","[306, 610]","[594, 510]","[384, 603]","[609, 477]","[399, 584]","[608, 507]","[384, 590]"
"[486, 288]","[528, 254]","[443, 254]","[618, 569]","[305, 611]","[594, 510]","[384, 603]","[613, 478]","[397, 584]","[611, 507]","[383, 590]"
"[486, 289]","[528, 255]","[443, 254]","[618, 570]","[305, 611]","[595, 510]","[383, 603]","[615, 478]","[395, 584]","[613, 507]","[380, 590]"
"[486, 291]","[528, 257]","[442, 255]","[619, 569]","[305, 611]","[595, 509]","[383, 603]","[615, 476]","[395, 584]","[614, 505]","[380, 590]"
"[486, 292]","[528, 258]","[442, 257]","[619, 569]","[305, 611]","[596, 508]","[384, 603]","[617, 475]","[396, 585]","[615, 505]","[381, 590]"
"[485, 293]","[528, 259]","[442, 258]","[619, 569]","[306, 611]","[597, 508]","[384, 604]","[618, 475]","[397, 585]","[616, 505]","[382, 591]"
"[486, 294]","[528, 260]","[442, 259]","[621, 569]","[312, 610]","[599, 508]","[387, 605]","[620, 476]","[402, 586]","[617, 505]","[389, 591]"
"[486, 294]","[528, 260]","[442, 259]","[622, 569]","[319, 608]","[600, 509]","[392, 605]","[622, 476]","[409, 586]","[618, 505]","[397, 591]"
"[486, 295]","[528, 261]","[443, 259]","[623, 569]","[320, 608]","[601, 510]","[393, 608]","[622, 477]","[411, 589]","[618, 506]","[399, 591]"
"[486, 295]","[528, 261]","[443, 260]","[623, 569]","[320, 608]","[602, 512]","[394, 610]","[622, 479]","[412, 591]","[618, 508]","[400, 592]"
"[486, 295]","[529, 262]","[443, 260]","[623, 570]","[321, 608]","[602, 515]","[395, 610]","[621, 481]","[414, 592]","[616, 509]","[402, 592]"
"[486, 297]","[529, 263]","[443, 261]","[624, 570]","[322, 608]","[602, 515]","[395, 611]","[621, 480]","[414, 592]","[616, 509]","[402, 592]"
"[486, 298]","[529, 264]","[443, 261]","[624, 570]","[322, 608]","[602, 515]","[395, 611]","[621, 480]","[414, 592]","[616, 509]","[402, 592]"
"[486, 300]","[529, 265]","[443, 263]","[624, 570]","[322, 608]","[602, 515]","[395, 611]","[620, 480]","[414, 592]","[615, 508]","[402, 592]"
"[486, 302]","[529, 266]","[443, 264]","[624, 570]","[321, 609]","[602, 515]","[394, 611]","[618, 480]","[412, 592]","[614, 508]","[400, 592]"
"[486, 305]","[529, 268]","[443, 265]","[624, 570]","[322, 608]","[602, 515]","[394, 610]","[618, 479]","[412, 590]","[614, 508]","[400, 590]"
"[486, 306]","[529, 269]","[443, 266]","[624, 569]","[322, 607]","[602, 515]","[392, 609]","[618, 478]","[411, 589]","[614, 507]","[399, 590]"
"[486, 307]","[529, 270]","[444, 267]","[624, 569]","[325, 605]","[602, 515]","[393, 606]","[618, 478]","[411, 587]","[614, 507]","[400, 589]"
"[487, 308]","[529, 271]","[445, 267]","[621, 569]","[333, 604]","[598, 515]","[398, 604]","[613, 478]","[416, 585]","[609, 507]","[405, 587]"
"[489, 309]","[529, 272]","[446, 268]","[620, 568]","[336, 604]","[597, 512]","[401, 604]","[611, 475]","[420, 585]","[606, 505]","[409, 587]"
"[489, 310]","[530, 273]","[447, 269]","[620, 568]","[337, 604]","[597, 510]","[403, 603]","[611, 473]","[421, 584]","[606, 504]","[409, 587]"
"[489, 311]","[530, 274]","[447, 270]","[619, 568]","[338, 604]","[596, 510]","[405, 603]","[610, 473]","[424, 584]","[605, 504]","[411, 587]"
"[489, 313]","[530, 276]","[447, 272]","[617, 568]","[344, 603]","[592, 514]","[408, 602]","[605, 476]","[427, 584]","[600, 505]","[415, 586]"
"[489, 316]","[529, 279]","[447, 277]","[615, 569]","[343, 592]","[591, 518]","[407, 595]","[603, 482]","[427, 578]","[598, 507]","[415, 580]"
"[489, 318]","[529, 280]","[447, 279]","[615, 568]","[344, 576]","[591, 517]","[409, 578]","[603, 482]","[430, 567]","[598, 507]","[419, 570]"
