0,1,2,3,4,5,6,7,8,9,10
"[502, 347]","[542, 307]","[468, 305]","[574, 1064]","[376, 855]","[569, 1158]","[430, 880]","[534, 1137]","[441, 848]","[536, 1102]","[426, 837]"
"[506, 342]","[548, 300]","[469, 297]","[580, 1073]","[381, 879]","[573, 1148]","[442, 905]","[535, 1143]","[457, 878]","[537, 1109]","[438, 866]"
"[508, 339]","[550, 296]","[469, 293]","[579, 1082]","[383, 881]","[571, 1139]","[445, 909]","[534, 1137]","[461, 884]","[537, 1109]","[440, 870]"
"[510, 337]","[552, 293]","[470, 291]","[578, 1078]","[385, 884]","[570, 1133]","[448, 916]","[534, 1129]","[464, 894]","[537, 1101]","[444, 878]"
"[510, 337]","[552, 294]","[470, 291]","[580, 1071]","[386, 877]","[572, 1123]","[447, 909]","[538, 1118]","[464, 884]","[541, 1092]","[445, 872]"
"[511, 337]","[552, 294]","[471, 291]","[580, 1072]","[387, 875]","[571, 1123]","[446, 906]","[539, 1119]","[463, 879]","[542, 1093]","[444, 866]"
"[512, 337]","[553, 295]","[472, 292]","[579, 1073]","[393, 870]","[570, 1122]","[455, 901]","[537, 1118]","[470, 876]","[541, 1093]","[451, 861]"
"[513, 337]","[553, 296]","[473, 292]","[578, 1073]","[396, 870]","[569, 1122]","[461, 901]","[537, 1117]","[475, 874]","[541, 1091]","[455, 862]"
"[514, 338]","[553, 296]","[474, 293]","[578, 1072]","[396, 868]","[568, 1121]","[458, 900]","[537, 1116]","[473, 874]","[541, 1090]","[453, 859]"
"[514, 338]","[554, 296]","[475, 294]","[578, 1072]","[396, 866]","[567, 1120]","[457, 898]","[537, 1114]","[471, 871]","[541, 1088]","[452, 857]"
"[514, 338]","[554, 297]","[475, 294]","[577, 1073]","[396, 864]","[567, 1121]","[456, 894]","[537, 1116]","[470, 866]","[541, 1089]","[452, 854]"
"[514, 338]","[554, 297]","[475, 294]","[576, 1074]","[395, 864]","[566, 1122]","[455, 893]","[537, 1118]","[469, 865]","[541, 1091]","[452, 854]"
"[515, 337]","[555, 297]","[475, 294]","[576, 1073]","[399, 863]","[565, 1117]","[460, 892]","[536, 1111]","[472, 864]","[541, 1087]","[453, 853]"
"[515, 337]","[555, 297]","[475, 294]","[576, 1072]","[400, 863]","[565, 1114]","[462, 893]","[537, 1107]","[473, 864]","[541, 1083]","[454, 854]"
"[515, 337]","[555, 297]","[476, 294]","[576, 1071]","[403, 865]","[566, 1112]","[464, 895]","[538, 1106]","[474, 866]","[542, 1083]","[456, 856]"
"[515, 337]","[555, 297]","[476, 294]","[576, 1071]","[403, 865]","[567, 1111]","[465, 896]","[539, 1105]","[475, 866]","[542, 1082]","[456, 857]"
"[515, 337]","[555, 298]","[476, 294]","[575, 1070]","[404, 865]","[566, 1111]","[465, 897]","[538, 1105]","[475, 867]","[542, 1082]","[457, 857]"
"[515, 337]","[555, 299]","[476, 295]","[575, 1070]","[404, 865]","[566, 1111]","[465, 897]","[538, 1106]","[475, 867]","[541, 1082]","[457, 858]"
"[514, 338]","[555, 301]","[476, 296]","[575, 1065]","[404, 865]","[567, 1107]","[464, 897]","[538, 1100]","[475, 867]","[542, 1077]","[457, 858]"
"[514, 339]","[554, 302]","[476, 298]","[576, 1062]","[404, 864]","[567, 1104]","[464, 896]","[539, 1096]","[475, 867]","[542, 1074]","[457, 858]"
"[514, 339]","[554, 303]","[476, 298]","[578, 1059]","[404, 864]","[570, 1101]","[464, 896]","[541, 1093]","[475, 867]","[543, 1072]","[457, 858]"
"[514, 340]","[554, 303]","[476, 299]","[579, 1058]","[404, 865]","[572, 1100]","[463, 895]","[542, 1091]","[474, 867]","[544, 1071]","[457, 858]"
"[514, 340]","[554, 304]","[476, 299]","[579, 1057]","[406, 865]","[572, 1100]","[464, 895]","[541, 1092]","[475, 866]","[544, 1071]","[458, 858]"
"[514, 340]","[554, 304]","[476, 300]","[579, 1057]","[407, 865]","[572, 1100]","[465, 895]","[542, 1092]","[476, 866]","[544, 1071]","[459, 858]"
"[513, 340]","[554, 304]","[476, 300]","[579, 1054]","[409, 865]","[572, 1097]","[466, 894]","[542, 1087]","[477, 866]","[544, 1067]","[461, 857]"
"[513, 340]","[554, 304]","[476, 300]","[579, 1053]","[410, 864]","[572, 1096]","[467, 893]","[542, 1086]","[477, 866]","[544, 1066]","[461, 857]"
"[513, 340]","[554, 304]","[475, 300]","[579, 1051]","[410, 864]","[572, 1093]","[467, 892]","[541, 1083]","[477, 865]","[543, 1064]","[462, 857]"
"[513, 340]","[554, 304]","[475, 300]","[579, 1050]","[411, 864]","[572, 1091]","[467, 891]","[541, 1081]","[477, 865]","[543, 1062]","[462, 857]"
"[513, 340]","[554, 304]","[475, 301]","[579, 1048]","[411, 863]","[572, 1090]","[468, 890]","[541, 1079]","[478, 865]","[543, 1060]","[462, 856]"
"[513, 340]","[554, 304]","[475, 301]","[579, 1047]","[412, 863]","[572, 1090]","[468, 890]","[541, 1078]","[478, 864]","[543, 1059]","[463, 856]"
"[514, 341]","[554, 304]","[475, 302]","[579, 1047]","[412, 862]","[571, 1089]","[469, 890]","[541, 1077]","[479, 864]","[543, 1058]","[464, 856]"
"[514, 341]","[554, 304]","[475, 303]","[578, 1046]","[412, 862]","[570, 1089]","[470, 889]","[540, 1077]","[480, 864]","[543, 1057]","[464, 856]"
"[514, 341]","[554, 305]","[475, 303]","[578, 1046]","[412, 862]","[569, 1090]","[470, 890]","[540, 1080]","[480, 864]","[543, 1060]","[464, 856]"
"[514, 342]","[553, 306]","[475, 304]","[577, 1047]","[412, 861]","[569, 1090]","[470, 890]","[539, 1083]","[480, 864]","[542, 1062]","[464, 856]"
"[515, 343]","[554, 306]","[476, 305]","[577, 1047]","[410, 861]","[568, 1090]","[466, 891]","[539, 1082]","[477, 864]","[542, 1061]","[461, 855]"
"[515, 343]","[554, 307]","[476, 305]","[576, 1047]","[409, 861]","[568, 1090]","[464, 891]","[539, 1081]","[475, 864]","[542, 1061]","[458, 855]"
"[516, 344]","[554, 308]","[476, 306]","[576, 1046]","[408, 859]","[568, 1089]","[462, 888]","[539, 1079]","[473, 862]","[542, 1059]","[456, 852]"
"[516, 344]","[554, 309]","[476, 306]","[576, 1046]","[407, 857]","[567, 1089]","[460, 887]","[539, 1078]","[471, 861]","[542, 1059]","[454, 850]"
"[516, 344]","[554, 309]","[477, 306]","[576, 1044]","[407, 857]","[567, 1086]","[460, 887]","[539, 1075]","[471, 861]","[542, 1056]","[454, 850]"
