0,1,2,3,4,5,6,7,8,9,10
"[456, 243]","[511, 205]","[419, 205]","[633, 520]","[229, 587]","[617, 457]","[226, 538]","[628, 422]","[229, 499]","[621, 450]","[235, 513]"
"[461, 245]","[512, 205]","[420, 208]","[657, 521]","[245, 586]","[649, 456]","[244, 540]","[661, 421]","[249, 507]","[654, 451]","[255, 519]"
"[462, 245]","[512, 204]","[419, 208]","[656, 524]","[240, 605]","[645, 455]","[236, 554]","[658, 419]","[243, 517]","[653, 451]","[248, 531]"
"[463, 245]","[512, 204]","[419, 210]","[660, 526]","[238, 614]","[648, 458]","[234, 554]","[657, 421]","[237, 521]","[654, 451]","[244, 537]"
"[464, 245]","[512, 203]","[419, 210]","[660, 527]","[237, 612]","[647, 458]","[235, 552]","[655, 422]","[238, 518]","[652, 452]","[244, 535]"
"[464, 245]","[512, 202]","[418, 210]","[663, 528]","[239, 610]","[653, 459]","[239, 551]","[661, 422]","[244, 517]","[657, 452]","[249, 533]"
"[464, 245]","[512, 202]","[417, 210]","[657, 528]","[240, 609]","[647, 458]","[239, 550]","[657, 422]","[243, 515]","[653, 453]","[249, 532]"
"[464, 245]","[512, 202]","[416, 211]","[658, 528]","[240, 608]","[647, 458]","[239, 549]","[658, 423]","[243, 514]","[654, 453]","[250, 531]"
"[464, 245]","[512, 202]","[416, 211]","[658, 528]","[240, 607]","[648, 457]","[239, 549]","[658, 422]","[243, 514]","[654, 453]","[250, 531]"
"[464, 246]","[511, 202]","[415, 211]","[656, 528]","[240, 607]","[647, 456]","[239, 548]","[657, 421]","[243, 514]","[653, 452]","[249, 530]"
"[464, 246]","[511, 202]","[415, 211]","[656, 528]","[239, 607]","[648, 456]","[239, 549]","[656, 421]","[242, 515]","[653, 452]","[248, 530]"
"[464, 246]","[511, 202]","[415, 212]","[656, 528]","[238, 607]","[648, 456]","[237, 549]","[657, 421]","[240, 516]","[653, 452]","[246, 530]"
"[464, 247]","[511, 202]","[415, 212]","[656, 528]","[238, 606]","[650, 456]","[237, 549]","[657, 421]","[240, 515]","[654, 452]","[246, 530]"
"[464, 247]","[511, 202]","[415, 212]","[658, 528]","[238, 606]","[651, 456]","[236, 549]","[659, 422]","[239, 515]","[656, 453]","[246, 530]"
"[464, 247]","[511, 202]","[415, 212]","[657, 528]","[237, 606]","[651, 456]","[236, 548]","[658, 422]","[239, 515]","[656, 453]","[245, 530]"
"[464, 247]","[511, 202]","[414, 212]","[656, 528]","[237, 606]","[650, 456]","[236, 548]","[658, 422]","[239, 515]","[655, 453]","[245, 530]"
"[463, 247]","[511, 202]","[414, 212]","[658, 529]","[236, 606]","[652, 458]","[236, 548]","[659, 423]","[239, 516]","[657, 454]","[245, 530]"
"[463, 247]","[511, 202]","[414, 212]","[658, 530]","[236, 605]","[652, 458]","[236, 548]","[660, 424]","[239, 516]","[658, 455]","[244, 529]"
"[463, 248]","[511, 202]","[414, 212]","[658, 530]","[236, 605]","[652, 458]","[236, 548]","[660, 424]","[239, 516]","[658, 456]","[244, 529]"
"[463, 248]","[510, 202]","[414, 212]","[658, 531]","[236, 605]","[652, 459]","[235, 548]","[660, 425]","[239, 516]","[658, 457]","[244, 529]"
"[463, 248]","[510, 202]","[414, 212]","[658, 532]","[236, 605]","[652, 460]","[235, 548]","[660, 426]","[239, 516]","[658, 458]","[244, 530]"
"[463, 248]","[510, 202]","[413, 212]","[658, 532]","[236, 605]","[652, 460]","[235, 549]","[659, 426]","[238, 516]","[658, 458]","[244, 530]"
"[463, 248]","[510, 202]","[413, 212]","[658, 533]","[236, 606]","[652, 460]","[235, 549]","[659, 427]","[238, 517]","[658, 459]","[244, 530]"
"[463, 248]","[510, 202]","[413, 212]","[659, 535]","[236, 607]","[652, 461]","[235, 549]","[660, 427]","[238, 517]","[659, 460]","[244, 530]"
"[463, 248]","[510, 202]","[413, 212]","[660, 535]","[236, 609]","[654, 461]","[235, 550]","[661, 428]","[237, 518]","[660, 461]","[243, 532]"
"[463, 248]","[510, 202]","[413, 212]","[660, 535]","[236, 609]","[654, 461]","[234, 551]","[661, 428]","[237, 519]","[660, 461]","[243, 533]"
"[463, 248]","[510, 202]","[413, 212]","[660, 535]","[236, 609]","[653, 461]","[234, 550]","[661, 428]","[237, 518]","[660, 460]","[243, 533]"
"[463, 248]","[510, 202]","[413, 212]","[659, 535]","[236, 609]","[653, 461]","[234, 550]","[661, 428]","[236, 518]","[660, 460]","[243, 533]"
"[463, 248]","[510, 202]","[413, 212]","[659, 534]","[236, 608]","[653, 460]","[234, 550]","[661, 426]","[236, 518]","[660, 459]","[242, 532]"
"[463, 248]","[510, 202]","[413, 212]","[659, 533]","[236, 607]","[653, 458]","[234, 549]","[661, 424]","[236, 518]","[659, 457]","[242, 532]"
"[463, 248]","[510, 202]","[413, 212]","[659, 533]","[236, 606]","[653, 458]","[234, 548]","[661, 424]","[236, 517]","[659, 457]","[242, 531]"
"[463, 248]","[510, 202]","[413, 212]","[659, 532]","[236, 606]","[653, 457]","[234, 548]","[660, 423]","[236, 517]","[658, 455]","[242, 530]"
"[463, 248]","[510, 202]","[413, 212]","[659, 531]","[236, 605]","[652, 456]","[234, 547]","[659, 422]","[236, 517]","[657, 455]","[242, 530]"
"[463, 248]","[510, 202]","[413, 212]","[658, 531]","[236, 604]","[652, 456]","[234, 547]","[659, 422]","[236, 516]","[656, 454]","[242, 529]"
"[463, 248]","[510, 202]","[413, 212]","[657, 531]","[236, 604]","[651, 456]","[234, 547]","[659, 422]","[237, 516]","[656, 454]","[242, 529]"
"[463, 248]","[510, 202]","[413, 212]","[656, 531]","[236, 604]","[650, 456]","[234, 546]","[658, 422]","[237, 516]","[656, 454]","[242, 529]"
"[463, 248]","[510, 202]","[413, 212]","[656, 531]","[236, 603]","[650, 456]","[234, 546]","[658, 422]","[237, 516]","[655, 454]","[242, 529]"
"[463, 248]","[510, 202]","[413, 212]","[656, 531]","[236, 603]","[649, 457]","[234, 546]","[657, 422]","[237, 516]","[655, 454]","[243, 529]"
"[463, 247]","[510, 202]","[413, 212]","[655, 530]","[235, 603]","[647, 455]","[234, 546]","[655, 420]","[237, 515]","[652, 452]","[243, 528]"
"[463, 247]","[510, 202]","[413, 212]","[655, 529]","[235, 602]","[646, 454]","[234, 544]","[653, 418]","[237, 513]","[651, 451]","[243, 526]"
"[463, 247]","[510, 202]","[413, 212]","[654, 524]","[235, 598]","[644, 449]","[234, 540]","[651, 412]","[237, 510]","[648, 445]","[243, 524]"
"[462, 247]","[510, 202]","[413, 212]","[654, 522]","[234, 590]","[643, 446]","[234, 532]","[650, 409]","[238, 504]","[647, 442]","[243, 518]"
"[462, 247]","[510, 202]","[413, 211]","[654, 521]","[234, 586]","[643, 446]","[234, 528]","[651, 409]","[238, 501]","[647, 441]","[244, 515]"
"[462, 246]","[509, 201]","[413, 211]","[654, 521]","[233, 583]","[643, 446]","[234, 526]","[651, 409]","[238, 499]","[647, 442]","[243, 513]"
"[462, 245]","[509, 201]","[413, 211]","[654, 521]","[231, 581]","[643, 446]","[234, 524]","[651, 409]","[238, 497]","[647, 442]","[243, 511]"
"[462, 245]","[509, 201]","[413, 210]","[654, 522]","[231, 579]","[643, 448]","[234, 522]","[651, 409]","[238, 496]","[648, 443]","[243, 510]"
"[462, 245]","[509, 200]","[413, 210]","[654, 521]","[231, 578]","[643, 447]","[234, 521]","[651, 409]","[238, 496]","[648, 443]","[243, 510]"
"[462, 245]","[509, 200]","[413, 210]","[654, 519]","[233, 575]","[643, 447]","[234, 517]","[651, 409]","[239, 494]","[648, 443]","[246, 509]"
"[462, 245]","[509, 200]","[413, 210]","[652, 517]","[233, 577]","[641, 445]","[234, 518]","[651, 409]","[239, 494]","[648, 442]","[246, 509]"
"[462, 245]","[509, 200]","[413, 210]","[652, 518]","[233, 581]","[641, 445]","[234, 519]","[651, 412]","[240, 495]","[649, 443]","[247, 509]"
"[462, 245]","[509, 200]","[413, 210]","[651, 522]","[233, 587]","[641, 449]","[234, 524]","[651, 420]","[240, 497]","[649, 448]","[248, 513]"
"[462, 245]","[509, 200]","[413, 210]","[651, 523]","[233, 593]","[641, 449]","[234, 530]","[651, 421]","[240, 502]","[649, 449]","[248, 517]"
"[462, 246]","[509, 200]","[413, 210]","[651, 528]","[233, 597]","[641, 453]","[235, 535]","[653, 427]","[241, 508]","[650, 453]","[248, 523]"
"[461, 247]","[508, 201]","[412, 210]","[652, 531]","[233, 602]","[642, 455]","[235, 541]","[654, 430]","[241, 513]","[652, 454]","[248, 529]"
"[461, 248]","[508, 202]","[412, 211]","[653, 532]","[233, 616]","[642, 456]","[234, 555]","[654, 431]","[239, 524]","[652, 456]","[246, 541]"
"[461, 249]","[508, 203]","[412, 212]","[653, 538]","[231, 630]","[642, 463]","[232, 571]","[654, 437]","[235, 536]","[652, 462]","[241, 553]"
"[461, 251]","[507, 204]","[411, 213]","[653, 542]","[229, 627]","[643, 470]","[230, 568]","[655, 445]","[234, 534]","[653, 467]","[239, 550]"
"[460, 252]","[507, 204]","[411, 213]","[649, 541]","[226, 621]","[641, 470]","[227, 561]","[654, 444]","[230, 531]","[652, 467]","[235, 547]"
"[460, 252]","[507, 205]","[411, 214]","[644, 541]","[220, 601]","[639, 470]","[224, 538]","[653, 443]","[228, 514]","[650, 467]","[231, 530]"
"[460, 253]","[506, 205]","[411, 214]","[638, 540]","[212, 585]","[635, 470]","[214, 523]","[647, 442]","[216, 502]","[642, 467]","[220, 520]"
"[460, 253]","[505, 205]","[411, 214]","[628, 535]","[203, 571]","[627, 464]","[201, 510]","[637, 438]","[199, 492]","[631, 462]","[205, 510]"
"[459, 252]","[505, 205]","[410, 214]","[625, 531]","[188, 562]","[618, 463]","[192, 499]","[629, 437]","[190, 478]","[626, 460]","[195, 500]"
"[458, 252]","[503, 205]","[410, 214]","[605, 521]","[176, 558]","[594, 455]","[179, 497]","[608, 430]","[182, 472]","[606, 455]","[186, 493]"
"[457, 251]","[502, 205]","[410, 213]","[583, 513]","[164, 554]","[567, 448]","[168, 490]","[583, 424]","[173, 463]","[581, 450]","[177, 484]"
"[456, 251]","[500, 205]","[409, 213]","[562, 503]","[159, 544]","[545, 436]","[162, 479]","[560, 409]","[168, 449]","[560, 439]","[172, 473]"
