0,1,2,3,4,5,6,7,8,9,10
"[458, 278]","[497, 241]","[415, 244]","[754, 1098]","[213, 433]","[782, 1202]","[217, 348]","[738, 1222]","[231, 326]","[719, 1184]","[243, 358]"
"[459, 268]","[501, 228]","[415, 233]","[754, 1118]","[201, 410]","[777, 1219]","[204, 326]","[734, 1213]","[218, 304]","[724, 1169]","[230, 334]"
"[461, 265]","[504, 223]","[416, 229]","[744, 1116]","[197, 416]","[759, 1207]","[200, 330]","[727, 1210]","[214, 307]","[715, 1164]","[225, 336]"
"[463, 264]","[507, 221]","[416, 230]","[739, 1115]","[199, 413]","[752, 1198]","[202, 328]","[723, 1204]","[216, 309]","[711, 1160]","[227, 336]"
"[465, 265]","[509, 222]","[417, 231]","[737, 1116]","[201, 409]","[750, 1197]","[204, 324]","[723, 1204]","[217, 304]","[714, 1163]","[228, 331]"
"[467, 268]","[511, 225]","[417, 235]","[733, 1115]","[203, 412]","[745, 1197]","[206, 326]","[720, 1205]","[219, 307]","[710, 1163]","[230, 335]"
"[468, 269]","[511, 226]","[418, 237]","[738, 1112]","[203, 411]","[748, 1194]","[207, 326]","[723, 1202]","[220, 307]","[715, 1163]","[231, 335]"
"[469, 271]","[511, 228]","[418, 239]","[736, 1116]","[201, 414]","[747, 1197]","[205, 330]","[722, 1207]","[220, 311]","[713, 1170]","[230, 338]"
"[469, 272]","[511, 230]","[418, 240]","[738, 1116]","[201, 417]","[748, 1196]","[205, 332]","[724, 1206]","[220, 313]","[716, 1168]","[229, 340]"
"[469, 272]","[511, 231]","[418, 240]","[737, 1116]","[201, 418]","[748, 1197]","[205, 333]","[723, 1207]","[220, 315]","[715, 1169]","[229, 341]"
"[468, 273]","[511, 231]","[418, 240]","[739, 1115]","[201, 419]","[748, 1196]","[205, 334]","[723, 1205]","[219, 315]","[714, 1167]","[229, 342]"
"[468, 274]","[511, 232]","[418, 241]","[740, 1116]","[202, 419]","[751, 1196]","[205, 334]","[727, 1206]","[219, 316]","[716, 1167]","[229, 342]"
"[468, 274]","[511, 233]","[418, 243]","[739, 1115]","[201, 415]","[749, 1196]","[205, 331]","[725, 1205]","[219, 313]","[715, 1166]","[229, 339]"
"[468, 277]","[510, 236]","[418, 245]","[739, 1115]","[202, 414]","[746, 1196]","[205, 330]","[725, 1205]","[219, 312]","[715, 1165]","[229, 338]"
"[468, 278]","[510, 238]","[418, 247]","[737, 1114]","[202, 414]","[742, 1195]","[206, 330]","[719, 1204]","[219, 312]","[712, 1165]","[229, 338]"
"[468, 279]","[510, 240]","[418, 248]","[737, 1107]","[203, 414]","[739, 1189]","[206, 329]","[719, 1192]","[220, 312]","[711, 1158]","[230, 338]"
"[467, 281]","[510, 242]","[419, 249]","[734, 1099]","[203, 413]","[732, 1183]","[206, 327]","[712, 1183]","[220, 310]","[707, 1146]","[230, 337]"
"[467, 282]","[510, 243]","[419, 250]","[733, 1096]","[203, 409]","[730, 1180]","[206, 325]","[711, 1179]","[220, 307]","[706, 1142]","[230, 334]"
"[467, 283]","[509, 243]","[419, 252]","[729, 1096]","[203, 408]","[725, 1180]","[206, 325]","[705, 1180]","[221, 307]","[702, 1143]","[230, 334]"
"[467, 284]","[509, 244]","[419, 253]","[726, 1096]","[203, 408]","[724, 1180]","[208, 325]","[703, 1179]","[223, 307]","[700, 1141]","[231, 334]"
"[467, 285]","[508, 246]","[420, 255]","[724, 1091]","[206, 409]","[723, 1174]","[210, 326]","[703, 1171]","[225, 308]","[699, 1133]","[234, 335]"
"[468, 286]","[508, 247]","[421, 256]","[718, 1086]","[208, 410]","[718, 1171]","[214, 326]","[697, 1168]","[228, 310]","[692, 1129]","[238, 335]"
"[468, 287]","[508, 249]","[421, 258]","[717, 1086]","[209, 410]","[718, 1172]","[216, 327]","[696, 1169]","[230, 310]","[691, 1130]","[239, 336]"
"[468, 288]","[508, 250]","[421, 259]","[717, 1086]","[210, 410]","[717, 1172]","[217, 327]","[696, 1169]","[231, 310]","[691, 1130]","[240, 336]"
"[468, 289]","[508, 251]","[421, 260]","[713, 1086]","[211, 410]","[715, 1172]","[220, 328]","[694, 1170]","[233, 310]","[689, 1131]","[242, 336]"
