0,1,2,3,4,5,6,7,8,9,10
"[486, 256]","[519, 209]","[428, 211]","[839, 1129]","[-258, 822]","[860, 1222]","[-322, 867]","[823, 1215]","[-302, 882]","[806, 1174]","[-278, 872]"
"[477, 258]","[507, 209]","[416, 215]","[847, 1114]","[-78, 965]","[866, 1199]","[-103, 1054]","[833, 1196]","[-63, 1070]","[811, 1158]","[-52, 1039]"
"[471, 259]","[501, 209]","[410, 216]","[844, 1118]","[-91, 954]","[868, 1201]","[-124, 1036]","[836, 1203]","[-82, 1048]","[809, 1162]","[-67, 1020]"
"[467, 260]","[499, 210]","[406, 217]","[858, 1112]","[-95, 950]","[887, 1191]","[-129, 1030]","[859, 1183]","[-91, 1043]","[838, 1146]","[-76, 1017]"
"[465, 261]","[499, 210]","[406, 218]","[854, 1115]","[-140, 885]","[879, 1194]","[-190, 942]","[848, 1190]","[-157, 959]","[825, 1150]","[-137, 942]"
"[463, 261]","[498, 210]","[404, 218]","[853, 1116]","[-157, 839]","[876, 1193]","[-212, 887]","[844, 1189]","[-182, 899]","[820, 1148]","[-160, 886]"
"[463, 261]","[499, 210]","[405, 218]","[856, 1114]","[-158, 845]","[878, 1189]","[-212, 895]","[849, 1185]","[-182, 907]","[824, 1143]","[-160, 893]"
"[461, 262]","[499, 211]","[404, 218]","[864, 1114]","[-155, 830]","[882, 1192]","[-204, 877]","[886, 1184]","[-170, 886]","[839, 1143]","[-149, 873]"
"[460, 262]","[498, 211]","[402, 218]","[866, 1115]","[-171, 822]","[885, 1195]","[-218, 869]","[894, 1187]","[-188, 877]","[836, 1144]","[-169, 866]"
"[459, 263]","[498, 212]","[402, 219]","[868, 1115]","[-166, 813]","[890, 1198]","[-210, 859]","[898, 1190]","[-177, 866]","[861, 1146]","[-159, 856]"
"[459, 263]","[498, 213]","[402, 219]","[871, 1116]","[-173, 795]","[894, 1199]","[-218, 833]","[900, 1192]","[-193, 832]","[869, 1147]","[-171, 827]"
"[458, 263]","[497, 213]","[403, 219]","[869, 1116]","[-161, 837]","[893, 1200]","[-199, 892]","[893, 1192]","[-166, 899]","[868, 1148]","[-149, 884]"
"[458, 263]","[497, 213]","[402, 219]","[869, 1117]","[-165, 814]","[892, 1200]","[-201, 857]","[893, 1193]","[-178, 853]","[868, 1149]","[-162, 844]"
"[457, 264]","[496, 213]","[401, 220]","[868, 1118]","[-167, 813]","[892, 1200]","[-209, 856]","[890, 1193]","[-188, 859]","[866, 1152]","[-171, 849]"
"[457, 264]","[496, 213]","[402, 220]","[868, 1118]","[-199, 787]","[891, 1201]","[-259, 815]","[879, 1194]","[-243, 822]","[863, 1153]","[-218, 818]"
"[457, 264]","[496, 213]","[401, 220]","[867, 1118]","[-178, 801]","[890, 1200]","[-226, 843]","[871, 1193]","[-199, 850]","[861, 1154]","[-182, 839]"
"[456, 264]","[495, 213]","[401, 221]","[867, 1118]","[-158, 809]","[889, 1200]","[-199, 857]","[865, 1193]","[-167, 863]","[860, 1155]","[-153, 849]"
"[455, 264]","[494, 213]","[400, 221]","[866, 1118]","[-153, 809]","[889, 1201]","[-192, 857]","[863, 1193]","[-159, 862]","[859, 1156]","[-146, 849]"
"[454, 264]","[493, 213]","[399, 221]","[866, 1118]","[-155, 805]","[889, 1201]","[-196, 852]","[867, 1194]","[-164, 853]","[858, 1157]","[-149, 842]"
"[453, 264]","[492, 213]","[398, 222]","[866, 1118]","[-155, 796]","[889, 1201]","[-197, 840]","[872, 1196]","[-165, 839]","[858, 1158]","[-150, 829]"
"[452, 264]","[492, 213]","[398, 222]","[866, 1118]","[-156, 792]","[886, 1201]","[-198, 836]","[872, 1198]","[-167, 834]","[858, 1160]","[-152, 825]"
