0,1,2,3,4,5,6,7,8,9,10
"[476, 262]","[519, 233]","[443, 226]","[686, 1049]","[130, 520]","[703, 1153]","[125, 536]","[668, 1145]","[177, 518]","[655, 1112]","[194, 516]"
"[477, 247]","[523, 218]","[440, 211]","[693, 1069]","[115, 517]","[707, 1194]","[108, 547]","[672, 1185]","[171, 538]","[660, 1150]","[189, 534]"
"[479, 244]","[526, 215]","[439, 209]","[700, 1079]","[113, 514]","[714, 1194]","[102, 551]","[683, 1182]","[168, 542]","[672, 1149]","[187, 536]"
"[479, 244]","[528, 214]","[438, 209]","[703, 1093]","[109, 512]","[718, 1211]","[97, 544]","[688, 1197]","[168, 536]","[676, 1165]","[187, 534]"
"[479, 246]","[529, 216]","[436, 208]","[696, 1094]","[98, 514]","[708, 1217]","[90, 544]","[680, 1198]","[166, 541]","[668, 1165]","[185, 541]"
"[479, 244]","[529, 214]","[435, 207]","[693, 1103]","[104, 514]","[699, 1189]","[96, 542]","[673, 1185]","[171, 538]","[663, 1148]","[189, 537]"
"[480, 245]","[529, 213]","[435, 206]","[691, 1091]","[103, 530]","[699, 1203]","[97, 554]","[674, 1187]","[169, 551]","[664, 1153]","[186, 552]"
"[482, 244]","[530, 212]","[435, 205]","[691, 1112]","[107, 527]","[697, 1225]","[98, 552]","[673, 1194]","[171, 549]","[664, 1156]","[189, 549]"
"[482, 246]","[530, 213]","[435, 206]","[690, 1108]","[109, 527]","[698, 1224]","[103, 558]","[675, 1201]","[173, 553]","[664, 1166]","[189, 551]"
"[482, 246]","[530, 213]","[435, 206]","[693, 1100]","[109, 528]","[701, 1211]","[103, 559]","[675, 1187]","[173, 551]","[664, 1156]","[188, 550]"
"[481, 247]","[530, 215]","[435, 205]","[694, 1102]","[110, 525]","[701, 1213]","[103, 555]","[676, 1183]","[172, 549]","[664, 1149]","[187, 547]"
"[481, 248]","[530, 215]","[434, 206]","[697, 1112]","[110, 524]","[703, 1227]","[101, 554]","[678, 1207]","[172, 548]","[667, 1172]","[187, 546]"
"[482, 248]","[530, 214]","[434, 206]","[698, 1114]","[109, 524]","[705, 1225]","[99, 553]","[681, 1205]","[170, 546]","[669, 1171]","[185, 545]"
"[482, 248]","[530, 215]","[434, 207]","[697, 1116]","[109, 525]","[704, 1226]","[97, 554]","[681, 1206]","[168, 547]","[669, 1172]","[184, 546]"
"[481, 248]","[530, 215]","[433, 208]","[695, 1115]","[108, 524]","[703, 1227]","[97, 554]","[680, 1208]","[168, 547]","[668, 1173]","[184, 546]"
