0,1,2,3,4,5,6,7,8,9,10
"[482, 243]","[532, 207]","[443, 199]","[677, 459]","[168, 455]","[656, 391]","[245, 425]","[660, 363]","[269, 409]","[655, 395]","[244, 426]"
"[489, 253]","[537, 219]","[453, 209]","[675, 463]","[183, 455]","[656, 397]","[251, 424]","[661, 368]","[275, 406]","[655, 400]","[256, 425]"
"[494, 257]","[541, 223]","[457, 212]","[674, 466]","[188, 455]","[656, 401]","[253, 424]","[662, 371]","[278, 405]","[655, 403]","[261, 425]"
"[496, 258]","[542, 223]","[459, 213]","[672, 469]","[186, 454]","[656, 405]","[247, 424]","[662, 375]","[259, 404]","[655, 407]","[247, 425]"
"[496, 259]","[543, 224]","[458, 214]","[672, 472]","[192, 454]","[656, 410]","[259, 425]","[663, 380]","[270, 404]","[655, 412]","[258, 425]"
"[497, 259]","[543, 223]","[458, 214]","[672, 472]","[193, 454]","[656, 411]","[258, 425]","[664, 382]","[272, 405]","[657, 413]","[258, 425]"
"[497, 259]","[543, 223]","[457, 213]","[672, 473]","[192, 454]","[658, 414]","[258, 426]","[668, 384]","[274, 405]","[660, 414]","[258, 425]"
"[497, 259]","[544, 223]","[457, 213]","[673, 474]","[145, 446]","[660, 416]","[160, 408]","[670, 386]","[221, 399]","[662, 416]","[210, 418]"
"[498, 259]","[545, 223]","[458, 213]","[674, 474]","[67, 436]","[661, 416]","[59, 395]","[671, 387]","[83, 377]","[664, 416]","[80, 392]"
"[499, 258]","[545, 222]","[458, 213]","[675, 476]","[66, 436]","[662, 417]","[36, 395]","[672, 388]","[54, 375]","[665, 418]","[52, 389]"
"[500, 258]","[546, 222]","[459, 213]","[677, 476]","[5, 420]","[664, 417]","[9, 397]","[675, 388]","[26, 376]","[668, 418]","[24, 389]"
"[500, 258]","[546, 222]","[459, 213]","[679, 476]","[97, 428]","[666, 417]","[166, 410]","[677, 388]","[160, 387]","[670, 417]","[154, 400]"
"[500, 258]","[546, 222]","[459, 213]","[680, 476]","[160, 438]","[668, 417]","[239, 423]","[678, 388]","[247, 407]","[671, 417]","[236, 416]"
"[500, 258]","[546, 222]","[458, 213]","[681, 476]","[179, 444]","[668, 416]","[225, 425]","[679, 387]","[250, 412]","[672, 417]","[239, 422]"
"[500, 258]","[546, 222]","[458, 213]","[682, 475]","[123, 443]","[669, 416]","[67, 413]","[680, 387]","[88, 394]","[673, 417]","[85, 406]"
"[500, 258]","[546, 222]","[458, 213]","[683, 475]","[169, 446]","[669, 416]","[204, 421]","[681, 387]","[234, 408]","[674, 416]","[224, 417]"
"[500, 258]","[545, 222]","[458, 213]","[684, 476]","[165, 447]","[670, 416]","[213, 427]","[681, 387]","[246, 411]","[674, 416]","[236, 421]"
"[500, 258]","[545, 222]","[458, 213]","[684, 476]","[182, 448]","[670, 415]","[235, 428]","[681, 386]","[265, 414]","[674, 416]","[240, 423]"
"[500, 258]","[545, 222]","[458, 213]","[684, 476]","[188, 449]","[670, 415]","[241, 429]","[681, 386]","[270, 417]","[674, 416]","[242, 424]"
"[500, 258]","[545, 222]","[458, 214]","[685, 476]","[189, 450]","[670, 415]","[243, 429]","[681, 387]","[273, 417]","[674, 416]","[256, 425]"
"[499, 258]","[545, 222]","[458, 214]","[685, 475]","[190, 450]","[670, 414]","[244, 430]","[681, 386]","[274, 419]","[674, 416]","[259, 427]"
"[499, 258]","[545, 222]","[458, 214]","[685, 475]","[190, 451]","[670, 414]","[256, 431]","[681, 386]","[274, 420]","[674, 416]","[261, 429]"
"[499, 258]","[545, 222]","[458, 214]","[685, 475]","[198, 453]","[670, 414]","[260, 435]","[681, 386]","[275, 421]","[674, 415]","[263, 430]"
"[499, 258]","[545, 222]","[458, 214]","[685, 475]","[181, 453]","[670, 414]","[247, 436]","[681, 386]","[273, 421]","[674, 415]","[239, 429]"
"[499, 258]","[545, 222]","[458, 214]","[685, 475]","[123, 450]","[670, 414]","[203, 435]","[681, 385]","[117, 395]","[674, 415]","[110, 408]"
"[499, 258]","[546, 222]","[458, 214]","[686, 475]","[9, 436]","[670, 413]","[22, 425]","[681, 385]","[32, 394]","[674, 415]","[32, 407]"
"[499, 258]","[546, 222]","[458, 214]","[686, 475]","[61, 442]","[670, 413]","[35, 416]","[681, 385]","[55, 391]","[674, 415]","[54, 405]"
"[499, 258]","[546, 222]","[458, 214]","[686, 475]","[165, 448]","[670, 413]","[201, 430]","[681, 385]","[215, 410]","[674, 415]","[207, 425]"
"[499, 258]","[546, 222]","[458, 214]","[686, 476]","[-11, 443]","[670, 414]","[-9, 430]","[681, 385]","[8, 410]","[674, 415]","[9, 425]"
"[499, 258]","[546, 222]","[458, 214]","[686, 476]","[-35, 435]","[670, 413]","[-35, 426]","[681, 385]","[-18, 404]","[674, 415]","[-17, 418]"
"[497, 258]","[545, 222]","[457, 214]","[686, 476]","[176, 445]","[671, 414]","[227, 432]","[682, 385]","[240, 420]","[674, 415]","[231, 430]"
"[496, 258]","[544, 222]","[456, 214]","[685, 475]","[0, 421]","[671, 412]","[2, 410]","[681, 382]","[18, 393]","[674, 413]","[20, 405]"
"[494, 258]","[543, 222]","[454, 214]","[683, 471]","[197, 423]","[668, 408]","[248, 411]","[680, 377]","[279, 394]","[672, 409]","[265, 407]"
"[492, 258]","[542, 222]","[453, 214]","[678, 465]","[176, 424]","[663, 398]","[138, 377]","[676, 366]","[167, 359]","[668, 400]","[231, 406]"
"[491, 258]","[541, 222]","[452, 214]","[675, 464]","[227, 424]","[659, 397]","[286, 385]","[671, 365]","[306, 366]","[664, 398]","[298, 404]"
"[489, 259]","[540, 222]","[451, 214]","[674, 462]","[234, 422]","[657, 395]","[300, 389]","[669, 363]","[320, 371]","[662, 396]","[304, 401]"
"[487, 259]","[539, 222]","[450, 215]","[674, 462]","[236, 417]","[656, 393]","[305, 388]","[669, 362]","[324, 371]","[661, 395]","[307, 397]"
"[486, 259]","[538, 222]","[449, 215]","[674, 462]","[237, 403]","[656, 392]","[309, 374]","[668, 362]","[327, 358]","[661, 395]","[310, 379]"
"[485, 259]","[538, 222]","[449, 215]","[674, 462]","[252, 390]","[656, 391]","[332, 361]","[668, 361]","[352, 346]","[661, 394]","[335, 365]"
"[485, 259]","[537, 222]","[449, 215]","[674, 459]","[253, 384]","[656, 385]","[324, 358]","[668, 357]","[345, 343]","[661, 389]","[330, 360]"
"[484, 259]","[536, 222]","[449, 215]","[674, 458]","[262, 378]","[656, 382]","[335, 352]","[668, 354]","[355, 337]","[661, 385]","[342, 352]"
"[484, 258]","[535, 222]","[449, 214]","[674, 457]","[267, 372]","[657, 381]","[339, 341]","[668, 353]","[358, 325]","[660, 383]","[345, 339]"
"[484, 257]","[534, 221]","[449, 213]","[673, 457]","[270, 363]","[655, 382]","[342, 334]","[665, 353]","[361, 316]","[658, 384]","[348, 328]"
"[483, 255]","[534, 220]","[449, 212]","[668, 457]","[276, 357]","[651, 381]","[351, 327]","[660, 353]","[370, 307]","[653, 383]","[356, 319]"
"[482, 253]","[533, 219]","[448, 211]","[665, 455]","[286, 352]","[649, 377]","[361, 320]","[658, 350]","[379, 299]","[650, 379]","[365, 312]"
