0,1,2,3,4,5,6,7,8,9,10
"[487, 255]","[521, 213]","[435, 215]","[812, 1093]","[-258, 625]","[837, 1225]","[-314, 642]","[803, 1212]","[-286, 619]","[782, 1178]","[-259, 631]"
"[486, 243]","[521, 197]","[428, 201]","[842, 1139]","[-237, 576]","[858, 1253]","[-285, 575]","[830, 1237]","[-257, 552]","[807, 1204]","[-229, 570]"
"[483, 239]","[521, 194]","[424, 198]","[823, 1121]","[-196, 545]","[860, 1260]","[-231, 542]","[833, 1242]","[-202, 520]","[811, 1208]","[-179, 538]"
"[482, 240]","[522, 195]","[422, 200]","[821, 1121]","[-241, 552]","[842, 1240]","[-286, 558]","[831, 1248]","[-260, 534]","[807, 1214]","[-233, 550]"
"[480, 242]","[522, 195]","[422, 200]","[822, 1134]","[-248, 562]","[853, 1273]","[-292, 568]","[828, 1258]","[-267, 544]","[805, 1223]","[-241, 560]"
"[479, 243]","[522, 196]","[422, 201]","[822, 1135]","[-242, 575]","[842, 1247]","[-287, 584]","[828, 1245]","[-265, 557]","[804, 1211]","[-237, 572]"
"[478, 241]","[522, 195]","[421, 199]","[816, 1131]","[-216, 555]","[835, 1241]","[-256, 558]","[823, 1237]","[-230, 533]","[800, 1203]","[-204, 550]"
"[477, 238]","[522, 193]","[421, 198]","[812, 1126]","[-219, 548]","[831, 1234]","[-260, 550]","[820, 1230]","[-236, 524]","[798, 1196]","[-209, 541]"
"[476, 236]","[522, 192]","[421, 196]","[813, 1128]","[-208, 545]","[829, 1235]","[-245, 545]","[825, 1229]","[-222, 518]","[802, 1195]","[-197, 535]"
"[476, 236]","[522, 191]","[421, 196]","[814, 1134]","[-201, 543]","[829, 1241]","[-237, 543]","[824, 1235]","[-215, 516]","[801, 1202]","[-190, 533]"
"[476, 236]","[522, 190]","[421, 196]","[816, 1147]","[-202, 531]","[834, 1251]","[-238, 528]","[826, 1249]","[-216, 504]","[802, 1215]","[-192, 522]"
"[478, 236]","[522, 190]","[421, 196]","[818, 1154]","[-193, 526]","[837, 1259]","[-228, 522]","[826, 1261]","[-206, 499]","[802, 1226]","[-183, 517]"
"[479, 236]","[523, 190]","[422, 196]","[820, 1151]","[-191, 530]","[839, 1260]","[-225, 526]","[825, 1255]","[-202, 503]","[802, 1221]","[-179, 521]"
"[479, 237]","[523, 190]","[422, 196]","[821, 1150]","[-189, 528]","[839, 1262]","[-224, 522]","[825, 1252]","[-199, 500]","[801, 1218]","[-177, 518]"
"[479, 237]","[523, 190]","[422, 196]","[821, 1154]","[-187, 523]","[839, 1262]","[-223, 517]","[824, 1253]","[-196, 496]","[801, 1220]","[-173, 513]"
"[480, 238]","[523, 191]","[422, 197]","[822, 1152]","[-185, 525]","[839, 1262]","[-221, 520]","[823, 1254]","[-195, 499]","[800, 1220]","[-172, 516]"
"[480, 238]","[523, 191]","[422, 197]","[821, 1153]","[-191, 525]","[838, 1262]","[-227, 521]","[823, 1257]","[-200, 500]","[800, 1222]","[-176, 517]"
"[480, 238]","[523, 191]","[422, 197]","[821, 1155]","[-196, 522]","[838, 1263]","[-232, 518]","[822, 1260]","[-203, 497]","[799, 1225]","[-179, 514]"
"[480, 238]","[524, 191]","[422, 197]","[821, 1154]","[-199, 523]","[838, 1263]","[-235, 519]","[822, 1260]","[-207, 498]","[799, 1225]","[-183, 514]"
"[481, 238]","[524, 191]","[422, 197]","[822, 1153]","[-202, 524]","[838, 1262]","[-239, 521]","[823, 1260]","[-212, 499]","[800, 1225]","[-187, 515]"
"[481, 238]","[524, 191]","[422, 197]","[822, 1153]","[-201, 525]","[837, 1262]","[-238, 521]","[823, 1259]","[-211, 498]","[801, 1225]","[-186, 515]"
"[481, 239]","[524, 191]","[423, 198]","[824, 1151]","[-200, 525]","[840, 1255]","[-237, 522]","[830, 1255]","[-209, 498]","[806, 1222]","[-184, 515]"
"[481, 239]","[524, 191]","[423, 198]","[825, 1150]","[-200, 527]","[843, 1251]","[-236, 524]","[839, 1254]","[-208, 500]","[814, 1220]","[-183, 516]"
"[481, 239]","[524, 191]","[423, 198]","[826, 1150]","[-197, 527]","[845, 1255]","[-233, 525]","[839, 1253]","[-205, 500]","[814, 1220]","[-180, 516]"
"[481, 239]","[524, 191]","[423, 198]","[826, 1151]","[-186, 527]","[845, 1255]","[-214, 525]","[839, 1253]","[-185, 501]","[814, 1220]","[-163, 517]"
"[481, 239]","[524, 191]","[423, 198]","[826, 1152]","[-176, 528]","[844, 1255]","[-202, 525]","[838, 1253]","[-172, 501]","[814, 1220]","[-151, 517]"
"[482, 239]","[524, 191]","[423, 198]","[826, 1152]","[-176, 528]","[844, 1255]","[-203, 525]","[838, 1253]","[-174, 501]","[813, 1219]","[-152, 517]"
"[482, 239]","[525, 191]","[423, 198]","[826, 1153]","[-176, 528]","[842, 1255]","[-204, 525]","[836, 1253]","[-174, 501]","[812, 1219]","[-152, 517]"
"[482, 239]","[525, 191]","[424, 198]","[826, 1154]","[-176, 528]","[842, 1261]","[-204, 525]","[835, 1253]","[-175, 501]","[811, 1219]","[-153, 517]"
"[482, 239]","[525, 191]","[424, 197]","[826, 1155]","[-178, 529]","[842, 1266]","[-205, 526]","[835, 1254]","[-177, 501]","[810, 1220]","[-155, 517]"
"[482, 238]","[525, 191]","[424, 197]","[826, 1155]","[-178, 532]","[843, 1269]","[-205, 529]","[837, 1254]","[-178, 504]","[812, 1220]","[-155, 520]"
"[482, 238]","[525, 191]","[424, 197]","[826, 1156]","[-179, 533]","[843, 1268]","[-208, 530]","[837, 1254]","[-181, 505]","[813, 1220]","[-158, 521]"
"[483, 238]","[525, 191]","[424, 197]","[826, 1155]","[-179, 533]","[843, 1267]","[-208, 530]","[837, 1253]","[-181, 505]","[813, 1219]","[-158, 521]"
"[483, 238]","[525, 190]","[424, 197]","[826, 1156]","[-179, 534]","[844, 1267]","[-208, 531]","[837, 1252]","[-181, 506]","[813, 1219]","[-158, 522]"
"[483, 237]","[525, 190]","[424, 197]","[826, 1156]","[-179, 544]","[844, 1266]","[-208, 544]","[837, 1252]","[-181, 518]","[813, 1218]","[-158, 533]"
"[483, 237]","[526, 190]","[424, 196]","[826, 1155]","[-179, 546]","[844, 1264]","[-208, 546]","[837, 1252]","[-181, 521]","[813, 1218]","[-158, 535]"
"[483, 236]","[526, 189]","[424, 196]","[826, 1155]","[-179, 548]","[843, 1263]","[-209, 549]","[836, 1252]","[-183, 523]","[812, 1218]","[-159, 537]"
"[483, 236]","[526, 189]","[425, 196]","[826, 1155]","[-182, 548]","[843, 1262]","[-216, 549]","[836, 1252]","[-191, 523]","[812, 1218]","[-166, 538]"
"[483, 236]","[526, 189]","[425, 196]","[826, 1155]","[-185, 546]","[843, 1263]","[-222, 547]","[835, 1253]","[-196, 521]","[811, 1219]","[-170, 536]"
"[483, 236]","[526, 189]","[424, 196]","[826, 1155]","[-190, 544]","[843, 1265]","[-229, 544]","[835, 1254]","[-203, 519]","[811, 1220]","[-176, 533]"
"[482, 235]","[526, 189]","[424, 196]","[826, 1155]","[-190, 543]","[842, 1263]","[-229, 543]","[835, 1254]","[-202, 518]","[811, 1220]","[-176, 533]"
"[482, 235]","[526, 188]","[424, 196]","[826, 1155]","[-190, 543]","[842, 1261]","[-228, 543]","[835, 1254]","[-202, 517]","[811, 1220]","[-176, 532]"
"[482, 235]","[526, 188]","[424, 195]","[826, 1155]","[-189, 543]","[842, 1261]","[-226, 543]","[834, 1254]","[-200, 517]","[810, 1220]","[-174, 532]"
"[482, 235]","[526, 188]","[424, 195]","[826, 1155]","[-190, 543]","[842, 1264]","[-226, 543]","[834, 1254]","[-201, 517]","[810, 1220]","[-175, 532]"
"[482, 234]","[526, 188]","[424, 195]","[826, 1155]","[-190, 545]","[842, 1262]","[-226, 545]","[835, 1254]","[-201, 519]","[811, 1220]","[-175, 534]"
"[482, 234]","[526, 187]","[424, 195]","[826, 1155]","[-190, 547]","[842, 1263]","[-227, 546]","[835, 1254]","[-202, 521]","[811, 1220]","[-176, 536]"
"[482, 234]","[526, 187]","[424, 195]","[826, 1154]","[-186, 552]","[843, 1261]","[-224, 553]","[836, 1253]","[-198, 527]","[812, 1219]","[-173, 541]"
"[481, 234]","[525, 187]","[424, 195]","[826, 1153]","[-187, 554]","[843, 1259]","[-224, 555]","[836, 1252]","[-199, 529]","[813, 1218]","[-173, 542]"
"[481, 234]","[525, 187]","[424, 195]","[826, 1153]","[-182, 555]","[842, 1257]","[-218, 556]","[836, 1252]","[-192, 530]","[812, 1217]","[-167, 543]"
"[481, 234]","[525, 187]","[424, 195]","[826, 1153]","[-181, 559]","[842, 1257]","[-217, 561]","[836, 1252]","[-191, 535]","[812, 1218]","[-166, 548]"
"[481, 234]","[525, 187]","[424, 195]","[826, 1153]","[-176, 559]","[843, 1262]","[-208, 561]","[836, 1253]","[-181, 534]","[813, 1219]","[-157, 548]"
"[481, 234]","[525, 187]","[424, 195]","[825, 1153]","[-164, 573]","[842, 1265]","[-195, 577]","[836, 1255]","[-168, 550]","[812, 1220]","[-144, 562]"
"[481, 233]","[525, 187]","[424, 195]","[825, 1160]","[-165, 573]","[842, 1270]","[-197, 577]","[836, 1262]","[-169, 551]","[812, 1226]","[-145, 563]"
"[481, 233]","[525, 187]","[424, 195]","[825, 1160]","[-149, 603]","[843, 1272]","[-178, 619]","[837, 1262]","[-146, 591]","[813, 1227]","[-124, 599]"
"[481, 233]","[525, 187]","[425, 195]","[826, 1160]","[-143, 626]","[844, 1269]","[-171, 645]","[839, 1261]","[-138, 616]","[815, 1226]","[-116, 622]"
"[481, 233]","[525, 187]","[425, 195]","[826, 1160]","[-138, 617]","[845, 1267]","[-164, 631]","[842, 1261]","[-131, 602]","[818, 1226]","[-110, 611]"
"[481, 233]","[525, 187]","[425, 195]","[826, 1159]","[-124, 649]","[846, 1264]","[-148, 678]","[843, 1261]","[-110, 648]","[818, 1226]","[-92, 650]"
"[481, 233]","[525, 187]","[425, 194]","[826, 1158]","[-62, 675]","[846, 1260]","[-55, 724]","[843, 1257]","[11, 710]","[819, 1221]","[29, 701]"
"[482, 233]","[526, 186]","[425, 194]","[825, 1156]","[-1, 694]","[846, 1258]","[23, 750]","[843, 1251]","[81, 728]","[819, 1216]","[86, 717]"
"[482, 232]","[526, 186]","[426, 194]","[825, 1156]","[33, 681]","[846, 1258]","[68, 746]","[843, 1251]","[118, 723]","[819, 1216]","[122, 709]"
"[482, 232]","[526, 185]","[426, 193]","[825, 1156]","[58, 678]","[845, 1257]","[115, 755]","[842, 1252]","[149, 733]","[818, 1217]","[148, 717]"
"[482, 231]","[525, 185]","[426, 193]","[825, 1156]","[84, 687]","[846, 1256]","[149, 771]","[842, 1252]","[177, 751]","[818, 1217]","[171, 732]"
"[481, 231]","[525, 185]","[425, 193]","[825, 1155]","[109, 733]","[846, 1254]","[189, 798]","[835, 1252]","[220, 781]","[814, 1216]","[214, 762]"
"[481, 230]","[525, 184]","[425, 192]","[825, 1159]","[121, 715]","[843, 1263]","[189, 783]","[825, 1262]","[220, 765]","[805, 1224]","[213, 746]"
"[479, 230]","[524, 184]","[424, 192]","[823, 1161]","[129, 707]","[840, 1269]","[190, 774]","[817, 1267]","[223, 754]","[798, 1228]","[216, 735]"
"[479, 230]","[524, 184]","[424, 192]","[823, 1163]","[138, 700]","[838, 1272]","[206, 777]","[810, 1275]","[241, 758]","[791, 1234]","[229, 737]"
"[478, 230]","[523, 183]","[423, 192]","[821, 1163]","[143, 696]","[835, 1274]","[212, 780]","[807, 1277]","[248, 761]","[788, 1237]","[238, 739]"
"[478, 230]","[523, 183]","[423, 192]","[819, 1162]","[140, 694]","[834, 1274]","[211, 781]","[806, 1276]","[247, 761]","[787, 1237]","[237, 738]"
"[477, 230]","[523, 183]","[423, 192]","[818, 1163]","[141, 693]","[834, 1275]","[211, 781]","[807, 1277]","[247, 760]","[788, 1237]","[236, 737]"
"[476, 230]","[523, 183]","[422, 192]","[818, 1162]","[141, 694]","[834, 1275]","[213, 782]","[808, 1276]","[247, 760]","[789, 1237]","[236, 738]"
"[476, 230]","[523, 183]","[422, 192]","[817, 1162]","[142, 693]","[834, 1275]","[216, 781]","[809, 1276]","[250, 759]","[789, 1237]","[237, 737]"
"[477, 230]","[523, 182]","[422, 192]","[817, 1163]","[140, 690]","[834, 1275]","[210, 780]","[809, 1276]","[246, 757]","[790, 1237]","[236, 736]"
"[477, 230]","[523, 182]","[423, 192]","[817, 1162]","[144, 690]","[834, 1275]","[213, 779]","[808, 1274]","[247, 758]","[789, 1235]","[237, 736]"
"[478, 230]","[523, 182]","[423, 192]","[817, 1160]","[140, 681]","[834, 1274]","[207, 772]","[808, 1273]","[242, 750]","[789, 1234]","[232, 729]"
"[479, 231]","[523, 182]","[423, 192]","[817, 1160]","[138, 670]","[834, 1274]","[205, 764]","[809, 1271]","[239, 743]","[789, 1233]","[230, 721]"
"[479, 232]","[523, 182]","[423, 192]","[817, 1160]","[137, 670]","[833, 1274]","[204, 760]","[808, 1271]","[238, 737]","[789, 1232]","[229, 717]"
"[479, 232]","[523, 182]","[423, 192]","[817, 1160]","[115, 663]","[833, 1274]","[179, 752]","[808, 1271]","[211, 729]","[789, 1232]","[205, 710]"
"[479, 232]","[523, 182]","[423, 192]","[817, 1158]","[106, 665]","[832, 1265]","[163, 752]","[808, 1261]","[192, 728]","[789, 1224]","[188, 710]"
"[479, 231]","[524, 182]","[424, 191]","[817, 1158]","[90, 656]","[832, 1262]","[130, 738]","[811, 1257]","[165, 716]","[791, 1221]","[167, 699]"
"[481, 229]","[524, 181]","[425, 190]","[815, 1157]","[78, 652]","[830, 1260]","[98, 727]","[811, 1253]","[148, 709]","[791, 1216]","[154, 692]"
"[481, 227]","[524, 180]","[426, 188]","[815, 1157]","[67, 649]","[830, 1265]","[81, 719]","[810, 1252]","[131, 706]","[790, 1215]","[140, 691]"
"[480, 226]","[524, 180]","[426, 188]","[815, 1158]","[-18, 651]","[830, 1265]","[-25, 717]","[812, 1252]","[47, 700]","[791, 1215]","[67, 689]"
"[480, 225]","[524, 179]","[426, 187]","[815, 1157]","[-73, 639]","[830, 1261]","[-85, 660]","[814, 1252]","[-45, 626]","[793, 1216]","[-28, 633]"
"[484, 225]","[526, 179]","[429, 186]","[816, 1156]","[-114, 640]","[830, 1260]","[-134, 659]","[821, 1252]","[-104, 625]","[799, 1216]","[-84, 633]"
"[487, 225]","[528, 179]","[432, 186]","[817, 1156]","[-129, 642]","[832, 1258]","[-159, 665]","[825, 1250]","[-126, 633]","[802, 1215]","[-104, 638]"
"[488, 225]","[529, 179]","[432, 185]","[817, 1155]","[-140, 640]","[832, 1258]","[-171, 658]","[828, 1251]","[-140, 628]","[805, 1216]","[-117, 634]"
"[489, 225]","[529, 179]","[432, 185]","[818, 1156]","[-148, 635]","[832, 1259]","[-178, 646]","[830, 1254]","[-150, 617]","[806, 1219]","[-127, 626]"
"[489, 225]","[529, 179]","[432, 185]","[819, 1157]","[-150, 627]","[833, 1260]","[-178, 632]","[835, 1254]","[-151, 604]","[811, 1219]","[-129, 615]"
"[489, 225]","[530, 179]","[432, 185]","[823, 1158]","[-172, 609]","[840, 1262]","[-204, 609]","[843, 1254]","[-181, 584]","[818, 1219]","[-157, 597]"
"[489, 225]","[530, 179]","[432, 185]","[823, 1159]","[-175, 569]","[840, 1264]","[-211, 562]","[842, 1254]","[-184, 540]","[816, 1219]","[-158, 555]"
"[489, 225]","[530, 178]","[432, 185]","[823, 1161]","[-172, 535]","[840, 1272]","[-206, 525]","[838, 1258]","[-177, 505]","[814, 1223]","[-153, 521]"
"[489, 225]","[530, 178]","[432, 184]","[823, 1162]","[-181, 510]","[839, 1277]","[-214, 501]","[837, 1264]","[-185, 481]","[813, 1229]","[-162, 497]"
"[489, 225]","[531, 178]","[432, 184]","[822, 1164]","[-196, 495]","[839, 1281]","[-231, 485]","[829, 1268]","[-203, 466]","[805, 1232]","[-179, 483]"
"[489, 224]","[531, 177]","[432, 184]","[822, 1165]","[-205, 506]","[839, 1283]","[-244, 500]","[829, 1270]","[-215, 479]","[805, 1234]","[-191, 495]"
"[489, 224]","[531, 177]","[432, 184]","[823, 1165]","[-209, 506]","[840, 1285]","[-249, 500]","[829, 1271]","[-221, 477]","[805, 1236]","[-195, 494]"
"[489, 224]","[531, 177]","[432, 184]","[823, 1169]","[-220, 496]","[840, 1287]","[-261, 489]","[828, 1273]","[-233, 467]","[804, 1237]","[-208, 484]"
"[489, 224]","[531, 177]","[432, 184]","[825, 1169]","[-229, 494]","[841, 1285]","[-272, 489]","[828, 1272]","[-244, 468]","[805, 1236]","[-219, 484]"
"[489, 224]","[531, 177]","[432, 184]","[825, 1169]","[-230, 495]","[842, 1286]","[-274, 491]","[828, 1272]","[-245, 470]","[805, 1236]","[-219, 486]"
"[489, 224]","[531, 177]","[432, 184]","[826, 1170]","[-227, 494]","[843, 1287]","[-270, 491]","[828, 1272]","[-241, 470]","[805, 1236]","[-215, 486]"
"[489, 224]","[531, 177]","[432, 184]","[826, 1170]","[-222, 497]","[844, 1288]","[-263, 495]","[828, 1272]","[-234, 474]","[805, 1236]","[-208, 490]"
"[488, 224]","[531, 177]","[431, 183]","[826, 1172]","[-224, 498]","[844, 1291]","[-269, 497]","[828, 1274]","[-239, 476]","[805, 1238]","[-213, 491]"
"[488, 223]","[531, 177]","[431, 183]","[827, 1172]","[-231, 497]","[845, 1291]","[-277, 495]","[831, 1274]","[-249, 475]","[807, 1238]","[-223, 491]"
"[488, 223]","[531, 176]","[431, 183]","[827, 1177]","[-236, 497]","[844, 1294]","[-283, 495]","[831, 1277]","[-256, 475]","[807, 1240]","[-229, 491]"
"[487, 223]","[531, 176]","[431, 183]","[827, 1181]","[-236, 497]","[845, 1296]","[-281, 493]","[831, 1279]","[-254, 475]","[807, 1243]","[-228, 490]"
"[487, 223]","[531, 176]","[431, 183]","[828, 1182]","[-257, 497]","[845, 1297]","[-302, 493]","[833, 1280]","[-276, 474]","[809, 1244]","[-250, 490]"
"[487, 223]","[531, 176]","[430, 183]","[828, 1182]","[-252, 497]","[845, 1297]","[-296, 494]","[834, 1280]","[-270, 475]","[809, 1244]","[-244, 491]"
"[487, 223]","[531, 176]","[430, 183]","[828, 1180]","[-248, 498]","[845, 1292]","[-291, 494]","[837, 1277]","[-267, 475]","[812, 1241]","[-241, 491]"
"[487, 223]","[531, 176]","[430, 183]","[828, 1179]","[-238, 498]","[845, 1292]","[-279, 494]","[838, 1276]","[-255, 475]","[813, 1241]","[-229, 491]"
"[487, 223]","[531, 176]","[430, 183]","[829, 1176]","[-238, 498]","[849, 1287]","[-278, 494]","[844, 1272]","[-254, 474]","[819, 1237]","[-228, 491]"
"[486, 223]","[531, 176]","[430, 183]","[830, 1176]","[-237, 498]","[849, 1284]","[-277, 493]","[844, 1271]","[-254, 473]","[819, 1236]","[-228, 490]"
