0,1,2,3,4,5,6,7,8,9,10
"[431, 270]","[466, 225]","[389, 232]","[700, 499]","[208, 560]","[681, 452]","[204, 513]","[690, 421]","[202, 492]","[691, 443]","[208, 507]"
"[446, 269]","[477, 224]","[399, 232]","[709, 482]","[236, 538]","[688, 434]","[242, 497]","[696, 403]","[236, 481]","[693, 427]","[240, 494]"
"[446, 268]","[479, 224]","[399, 232]","[712, 480]","[239, 535]","[691, 430]","[240, 491]","[704, 398]","[235, 476]","[699, 424]","[241, 490]"
"[446, 267]","[481, 222]","[399, 232]","[715, 480]","[233, 537]","[692, 431]","[237, 493]","[703, 400]","[232, 477]","[699, 424]","[237, 492]"
"[446, 266]","[482, 221]","[399, 231]","[705, 479]","[234, 536]","[676, 429]","[238, 490]","[685, 399]","[231, 475]","[685, 424]","[237, 490]"
"[449, 266]","[484, 220]","[400, 231]","[715, 487]","[232, 533]","[690, 435]","[238, 488]","[699, 406]","[232, 473]","[695, 430]","[237, 488]"
"[449, 266]","[484, 220]","[400, 231]","[720, 493]","[231, 532]","[699, 440]","[235, 488]","[709, 411]","[230, 472]","[708, 434]","[234, 487]"
"[449, 266]","[484, 220]","[400, 231]","[728, 506]","[230, 533]","[709, 449]","[233, 489]","[719, 420]","[228, 472]","[718, 447]","[232, 488]"
"[448, 265]","[483, 220]","[400, 231]","[729, 510]","[232, 534]","[710, 452]","[232, 490]","[719, 423]","[227, 473]","[719, 452]","[232, 488]"
"[448, 265]","[483, 219]","[400, 231]","[730, 512]","[232, 534]","[710, 453]","[231, 491]","[719, 423]","[226, 473]","[719, 453]","[231, 489]"
"[447, 265]","[483, 219]","[400, 231]","[730, 514]","[232, 534]","[710, 455]","[232, 491]","[720, 425]","[226, 474]","[719, 455]","[231, 489]"
"[447, 265]","[482, 219]","[400, 231]","[729, 514]","[232, 534]","[710, 456]","[232, 491]","[719, 425]","[227, 474]","[719, 455]","[231, 489]"
"[447, 265]","[482, 219]","[399, 231]","[731, 515]","[232, 533]","[712, 457]","[233, 491]","[721, 428]","[227, 473]","[720, 458]","[232, 489]"
"[447, 265]","[482, 219]","[399, 231]","[732, 517]","[232, 532]","[713, 459]","[232, 491]","[724, 431]","[227, 473]","[722, 460]","[232, 488]"
"[447, 265]","[482, 219]","[399, 231]","[732, 518]","[231, 532]","[713, 460]","[232, 491]","[722, 432]","[227, 473]","[721, 461]","[232, 488]"
"[447, 265]","[482, 219]","[399, 231]","[732, 518]","[231, 533]","[712, 460]","[231, 491]","[722, 433]","[226, 473]","[720, 462]","[231, 489]"
"[447, 265]","[482, 219]","[399, 231]","[733, 516]","[231, 533]","[713, 460]","[231, 491]","[721, 433]","[226, 473]","[721, 460]","[231, 488]"
"[447, 264]","[482, 219]","[399, 231]","[734, 514]","[230, 533]","[712, 460]","[231, 491]","[720, 433]","[225, 473]","[720, 458]","[230, 488]"
"[447, 264]","[482, 219]","[399, 231]","[733, 514]","[230, 533]","[711, 460]","[230, 491]","[719, 433]","[225, 473]","[720, 458]","[230, 488]"
"[447, 264]","[482, 219]","[399, 231]","[732, 514]","[230, 533]","[711, 461]","[230, 491]","[718, 433]","[225, 473]","[719, 458]","[230, 488]"
"[447, 264]","[482, 219]","[399, 231]","[732, 514]","[230, 533]","[711, 461]","[230, 491]","[718, 433]","[225, 473]","[719, 458]","[230, 489]"
"[447, 264]","[482, 219]","[399, 231]","[732, 514]","[229, 533]","[711, 461]","[230, 491]","[718, 433]","[225, 473]","[719, 458]","[230, 489]"
"[447, 264]","[482, 219]","[399, 231]","[732, 513]","[229, 533]","[710, 461]","[230, 491]","[718, 433]","[225, 473]","[719, 457]","[230, 489]"
"[447, 264]","[482, 219]","[399, 231]","[732, 513]","[229, 533]","[710, 461]","[230, 491]","[718, 432]","[225, 473]","[719, 457]","[230, 489]"
"[447, 264]","[482, 219]","[399, 231]","[733, 514]","[229, 533]","[711, 462]","[230, 491]","[719, 433]","[225, 473]","[720, 458]","[229, 489]"
"[446, 265]","[482, 219]","[399, 232]","[733, 514]","[229, 533]","[712, 462]","[230, 491]","[719, 434]","[224, 473]","[721, 458]","[229, 489]"
"[446, 265]","[482, 219]","[399, 232]","[733, 514]","[229, 533]","[712, 462]","[230, 491]","[719, 434]","[224, 473]","[720, 458]","[229, 489]"
"[446, 265]","[482, 219]","[399, 232]","[733, 514]","[229, 534]","[712, 462]","[230, 491]","[719, 434]","[224, 473]","[720, 458]","[229, 489]"
