0,1,2,3,4,5,6,7,8,9,10
"[489, 272]","[533, 229]","[454, 228]","[784, 1160]","[332, 705]","[802, 1279]","[391, 664]","[772, 1278]","[398, 607]","[750, 1241]","[386, 615]"
"[489, 252]","[539, 208]","[450, 210]","[790, 1180]","[326, 719]","[819, 1318]","[385, 668]","[771, 1316]","[391, 621]","[749, 1278]","[380, 629]"
"[489, 249]","[541, 205]","[445, 207]","[783, 1186]","[316, 722]","[811, 1325]","[378, 663]","[764, 1320]","[385, 622]","[744, 1279]","[375, 631]"
"[487, 248]","[541, 203]","[441, 206]","[780, 1183]","[316, 714]","[807, 1322]","[375, 662]","[761, 1313]","[382, 621]","[742, 1273]","[373, 631]"
"[486, 248]","[541, 202]","[439, 205]","[782, 1198]","[316, 715]","[814, 1339]","[374, 661]","[768, 1331]","[380, 619]","[748, 1289]","[371, 631]"
"[485, 248]","[541, 201]","[438, 203]","[782, 1210]","[316, 712]","[806, 1351]","[374, 659]","[760, 1344]","[380, 618]","[740, 1301]","[371, 630]"
"[483, 248]","[541, 200]","[436, 203]","[785, 1216]","[315, 713]","[814, 1354]","[372, 662]","[772, 1324]","[379, 620]","[750, 1279]","[370, 632]"
"[483, 247]","[541, 201]","[436, 203]","[788, 1223]","[313, 713]","[812, 1332]","[367, 664]","[777, 1323]","[375, 621]","[755, 1276]","[367, 633]"
"[483, 246]","[541, 200]","[437, 203]","[788, 1221]","[313, 714]","[812, 1341]","[365, 665]","[772, 1334]","[373, 622]","[751, 1290]","[366, 634]"
"[483, 247]","[542, 202]","[437, 203]","[785, 1212]","[313, 717]","[810, 1340]","[365, 665]","[769, 1331]","[372, 623]","[749, 1289]","[365, 635]"
"[484, 247]","[542, 203]","[437, 204]","[784, 1206]","[312, 718]","[806, 1333]","[362, 664]","[766, 1325]","[370, 623]","[746, 1284]","[363, 636]"
"[484, 247]","[542, 203]","[437, 205]","[782, 1204]","[312, 718]","[804, 1328]","[362, 664]","[764, 1320]","[370, 622]","[745, 1279]","[363, 636]"
"[484, 247]","[542, 203]","[437, 205]","[781, 1203]","[312, 719]","[803, 1326]","[361, 665]","[765, 1315]","[370, 623]","[747, 1268]","[363, 636]"
"[485, 247]","[542, 203]","[437, 205]","[780, 1202]","[311, 718]","[802, 1326]","[361, 666]","[764, 1316]","[370, 623]","[746, 1272]","[363, 637]"
"[485, 247]","[543, 204]","[438, 205]","[780, 1205]","[311, 719]","[802, 1327]","[361, 667]","[763, 1316]","[370, 624]","[745, 1274]","[363, 638]"
"[486, 248]","[543, 204]","[438, 205]","[779, 1206]","[309, 719]","[801, 1327]","[360, 668]","[762, 1316]","[370, 625]","[744, 1274]","[363, 638]"
"[486, 248]","[543, 204]","[438, 205]","[779, 1208]","[309, 719]","[801, 1314]","[360, 668]","[762, 1312]","[369, 625]","[744, 1266]","[362, 638]"
"[486, 248]","[544, 204]","[438, 205]","[780, 1208]","[308, 719]","[800, 1317]","[359, 668]","[762, 1312]","[369, 625]","[743, 1268]","[362, 638]"
"[487, 248]","[544, 204]","[438, 205]","[779, 1207]","[308, 720]","[800, 1317]","[359, 668]","[762, 1309]","[369, 625]","[743, 1267]","[362, 638]"
"[487, 248]","[544, 204]","[438, 205]","[780, 1210]","[308, 720]","[800, 1319]","[358, 669]","[762, 1310]","[369, 625]","[742, 1268]","[362, 638]"
"[487, 248]","[544, 203]","[438, 205]","[780, 1211]","[307, 720]","[799, 1312]","[358, 669]","[762, 1307]","[368, 626]","[741, 1269]","[362, 638]"
"[487, 247]","[544, 203]","[438, 205]","[780, 1211]","[307, 720]","[799, 1308]","[357, 669]","[761, 1308]","[368, 625]","[741, 1270]","[361, 638]"
"[487, 247]","[545, 203]","[439, 205]","[780, 1211]","[307, 720]","[797, 1321]","[357, 669]","[758, 1314]","[368, 625]","[739, 1274]","[361, 638]"
"[488, 247]","[545, 203]","[439, 205]","[780, 1211]","[307, 720]","[796, 1323]","[357, 669]","[757, 1314]","[368, 625]","[739, 1274]","[362, 638]"
"[488, 247]","[545, 203]","[440, 205]","[781, 1212]","[307, 719]","[798, 1317]","[357, 669]","[759, 1323]","[368, 625]","[741, 1282]","[362, 638]"
"[488, 247]","[545, 203]","[440, 205]","[782, 1212]","[307, 719]","[799, 1330]","[357, 669]","[760, 1327]","[368, 625]","[741, 1286]","[362, 638]"
"[489, 247]","[546, 203]","[440, 205]","[782, 1212]","[307, 719]","[800, 1337]","[357, 669]","[761, 1330]","[368, 625]","[742, 1289]","[362, 638]"
"[489, 247]","[546, 203]","[441, 205]","[782, 1212]","[307, 719]","[800, 1322]","[357, 669]","[761, 1329]","[368, 625]","[742, 1288]","[362, 638]"
"[489, 247]","[546, 203]","[441, 205]","[783, 1212]","[307, 719]","[800, 1331]","[357, 668]","[761, 1329]","[368, 625]","[742, 1289]","[362, 638]"
"[489, 247]","[546, 203]","[441, 205]","[783, 1212]","[307, 719]","[799, 1332]","[357, 668]","[760, 1329]","[368, 625]","[741, 1288]","[362, 638]"
"[489, 247]","[546, 203]","[441, 205]","[782, 1212]","[307, 719]","[797, 1332]","[357, 668]","[759, 1326]","[368, 625]","[740, 1286]","[362, 638]"
"[489, 247]","[546, 203]","[441, 205]","[782, 1211]","[307, 719]","[797, 1332]","[357, 668]","[759, 1326]","[368, 625]","[740, 1285]","[362, 638]"
"[490, 247]","[546, 203]","[442, 205]","[782, 1211]","[307, 719]","[797, 1332]","[357, 668]","[759, 1325]","[368, 626]","[740, 1285]","[362, 638]"
"[490, 247]","[546, 203]","[442, 205]","[783, 1211]","[307, 719]","[798, 1332]","[357, 668]","[759, 1325]","[368, 626]","[741, 1285]","[362, 639]"
"[490, 247]","[546, 203]","[442, 205]","[783, 1211]","[307, 719]","[798, 1330]","[357, 668]","[759, 1320]","[368, 626]","[741, 1280]","[362, 639]"
"[490, 247]","[546, 203]","[442, 205]","[783, 1211]","[307, 719]","[797, 1327]","[357, 668]","[759, 1314]","[368, 626]","[741, 1274]","[362, 639]"
"[490, 247]","[546, 203]","[442, 205]","[782, 1210]","[306, 719]","[798, 1325]","[357, 668]","[760, 1312]","[368, 626]","[741, 1272]","[362, 639]"
"[490, 247]","[546, 203]","[442, 205]","[782, 1210]","[306, 719]","[798, 1325]","[357, 668]","[760, 1311]","[368, 626]","[742, 1272]","[361, 639]"
"[490, 247]","[546, 203]","[442, 205]","[782, 1210]","[306, 719]","[797, 1324]","[357, 668]","[760, 1309]","[368, 626]","[741, 1269]","[361, 639]"
"[490, 247]","[546, 203]","[442, 205]","[782, 1210]","[306, 719]","[797, 1324]","[357, 668]","[760, 1310]","[368, 626]","[741, 1270]","[362, 639]"
"[490, 247]","[547, 203]","[442, 205]","[782, 1210]","[306, 719]","[797, 1327]","[357, 668]","[760, 1313]","[368, 626]","[741, 1273]","[362, 639]"
"[490, 247]","[547, 203]","[442, 205]","[782, 1210]","[306, 719]","[797, 1329]","[358, 668]","[760, 1315]","[368, 626]","[742, 1274]","[362, 639]"
