0,1,2,3,4,5,6,7,8,9,10
"[486, 270]","[528, 231]","[446, 224]","[702, 1120]","[269, 656]","[712, 1230]","[274, 606]","[692, 1230]","[281, 568]","[661, 1197]","[296, 584]"
"[495, 276]","[535, 238]","[458, 231]","[681, 1098]","[270, 670]","[689, 1202]","[286, 625]","[677, 1199]","[292, 587]","[639, 1177]","[299, 601]"
"[500, 278]","[539, 240]","[463, 233]","[681, 1094]","[270, 670]","[687, 1192]","[287, 626]","[670, 1190]","[293, 587]","[652, 1156]","[299, 601]"
"[502, 278]","[541, 239]","[465, 234]","[694, 1089]","[270, 673]","[701, 1180]","[286, 628]","[684, 1182]","[292, 586]","[667, 1139]","[297, 600]"
"[503, 277]","[541, 239]","[466, 234]","[708, 1090]","[269, 673]","[720, 1183]","[286, 629]","[698, 1187]","[292, 586]","[681, 1145]","[296, 600]"
"[502, 276]","[541, 238]","[466, 233]","[707, 1094]","[269, 673]","[721, 1192]","[287, 628]","[694, 1192]","[292, 585]","[680, 1148]","[296, 599]"
"[502, 276]","[541, 238]","[465, 233]","[698, 1096]","[269, 673]","[713, 1198]","[287, 630]","[683, 1195]","[292, 586]","[668, 1149]","[295, 600]"
"[502, 276]","[541, 238]","[465, 234]","[702, 1092]","[268, 673]","[714, 1196]","[286, 630]","[686, 1190]","[292, 585]","[668, 1150]","[295, 599]"
"[502, 276]","[541, 238]","[464, 234]","[706, 1092]","[267, 671]","[715, 1184]","[286, 628]","[690, 1183]","[292, 583]","[672, 1142]","[295, 597]"
"[502, 275]","[541, 237]","[464, 234]","[706, 1091]","[267, 671]","[713, 1178]","[286, 628]","[690, 1181]","[291, 584]","[675, 1142]","[295, 597]"
"[501, 275]","[541, 237]","[464, 234]","[705, 1092]","[266, 670]","[712, 1182]","[285, 627]","[689, 1184]","[291, 583]","[677, 1144]","[294, 596]"
"[501, 275]","[541, 237]","[464, 234]","[704, 1097]","[265, 668]","[713, 1182]","[285, 626]","[689, 1194]","[291, 583]","[677, 1154]","[293, 595]"
"[501, 275]","[541, 237]","[464, 234]","[704, 1102]","[265, 668]","[714, 1190]","[285, 627]","[691, 1205]","[291, 583]","[677, 1165]","[293, 596]"
"[501, 275]","[541, 237]","[464, 234]","[704, 1104]","[265, 668]","[715, 1194]","[285, 626]","[692, 1210]","[291, 583]","[677, 1168]","[293, 595]"
"[501, 276]","[541, 237]","[463, 234]","[704, 1107]","[265, 668]","[715, 1198]","[285, 626]","[692, 1214]","[291, 582]","[678, 1172]","[293, 595]"
"[501, 276]","[541, 237]","[463, 234]","[705, 1108]","[265, 667]","[716, 1199]","[285, 625]","[693, 1215]","[291, 582]","[678, 1175]","[293, 594]"
"[501, 276]","[541, 238]","[463, 234]","[705, 1109]","[265, 667]","[717, 1199]","[285, 625]","[695, 1215]","[292, 581]","[679, 1176]","[294, 594]"
"[502, 276]","[541, 238]","[464, 234]","[707, 1110]","[265, 666]","[717, 1200]","[286, 624]","[697, 1216]","[293, 581]","[680, 1177]","[294, 593]"
"[502, 276]","[541, 238]","[464, 234]","[710, 1114]","[266, 666]","[721, 1204]","[287, 624]","[701, 1219]","[294, 581]","[683, 1179]","[296, 593]"
"[502, 276]","[542, 238]","[464, 234]","[710, 1116]","[266, 666]","[721, 1206]","[287, 624]","[703, 1221]","[296, 580]","[684, 1181]","[297, 593]"
"[502, 276]","[542, 238]","[464, 234]","[710, 1117]","[266, 666]","[721, 1206]","[289, 623]","[703, 1222]","[297, 580]","[684, 1182]","[298, 593]"
"[503, 277]","[543, 238]","[465, 234]","[710, 1117]","[267, 666]","[718, 1206]","[290, 623]","[702, 1221]","[298, 580]","[683, 1182]","[299, 592]"
"[504, 277]","[543, 238]","[465, 234]","[710, 1117]","[267, 666]","[716, 1204]","[290, 623]","[702, 1219]","[298, 580]","[683, 1180]","[299, 592]"
"[504, 277]","[543, 238]","[465, 235]","[711, 1116]","[268, 666]","[716, 1204]","[290, 623]","[702, 1218]","[298, 580]","[683, 1178]","[299, 592]"
"[504, 277]","[543, 239]","[465, 235]","[711, 1116]","[268, 666]","[716, 1204]","[290, 623]","[700, 1218]","[298, 580]","[683, 1179]","[299, 592]"
"[504, 278]","[543, 239]","[465, 235]","[710, 1116]","[268, 665]","[714, 1204]","[290, 623]","[696, 1218]","[298, 580]","[682, 1179]","[299, 592]"
"[504, 278]","[544, 239]","[466, 235]","[707, 1116]","[268, 665]","[710, 1204]","[290, 623]","[692, 1217]","[298, 580]","[680, 1179]","[299, 592]"
"[504, 279]","[544, 240]","[466, 235]","[705, 1116]","[268, 665]","[708, 1203]","[290, 623]","[689, 1217]","[299, 580]","[678, 1179]","[299, 592]"
"[504, 279]","[544, 240]","[466, 235]","[702, 1116]","[268, 665]","[706, 1204]","[290, 623]","[687, 1217]","[299, 581]","[676, 1180]","[299, 593]"
"[504, 279]","[544, 241]","[467, 235]","[701, 1116]","[268, 665]","[706, 1204]","[291, 624]","[685, 1217]","[299, 581]","[675, 1180]","[300, 593]"
