0,1,2,3,4,5,6,7,8,9,10
"[484, 296]","[520, 258]","[448, 261]","[711, 1071]","[263, 484]","[733, 1158]","[259, 395]","[696, 1154]","[275, 378]","[671, 1130]","[288, 408]"
"[483, 289]","[520, 251]","[446, 255]","[708, 1091]","[259, 470]","[725, 1165]","[257, 382]","[693, 1172]","[271, 364]","[676, 1134]","[284, 390]"
"[482, 284]","[520, 246]","[445, 251]","[709, 1103]","[261, 463]","[725, 1174]","[258, 376]","[696, 1184]","[272, 358]","[684, 1142]","[285, 384]"
"[481, 282]","[519, 246]","[444, 249]","[711, 1109]","[258, 470]","[725, 1179]","[258, 382]","[697, 1186]","[272, 365]","[687, 1145]","[284, 391]"
"[481, 282]","[519, 245]","[443, 249]","[711, 1104]","[259, 472]","[722, 1175]","[259, 383]","[697, 1184]","[272, 366]","[689, 1145]","[284, 390]"
"[481, 282]","[519, 247]","[443, 249]","[712, 1099]","[260, 471]","[722, 1170]","[259, 384]","[700, 1178]","[272, 366]","[690, 1141]","[284, 391]"
"[481, 283]","[520, 248]","[444, 250]","[710, 1096]","[261, 471]","[720, 1167]","[260, 388]","[698, 1176]","[272, 371]","[688, 1138]","[284, 391]"
"[481, 284]","[520, 249]","[444, 250]","[709, 1094]","[262, 472]","[719, 1167]","[261, 390]","[696, 1175]","[273, 373]","[687, 1138]","[285, 394]"
"[482, 285]","[520, 249]","[444, 250]","[708, 1096]","[263, 470]","[718, 1169]","[262, 393]","[695, 1177]","[273, 374]","[686, 1139]","[285, 394]"
"[482, 285]","[520, 249]","[444, 250]","[708, 1096]","[266, 470]","[718, 1169]","[266, 391]","[694, 1177]","[278, 374]","[686, 1139]","[290, 394]"
"[482, 286]","[520, 249]","[444, 250]","[707, 1095]","[271, 466]","[717, 1168]","[271, 390]","[694, 1176]","[283, 373]","[685, 1138]","[293, 393]"
"[482, 286]","[520, 250]","[443, 251]","[706, 1094]","[272, 470]","[716, 1167]","[272, 395]","[693, 1175]","[284, 378]","[683, 1138]","[294, 397]"
"[483, 286]","[520, 250]","[443, 251]","[702, 1093]","[274, 469]","[713, 1167]","[275, 394]","[690, 1175]","[286, 377]","[679, 1137]","[296, 395]"
"[483, 286]","[520, 250]","[443, 251]","[695, 1092]","[276, 471]","[701, 1166]","[278, 395]","[680, 1174]","[288, 377]","[673, 1137]","[297, 395]"
"[483, 286]","[520, 250]","[443, 251]","[691, 1092]","[278, 472]","[696, 1167]","[280, 396]","[673, 1176]","[290, 378]","[668, 1138]","[299, 396]"
"[483, 287]","[520, 250]","[443, 251]","[691, 1092]","[278, 473]","[696, 1167]","[281, 397]","[674, 1175]","[290, 379]","[668, 1138]","[299, 397]"
"[483, 287]","[521, 250]","[443, 251]","[691, 1092]","[279, 473]","[697, 1166]","[281, 397]","[675, 1174]","[290, 379]","[668, 1137]","[299, 397]"
"[483, 287]","[521, 250]","[443, 251]","[691, 1091]","[279, 474]","[697, 1166]","[280, 398]","[675, 1174]","[290, 380]","[668, 1137]","[298, 398]"
"[484, 287]","[521, 250]","[443, 251]","[691, 1091]","[278, 474]","[697, 1166]","[280, 399]","[675, 1174]","[289, 381]","[668, 1137]","[298, 399]"
"[484, 287]","[521, 250]","[443, 251]","[690, 1090]","[272, 474]","[696, 1166]","[272, 400]","[675, 1172]","[279, 382]","[667, 1135]","[288, 400]"
"[484, 288]","[521, 250]","[443, 251]","[689, 1087]","[265, 475]","[694, 1164]","[265, 400]","[674, 1169]","[270, 382]","[666, 1132]","[279, 400]"
"[483, 288]","[521, 251]","[443, 251]","[688, 1087]","[255, 478]","[692, 1164]","[252, 405]","[671, 1169]","[256, 384]","[665, 1132]","[265, 403]"
"[483, 288]","[521, 251]","[443, 251]","[688, 1087]","[250, 485]","[692, 1161]","[245, 412]","[670, 1166]","[248, 388]","[664, 1130]","[257, 408]"
"[483, 288]","[521, 251]","[443, 251]","[685, 1086]","[248, 497]","[689, 1159]","[241, 424]","[667, 1163]","[244, 397]","[662, 1128]","[253, 419]"
"[483, 288]","[521, 251]","[444, 251]","[684, 1085]","[249, 506]","[689, 1158]","[242, 431]","[667, 1162]","[245, 405]","[662, 1126]","[254, 428]"
"[483, 288]","[522, 251]","[444, 251]","[683, 1085]","[249, 511]","[687, 1157]","[243, 439]","[666, 1161]","[246, 411]","[661, 1126]","[256, 433]"
"[484, 288]","[522, 251]","[445, 251]","[683, 1087]","[249, 520]","[688, 1159]","[244, 450]","[666, 1165]","[248, 421]","[661, 1129]","[257, 444]"
"[484, 288]","[522, 251]","[445, 251]","[683, 1087]","[255, 536]","[688, 1160]","[251, 468]","[666, 1168]","[256, 439]","[661, 1131]","[266, 462]"
"[485, 288]","[523, 251]","[446, 251]","[682, 1087]","[261, 548]","[688, 1160]","[260, 482]","[666, 1169]","[266, 453]","[660, 1132]","[275, 475]"
"[486, 288]","[523, 251]","[446, 251]","[682, 1090]","[263, 556]","[688, 1162]","[267, 489]","[666, 1171]","[273, 460]","[661, 1134]","[280, 481]"
"[486, 288]","[524, 251]","[446, 251]","[682, 1091]","[264, 562]","[688, 1162]","[269, 496]","[666, 1173]","[275, 467]","[661, 1135]","[282, 486]"
"[488, 288]","[524, 252]","[447, 251]","[679, 1086]","[265, 568]","[685, 1159]","[270, 503]","[663, 1170]","[276, 475]","[656, 1133]","[282, 493]"
"[488, 289]","[524, 252]","[447, 251]","[678, 1087]","[264, 573]","[683, 1159]","[270, 507]","[660, 1170]","[274, 480]","[652, 1133]","[279, 498]"
"[489, 289]","[525, 252]","[448, 251]","[678, 1087]","[261, 578]","[683, 1159]","[266, 511]","[660, 1170]","[271, 485]","[653, 1133]","[275, 503]"
"[490, 289]","[525, 253]","[448, 252]","[678, 1086]","[253, 591]","[684, 1159]","[253, 524]","[661, 1169]","[256, 497]","[654, 1133]","[262, 513]"
"[491, 290]","[526, 254]","[449, 252]","[680, 1086]","[250, 604]","[687, 1158]","[243, 537]","[662, 1168]","[246, 509]","[656, 1133]","[254, 523]"
"[491, 291]","[527, 254]","[450, 252]","[680, 1086]","[248, 609]","[687, 1157]","[241, 541]","[663, 1168]","[245, 514]","[656, 1133]","[253, 528]"
"[492, 292]","[527, 255]","[450, 253]","[680, 1085]","[248, 624]","[687, 1157]","[240, 560]","[663, 1169]","[243, 529]","[656, 1133]","[251, 544]"
"[492, 294]","[527, 256]","[450, 254]","[680, 1085]","[247, 637]","[687, 1157]","[240, 578]","[664, 1168]","[243, 544]","[657, 1133]","[251, 558]"
"[492, 295]","[527, 258]","[450, 255]","[680, 1085]","[247, 646]","[687, 1157]","[241, 592]","[665, 1168]","[244, 560]","[657, 1133]","[252, 575]"
"[492, 298]","[527, 261]","[450, 258]","[680, 1084]","[247, 650]","[687, 1156]","[242, 599]","[665, 1167]","[249, 569]","[657, 1133]","[255, 583]"
"[491, 300]","[527, 263]","[450, 260]","[680, 1084]","[248, 652]","[688, 1156]","[248, 602]","[665, 1167]","[257, 574]","[657, 1133]","[261, 586]"
"[491, 301]","[526, 264]","[450, 262]","[680, 1083]","[248, 668]","[688, 1156]","[251, 616]","[666, 1167]","[261, 586]","[657, 1132]","[263, 598]"
"[490, 302]","[526, 265]","[450, 263]","[678, 1079]","[249, 682]","[686, 1154]","[254, 632]","[663, 1166]","[263, 600]","[656, 1130]","[265, 613]"
"[490, 302]","[526, 265]","[450, 263]","[677, 1072]","[250, 680]","[685, 1147]","[257, 632]","[663, 1159]","[266, 599]","[656, 1122]","[268, 610]"
