0,1,2,3,4,5,6,7,8,9,10
"[479, 356]","[526, 307]","[437, 316]","[722, 1211]","[318, 901]","[725, 1298]","[385, 951]","[705, 1282]","[412, 899]","[690, 1246]","[396, 884]"
"[488, 360]","[535, 313]","[447, 317]","[703, 1208]","[328, 921]","[707, 1298]","[400, 971]","[685, 1283]","[427, 922]","[670, 1246]","[409, 906]"
"[490, 362]","[537, 316]","[449, 318]","[707, 1201]","[326, 920]","[710, 1289]","[400, 971]","[689, 1272]","[427, 921]","[674, 1237]","[408, 904]"
"[491, 363]","[539, 318]","[451, 318]","[708, 1195]","[325, 917]","[712, 1283]","[399, 968]","[689, 1266]","[425, 916]","[674, 1231]","[406, 898]"
"[492, 363]","[539, 319]","[451, 318]","[700, 1200]","[324, 919]","[706, 1290]","[399, 967]","[677, 1277]","[424, 914]","[662, 1240]","[405, 898]"
"[492, 363]","[540, 319]","[452, 318]","[713, 1203]","[325, 921]","[720, 1294]","[398, 969]","[691, 1280]","[423, 917]","[675, 1243]","[404, 899]"
"[493, 363]","[540, 319]","[452, 318]","[706, 1207]","[328, 921]","[719, 1298]","[400, 967]","[691, 1284]","[424, 916]","[675, 1248]","[406, 900]"
"[493, 363]","[540, 318]","[453, 318]","[706, 1210]","[330, 919]","[722, 1302]","[402, 963]","[694, 1289]","[426, 912]","[677, 1252]","[407, 897]"
"[494, 363]","[540, 318]","[454, 318]","[707, 1212]","[332, 918]","[722, 1305]","[402, 963]","[692, 1290]","[427, 912]","[675, 1255]","[407, 895]"
"[494, 362]","[541, 318]","[454, 318]","[710, 1217]","[333, 922]","[723, 1317]","[402, 970]","[689, 1312]","[429, 917]","[672, 1273]","[409, 900]"
"[495, 362]","[541, 318]","[454, 318]","[710, 1218]","[335, 923]","[722, 1322]","[404, 972]","[687, 1319]","[433, 919]","[670, 1279]","[411, 901]"
"[495, 362]","[541, 318]","[455, 317]","[708, 1226]","[336, 923]","[721, 1328]","[406, 971]","[687, 1326]","[435, 918]","[669, 1285]","[413, 900]"
"[495, 361]","[541, 318]","[455, 317]","[706, 1242]","[336, 923]","[721, 1343]","[405, 972]","[686, 1344]","[435, 919]","[668, 1302]","[413, 900]"
"[495, 361]","[541, 318]","[455, 317]","[702, 1244]","[335, 922]","[717, 1344]","[405, 971]","[682, 1343]","[435, 918]","[665, 1302]","[412, 899]"
"[495, 361]","[541, 318]","[455, 316]","[698, 1244]","[335, 921]","[713, 1343]","[404, 968]","[677, 1341]","[434, 916]","[660, 1301]","[412, 898]"
"[495, 360]","[541, 318]","[455, 316]","[698, 1244]","[335, 920]","[714, 1343]","[405, 967]","[678, 1340]","[434, 916]","[661, 1300]","[412, 898]"
"[495, 360]","[541, 317]","[455, 316]","[699, 1239]","[335, 919]","[714, 1335]","[405, 966]","[679, 1333]","[434, 916]","[662, 1293]","[412, 898]"
"[495, 360]","[541, 317]","[454, 316]","[699, 1234]","[336, 919]","[715, 1329]","[406, 965]","[680, 1329]","[435, 916]","[662, 1288]","[413, 898]"
"[494, 360]","[541, 317]","[454, 316]","[700, 1232]","[337, 918]","[715, 1327]","[407, 965]","[680, 1327]","[437, 916]","[663, 1286]","[414, 898]"
"[494, 360]","[541, 317]","[454, 316]","[698, 1231]","[338, 918]","[714, 1327]","[408, 964]","[677, 1327]","[437, 916]","[661, 1286]","[416, 898]"
"[494, 360]","[541, 317]","[454, 316]","[699, 1226]","[338, 918]","[714, 1323]","[408, 963]","[678, 1324]","[438, 915]","[661, 1283]","[416, 898]"
"[494, 360]","[541, 317]","[454, 316]","[699, 1223]","[338, 917]","[714, 1320]","[408, 963]","[678, 1320]","[438, 915]","[661, 1279]","[416, 898]"
"[494, 360]","[540, 317]","[454, 316]","[699, 1222]","[338, 917]","[714, 1320]","[408, 963]","[678, 1320]","[438, 915]","[662, 1279]","[416, 898]"
"[494, 360]","[540, 317]","[454, 317]","[699, 1222]","[338, 917]","[715, 1320]","[408, 962]","[679, 1320]","[438, 915]","[663, 1279]","[416, 897]"
"[494, 360]","[540, 317]","[454, 317]","[700, 1222]","[339, 917]","[716, 1319]","[409, 962]","[679, 1319]","[438, 915]","[663, 1278]","[416, 897]"
"[494, 360]","[540, 317]","[454, 316]","[701, 1222]","[339, 917]","[717, 1319]","[409, 962]","[680, 1319]","[438, 914]","[663, 1278]","[417, 897]"
"[494, 360]","[540, 317]","[454, 316]","[702, 1220]","[339, 917]","[718, 1316]","[409, 962]","[681, 1316]","[438, 914]","[664, 1275]","[417, 897]"
"[494, 360]","[540, 317]","[454, 316]","[702, 1219]","[339, 917]","[718, 1315]","[409, 962]","[681, 1314]","[438, 914]","[664, 1274]","[417, 897]"
"[494, 360]","[540, 317]","[454, 316]","[701, 1218]","[339, 917]","[717, 1314]","[409, 962]","[680, 1313]","[438, 914]","[664, 1272]","[417, 897]"
"[494, 360]","[540, 317]","[454, 316]","[701, 1218]","[339, 917]","[716, 1314]","[409, 962]","[679, 1313]","[438, 914]","[663, 1272]","[417, 897]"
"[494, 360]","[540, 317]","[453, 316]","[701, 1221]","[339, 917]","[716, 1317]","[409, 962]","[679, 1316]","[438, 914]","[663, 1275]","[417, 897]"
"[494, 360]","[540, 317]","[453, 316]","[699, 1222]","[339, 917]","[715, 1318]","[409, 962]","[678, 1317]","[438, 914]","[662, 1276]","[417, 897]"
"[494, 360]","[540, 317]","[453, 316]","[698, 1223]","[339, 917]","[713, 1319]","[409, 962]","[677, 1318]","[438, 914]","[660, 1277]","[417, 897]"
"[494, 360]","[540, 317]","[453, 317]","[698, 1223]","[339, 917]","[713, 1318]","[409, 961]","[676, 1317]","[438, 914]","[660, 1277]","[417, 897]"
"[494, 360]","[540, 317]","[453, 317]","[698, 1222]","[339, 917]","[713, 1316]","[409, 961]","[677, 1312]","[438, 914]","[660, 1274]","[416, 897]"
"[494, 360]","[540, 317]","[453, 317]","[698, 1220]","[339, 917]","[712, 1314]","[409, 961]","[677, 1310]","[438, 914]","[660, 1272]","[416, 897]"
"[494, 361]","[540, 317]","[453, 317]","[698, 1220]","[338, 917]","[712, 1314]","[408, 962]","[677, 1310]","[437, 915]","[660, 1272]","[416, 898]"
"[494, 361]","[540, 317]","[453, 317]","[698, 1220]","[338, 917]","[712, 1314]","[408, 962]","[677, 1310]","[437, 915]","[660, 1272]","[415, 898]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[338, 917]","[713, 1317]","[407, 962]","[678, 1315]","[437, 915]","[661, 1277]","[415, 898]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[337, 917]","[714, 1318]","[407, 962]","[678, 1316]","[436, 915]","[661, 1278]","[415, 898]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[337, 917]","[714, 1319]","[406, 962]","[678, 1317]","[436, 915]","[661, 1279]","[414, 898]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[337, 917]","[714, 1319]","[406, 962]","[678, 1317]","[435, 915]","[661, 1280]","[414, 898]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[337, 917]","[714, 1323]","[405, 961]","[678, 1321]","[435, 915]","[661, 1283]","[413, 897]"
"[494, 361]","[540, 317]","[453, 317]","[699, 1223]","[337, 917]","[714, 1323]","[405, 961]","[678, 1321]","[435, 915]","[661, 1283]","[413, 897]"
"[494, 361]","[540, 317]","[453, 317]","[698, 1223]","[336, 917]","[713, 1322]","[405, 961]","[678, 1320]","[434, 915]","[661, 1282]","[413, 897]"
"[494, 361]","[540, 317]","[453, 318]","[697, 1223]","[336, 917]","[713, 1322]","[405, 961]","[678, 1319]","[434, 915]","[661, 1281]","[412, 897]"
