0,1,2,3,4,5,6,7,8,9,10
"[478, 237]","[526, 202]","[440, 206]","[771, 1145]","[80, 478]","[775, 1248]","[76, 538]","[744, 1239]","[132, 535]","[718, 1174]","[148, 526]"
"[486, 248]","[537, 217]","[450, 218]","[752, 1153]","[87, 514]","[765, 1264]","[86, 573]","[729, 1257]","[144, 568]","[713, 1207]","[159, 558]"
"[491, 252]","[543, 222]","[456, 222]","[749, 1124]","[97, 514]","[752, 1220]","[100, 570]","[722, 1212]","[151, 557]","[707, 1172]","[161, 548]"
"[491, 254]","[544, 225]","[457, 223]","[746, 1132]","[100, 519]","[742, 1223]","[106, 572]","[717, 1223]","[153, 560]","[707, 1178]","[163, 554]"
"[489, 255]","[543, 225]","[454, 224]","[743, 1132]","[101, 519]","[714, 1222]","[110, 569]","[696, 1210]","[155, 557]","[698, 1166]","[165, 553]"
"[489, 256]","[543, 225]","[453, 225]","[745, 1134]","[104, 520]","[713, 1224]","[113, 568]","[704, 1218]","[158, 559]","[695, 1167]","[170, 554]"
"[490, 256]","[544, 224]","[454, 225]","[747, 1137]","[104, 516]","[716, 1224]","[111, 566]","[711, 1225]","[158, 559]","[697, 1171]","[168, 552]"
"[492, 256]","[544, 225]","[455, 226]","[744, 1138]","[108, 516]","[710, 1224]","[111, 572]","[712, 1230]","[158, 565]","[697, 1173]","[168, 556]"
"[493, 256]","[545, 225]","[455, 226]","[747, 1138]","[108, 519]","[716, 1224]","[111, 577]","[716, 1231]","[158, 568]","[700, 1173]","[168, 559]"
"[493, 257]","[545, 226]","[456, 227]","[748, 1134]","[108, 520]","[719, 1225]","[111, 579]","[717, 1228]","[157, 571]","[701, 1169]","[168, 562]"
"[494, 257]","[546, 226]","[456, 227]","[749, 1132]","[111, 524]","[717, 1222]","[111, 585]","[719, 1227]","[158, 583]","[703, 1170]","[170, 573]"
"[494, 257]","[546, 226]","[456, 227]","[750, 1131]","[112, 524]","[722, 1218]","[111, 588]","[721, 1228]","[160, 587]","[704, 1170]","[173, 576]"
"[494, 257]","[546, 225]","[456, 227]","[751, 1132]","[115, 523]","[736, 1224]","[112, 589]","[721, 1232]","[163, 588]","[705, 1170]","[176, 577]"
"[494, 257]","[546, 225]","[456, 227]","[751, 1137]","[118, 522]","[744, 1235]","[113, 587]","[722, 1238]","[165, 587]","[706, 1177]","[179, 576]"
"[494, 257]","[546, 225]","[456, 227]","[751, 1142]","[121, 521]","[751, 1243]","[113, 584]","[724, 1246]","[167, 584]","[706, 1185]","[182, 573]"
"[494, 257]","[546, 225]","[456, 227]","[752, 1145]","[123, 520]","[755, 1246]","[114, 583]","[728, 1250]","[168, 582]","[708, 1189]","[183, 571]"
"[494, 257]","[546, 225]","[456, 227]","[753, 1152]","[124, 519]","[760, 1257]","[115, 582]","[732, 1256]","[169, 581]","[711, 1207]","[184, 571]"
