0,1,2,3,4,5,6,7,8,9,10
"[480, 264]","[519, 225]","[433, 227]","[746, 1120]","[28, 493]","[774, 1210]","[13, 504]","[744, 1210]","[54, 509]","[746, 1170]","[48, 513]"
"[459, 273]","[503, 232]","[416, 238]","[761, 1120]","[25, 513]","[792, 1206]","[-1, 546]","[762, 1206]","[38, 550]","[740, 1170]","[46, 558]"
"[462, 276]","[501, 233]","[416, 242]","[773, 1119]","[50, 538]","[802, 1202]","[24, 602]","[774, 1202]","[94, 600]","[779, 1170]","[118, 595]"
"[460, 277]","[499, 233]","[413, 243]","[770, 1118]","[55, 547]","[805, 1203]","[45, 613]","[763, 1203]","[115, 611]","[771, 1170]","[132, 600]"
"[463, 276]","[502, 233]","[416, 241]","[773, 1117]","[53, 590]","[808, 1200]","[52, 631]","[779, 1203]","[117, 638]","[779, 1168]","[132, 615]"
"[465, 275]","[503, 232]","[416, 240]","[773, 1111]","[51, 604]","[804, 1191]","[53, 643]","[775, 1198]","[115, 640]","[776, 1164]","[129, 616]"
"[466, 275]","[502, 232]","[417, 240]","[770, 1099]","[60, 584]","[800, 1176]","[61, 649]","[772, 1177]","[121, 642]","[765, 1146]","[135, 621]"
"[466, 275]","[503, 232]","[417, 239]","[768, 1098]","[54, 597]","[800, 1177]","[60, 645]","[772, 1178]","[119, 639]","[761, 1147]","[132, 623]"
"[467, 277]","[504, 234]","[417, 241]","[769, 1098]","[54, 584]","[804, 1176]","[59, 644]","[774, 1180]","[118, 638]","[761, 1148]","[130, 624]"
"[467, 278]","[504, 235]","[417, 242]","[771, 1099]","[54, 576]","[807, 1177]","[59, 643]","[776, 1182]","[117, 637]","[765, 1148]","[128, 623]"
"[467, 278]","[504, 235]","[417, 242]","[770, 1099]","[54, 573]","[808, 1178]","[58, 641]","[776, 1182]","[117, 635]","[766, 1148]","[129, 621]"
"[467, 278]","[504, 235]","[417, 242]","[771, 1102]","[55, 575]","[809, 1178]","[58, 643]","[777, 1183]","[117, 636]","[769, 1149]","[129, 623]"
"[467, 277]","[504, 234]","[417, 241]","[771, 1101]","[55, 609]","[809, 1180]","[58, 656]","[777, 1183]","[116, 648]","[769, 1149]","[129, 634]"
"[468, 276]","[504, 233]","[417, 241]","[772, 1101]","[39, 609]","[809, 1179]","[41, 657]","[778, 1184]","[105, 649]","[764, 1149]","[124, 630]"
"[468, 276]","[505, 233]","[418, 241]","[772, 1101]","[39, 621]","[809, 1179]","[41, 662]","[779, 1184]","[100, 652]","[762, 1149]","[121, 636]"
"[468, 276]","[505, 233]","[418, 241]","[773, 1100]","[-2, 621]","[809, 1179]","[8, 669]","[779, 1185]","[35, 668]","[759, 1149]","[45, 657]"
"[468, 276]","[505, 233]","[418, 241]","[773, 1100]","[4, 642]","[809, 1178]","[12, 691]","[780, 1182]","[49, 700]","[758, 1149]","[53, 678]"
"[468, 275]","[505, 232]","[418, 240]","[773, 1099]","[4, 640]","[809, 1178]","[11, 685]","[780, 1180]","[48, 697]","[762, 1147]","[52, 681]"
"[468, 275]","[505, 232]","[418, 240]","[773, 1097]","[19, 635]","[809, 1176]","[20, 680]","[780, 1177]","[53, 691]","[762, 1146]","[54, 677]"
"[468, 274]","[505, 232]","[418, 240]","[773, 1097]","[54, 606]","[809, 1177]","[49, 669]","[779, 1178]","[95, 660]","[762, 1146]","[105, 650]"
"[470, 273]","[506, 231]","[419, 239]","[772, 1097]","[68, 592]","[809, 1177]","[71, 669]","[779, 1177]","[122, 644]","[756, 1146]","[129, 632]"
"[471, 273]","[507, 231]","[419, 239]","[771, 1099]","[100, 604]","[808, 1185]","[127, 670]","[773, 1181]","[161, 657]","[751, 1148]","[166, 642]"
"[471, 273]","[508, 231]","[420, 239]","[769, 1109]","[122, 601]","[797, 1192]","[159, 672]","[765, 1187]","[197, 668]","[745, 1150]","[194, 648]"
"[471, 273]","[508, 231]","[420, 239]","[769, 1114]","[135, 598]","[792, 1196]","[177, 671]","[762, 1191]","[213, 668]","[743, 1155]","[209, 648]"
"[471, 274]","[509, 231]","[420, 239]","[761, 1115]","[158, 581]","[785, 1197]","[201, 655]","[746, 1192]","[241, 657]","[730, 1156]","[221, 605]"
"[471, 276]","[510, 231]","[421, 240]","[761, 1118]","[149, 568]","[784, 1198]","[182, 571]","[748, 1198]","[222, 566]","[730, 1160]","[208, 563]"
"[472, 276]","[511, 232]","[422, 240]","[761, 1119]","[114, 540]","[784, 1200]","[94, 500]","[749, 1202]","[139, 502]","[730, 1162]","[129, 511]"
