0,1,2,3,4,5,6,7,8,9,10
"[490, 301]","[545, 264]","[458, 265]","[784, 1201]","[43, 620]","[781, 1303]","[17, 635]","[758, 1288]","[66, 644]","[747, 1254]","[82, 652]"
"[490, 306]","[544, 269]","[458, 268]","[773, 1185]","[59, 622]","[768, 1296]","[31, 650]","[749, 1279]","[82, 649]","[738, 1245]","[99, 652]"
"[490, 309]","[543, 271]","[458, 270]","[771, 1188]","[59, 622]","[765, 1295]","[20, 657]","[748, 1279]","[74, 655]","[737, 1245]","[96, 652]"
"[490, 310]","[543, 272]","[458, 271]","[770, 1188]","[61, 622]","[762, 1293]","[17, 660]","[746, 1277]","[73, 657]","[735, 1242]","[95, 653]"
"[489, 310]","[543, 272]","[458, 272]","[766, 1189]","[63, 622]","[758, 1292]","[20, 661]","[742, 1275]","[74, 658]","[731, 1240]","[97, 653]"
"[489, 311]","[542, 273]","[458, 272]","[764, 1189]","[60, 622]","[756, 1292]","[18, 661]","[740, 1275]","[71, 659]","[729, 1240]","[94, 653]"
"[489, 311]","[542, 273]","[459, 272]","[765, 1181]","[62, 623]","[766, 1285]","[19, 662]","[742, 1274]","[73, 659]","[730, 1239]","[95, 654]"
"[489, 311]","[542, 273]","[459, 272]","[765, 1173]","[62, 623]","[766, 1286]","[19, 661]","[746, 1274]","[73, 660]","[734, 1239]","[96, 654]"
"[489, 311]","[542, 273]","[459, 273]","[765, 1171]","[61, 625]","[774, 1282]","[23, 661]","[747, 1269]","[73, 660]","[736, 1235]","[95, 654]"
"[489, 311]","[542, 273]","[459, 273]","[766, 1169]","[60, 627]","[779, 1279]","[22, 662]","[750, 1267]","[72, 661]","[738, 1232]","[94, 656]"
"[489, 311]","[542, 273]","[459, 272]","[766, 1167]","[59, 628]","[781, 1277]","[19, 662]","[750, 1264]","[70, 661]","[738, 1229]","[92, 657]"
"[489, 311]","[542, 273]","[459, 272]","[766, 1165]","[58, 629]","[782, 1276]","[17, 663]","[752, 1263]","[68, 663]","[740, 1228]","[91, 660]"
"[489, 310]","[542, 273]","[459, 272]","[766, 1166]","[57, 630]","[783, 1276]","[16, 665]","[750, 1263]","[68, 664]","[739, 1227]","[90, 661]"
"[488, 309]","[542, 272]","[459, 271]","[766, 1166]","[56, 631]","[783, 1276]","[18, 665]","[749, 1262]","[69, 664]","[737, 1227]","[89, 661]"
"[488, 309]","[542, 272]","[458, 271]","[766, 1171]","[56, 632]","[773, 1278]","[20, 665]","[746, 1262]","[70, 664]","[736, 1227]","[91, 661]"
"[487, 309]","[542, 272]","[458, 271]","[765, 1170]","[56, 633]","[775, 1279]","[20, 664]","[746, 1263]","[70, 663]","[735, 1227]","[90, 661]"
"[487, 308]","[542, 272]","[458, 271]","[764, 1172]","[56, 632]","[777, 1279]","[23, 664]","[741, 1263]","[73, 662]","[731, 1227]","[94, 660]"
"[487, 308]","[541, 272]","[458, 270]","[764, 1177]","[56, 632]","[778, 1279]","[22, 664]","[740, 1265]","[73, 662]","[730, 1229]","[93, 660]"
"[486, 308]","[541, 272]","[458, 270]","[766, 1193]","[49, 635]","[775, 1296]","[18, 665]","[740, 1280]","[72, 663]","[730, 1244]","[90, 660]"
"[486, 307]","[541, 271]","[458, 270]","[767, 1202]","[46, 636]","[774, 1306]","[16, 666]","[740, 1291]","[71, 663]","[730, 1253]","[87, 660]"
"[486, 307]","[541, 271]","[458, 270]","[768, 1207]","[40, 638]","[773, 1313]","[11, 666]","[740, 1297]","[69, 663]","[730, 1259]","[85, 660]"
"[486, 307]","[541, 271]","[458, 270]","[769, 1210]","[37, 638]","[773, 1316]","[7, 667]","[741, 1300]","[67, 663]","[730, 1262]","[83, 660]"
"[486, 307]","[541, 271]","[458, 270]","[770, 1209]","[27, 639]","[772, 1314]","[-16, 667]","[741, 1299]","[57, 663]","[730, 1261]","[79, 660]"
"[486, 307]","[541, 271]","[458, 270]","[772, 1208]","[22, 640]","[773, 1314]","[-18, 667]","[742, 1298]","[53, 663]","[732, 1261]","[77, 660]"
"[486, 307]","[542, 271]","[458, 270]","[771, 1206]","[13, 643]","[776, 1301]","[-35, 667]","[741, 1295]","[43, 664]","[731, 1258]","[65, 661]"
"[486, 307]","[542, 271]","[458, 270]","[771, 1205]","[13, 643]","[773, 1303]","[-35, 663]","[739, 1295]","[39, 664]","[730, 1258]","[64, 661]"
"[486, 307]","[542, 271]","[458, 269]","[771, 1206]","[13, 645]","[771, 1307]","[-33, 666]","[738, 1297]","[39, 664]","[728, 1260]","[65, 662]"
"[486, 307]","[543, 271]","[458, 269]","[771, 1206]","[10, 646]","[770, 1308]","[-37, 664]","[738, 1298]","[36, 666]","[728, 1260]","[59, 664]"
"[487, 307]","[544, 271]","[458, 269]","[770, 1209]","[11, 647]","[770, 1315]","[-36, 664]","[738, 1302]","[36, 666]","[728, 1263]","[60, 664]"
"[487, 307]","[544, 270]","[458, 269]","[774, 1219]","[10, 650]","[775, 1325]","[-34, 663]","[742, 1313]","[34, 667]","[731, 1274]","[60, 664]"
"[487, 307]","[544, 270]","[458, 269]","[780, 1229]","[-4, 655]","[785, 1335]","[-47, 659]","[751, 1326]","[29, 668]","[739, 1286]","[52, 666]"
"[488, 307]","[545, 270]","[458, 269]","[781, 1227]","[-2, 654]","[785, 1334]","[-49, 655]","[752, 1323]","[28, 668]","[740, 1284]","[50, 667]"
"[488, 307]","[545, 270]","[458, 269]","[784, 1235]","[-37, 644]","[791, 1342]","[-81, 640]","[757, 1333]","[6, 668]","[743, 1293]","[27, 670]"
"[488, 307]","[545, 270]","[458, 269]","[784, 1234]","[-42, 637]","[792, 1340]","[-84, 632]","[758, 1330]","[3, 668]","[744, 1291]","[25, 670]"
"[490, 307]","[546, 270]","[459, 269]","[788, 1239]","[-45, 630]","[798, 1345]","[-88, 621]","[766, 1337]","[-2, 667]","[750, 1299]","[21, 669]"
"[490, 308]","[546, 270]","[459, 269]","[789, 1247]","[-40, 625]","[798, 1353]","[-83, 614]","[766, 1347]","[-3, 667]","[751, 1308]","[21, 668]"
"[490, 308]","[547, 270]","[459, 269]","[789, 1248]","[-44, 622]","[797, 1356]","[-90, 612]","[766, 1349]","[-24, 667]","[750, 1309]","[19, 668]"
"[490, 307]","[547, 270]","[459, 269]","[789, 1248]","[-42, 621]","[797, 1357]","[-87, 610]","[765, 1351]","[-19, 666]","[750, 1310]","[20, 667]"
"[491, 307]","[547, 270]","[459, 269]","[789, 1252]","[-42, 617]","[797, 1362]","[-84, 604]","[765, 1357]","[-15, 666]","[750, 1315]","[20, 667]"
