0,1,2,3,4,5,6,7,8,9,10
"[501, 280]","[553, 248]","[456, 232]","[548, 1171]","[-140, -18]","[492, 1277]","[-204, -108]","[475, 1264]","[-193, -106]","[465, 1226]","[-181, -69]"
"[501, 286]","[552, 256]","[457, 238]","[528, 1168]","[-196, 2]","[452, 1249]","[-249, -61]","[479, 1248]","[-242, -55]","[433, 1194]","[-226, -21]"
"[500, 289]","[551, 259]","[458, 241]","[474, 1156]","[-140, -44]","[443, 1239]","[-177, -114]","[436, 1226]","[-168, -113]","[424, 1183]","[-157, -77]"
"[500, 289]","[551, 260]","[459, 241]","[471, 1149]","[-163, -41]","[447, 1234]","[-203, -110]","[438, 1217]","[-198, -107]","[431, 1178]","[-185, -71]"
"[500, 289]","[551, 260]","[460, 241]","[465, 1134]","[-178, -29]","[441, 1218]","[-221, -94]","[432, 1198]","[-217, -91]","[427, 1161]","[-203, -56]"
"[500, 289]","[550, 259]","[460, 240]","[483, 1148]","[-185, 5]","[458, 1221]","[-229, -54]","[448, 1202]","[-227, -47]","[441, 1167]","[-213, -13]"
"[500, 289]","[550, 259]","[460, 240]","[492, 1150]","[-190, 6]","[468, 1225]","[-237, -56]","[458, 1206]","[-235, -48]","[451, 1169]","[-221, -14]"
"[500, 288]","[550, 258]","[460, 240]","[497, 1151]","[-194, -2]","[472, 1229]","[-242, -68]","[463, 1211]","[-241, -62]","[455, 1172]","[-226, -27]"
"[500, 288]","[550, 258]","[460, 240]","[500, 1154]","[-202, 6]","[476, 1233]","[-251, -56]","[467, 1216]","[-248, -49]","[468, 1175]","[-232, -14]"
"[500, 288]","[549, 258]","[460, 239]","[504, 1154]","[-197, 11]","[475, 1234]","[-244, -51]","[465, 1217]","[-244, -44]","[462, 1178]","[-229, -9]"
"[500, 288]","[549, 257]","[460, 239]","[508, 1156]","[-200, 34]","[475, 1242]","[-247, -21]","[464, 1227]","[-248, -13]","[459, 1189]","[-232, 18]"
"[500, 288]","[549, 257]","[460, 239]","[509, 1159]","[-201, 54]","[477, 1252]","[-249, 0]","[465, 1238]","[-250, 8]","[460, 1201]","[-235, 40]"
"[500, 287]","[549, 257]","[460, 239]","[509, 1171]","[-202, 53]","[477, 1265]","[-249, 0]","[466, 1252]","[-251, 8]","[460, 1214]","[-236, 40]"
"[499, 287]","[548, 257]","[460, 238]","[511, 1171]","[-189, 34]","[477, 1266]","[-232, -24]","[464, 1252]","[-235, -19]","[457, 1215]","[-222, 13]"
"[499, 287]","[548, 257]","[460, 238]","[513, 1170]","[-177, 35]","[472, 1262]","[-219, -21]","[459, 1247]","[-221, -16]","[452, 1210]","[-208, 15]"
"[499, 287]","[547, 257]","[460, 238]","[513, 1170]","[-173, 35]","[470, 1260]","[-214, -21]","[456, 1246]","[-216, -16]","[448, 1208]","[-203, 15]"
"[499, 287]","[547, 257]","[460, 238]","[514, 1170]","[-172, 36]","[469, 1260]","[-214, -19]","[454, 1245]","[-215, -14]","[447, 1208]","[-202, 17]"
