0,1,2,3,4,5,6,7,8,9,10
"[463, 253]","[510, 205]","[426, 213]","[812, 1109]","[212, 617]","[827, 1242]","[260, 685]","[778, 1232]","[308, 665]","[764, 1197]","[304, 643]"
"[468, 239]","[521, 192]","[426, 200]","[836, 1155]","[195, 633]","[855, 1279]","[245, 702]","[805, 1267]","[302, 687]","[790, 1230]","[296, 662]"
"[470, 235]","[524, 187]","[425, 196]","[841, 1190]","[189, 644]","[856, 1309]","[239, 715]","[804, 1300]","[299, 696]","[789, 1260]","[292, 672]"
"[472, 233]","[526, 184]","[425, 194]","[846, 1199]","[186, 642]","[861, 1315]","[237, 714]","[812, 1303]","[298, 696]","[796, 1265]","[293, 676]"
"[472, 231]","[527, 182]","[425, 191]","[843, 1227]","[193, 635]","[857, 1351]","[241, 707]","[804, 1344]","[300, 689]","[789, 1301]","[293, 668]"
"[473, 234]","[528, 185]","[424, 193]","[863, 1222]","[189, 630]","[882, 1340]","[242, 698]","[831, 1332]","[301, 677]","[814, 1292]","[294, 660]"
"[474, 234]","[529, 185]","[424, 193]","[871, 1229]","[190, 634]","[894, 1348]","[244, 703]","[841, 1343]","[303, 682]","[822, 1302]","[295, 666]"
"[474, 233]","[529, 185]","[424, 192]","[872, 1223]","[188, 632]","[893, 1339]","[245, 701]","[844, 1333]","[304, 681]","[825, 1293]","[295, 665]"
"[475, 233]","[529, 185]","[424, 192]","[871, 1217]","[187, 629]","[890, 1331]","[246, 697]","[844, 1322]","[305, 678]","[826, 1284]","[296, 661]"
"[475, 232]","[530, 185]","[424, 191]","[857, 1203]","[187, 628]","[894, 1326]","[247, 696]","[846, 1318]","[306, 678]","[828, 1278]","[296, 660]"
"[476, 231]","[530, 184]","[424, 190]","[850, 1196]","[186, 626]","[895, 1338]","[247, 692]","[847, 1332]","[307, 675]","[828, 1292]","[296, 657]"
"[477, 230]","[530, 184]","[424, 189]","[845, 1198]","[187, 625]","[895, 1352]","[248, 692]","[847, 1347]","[308, 675]","[828, 1306]","[297, 656]"
"[479, 231]","[531, 184]","[426, 189]","[867, 1225]","[188, 626]","[898, 1355]","[248, 698]","[850, 1350]","[310, 679]","[831, 1309]","[300, 659]"
"[480, 232]","[532, 184]","[426, 190]","[873, 1236]","[188, 627]","[898, 1358]","[248, 701]","[850, 1353]","[312, 683]","[830, 1312]","[303, 662]"
"[481, 233]","[533, 185]","[427, 191]","[874, 1241]","[188, 626]","[898, 1360]","[249, 700]","[850, 1355]","[313, 682]","[830, 1314]","[304, 662]"
"[481, 233]","[533, 185]","[427, 192]","[876, 1236]","[189, 626]","[899, 1354]","[249, 700]","[852, 1348]","[313, 682]","[832, 1308]","[305, 662]"
"[481, 234]","[534, 185]","[427, 192]","[875, 1235]","[189, 626]","[897, 1352]","[249, 698]","[851, 1345]","[314, 681]","[830, 1305]","[305, 661]"
"[481, 234]","[534, 185]","[427, 192]","[875, 1237]","[189, 625]","[896, 1352]","[250, 697]","[851, 1345]","[315, 680]","[830, 1305]","[306, 660]"
"[481, 234]","[534, 185]","[427, 192]","[874, 1240]","[191, 625]","[896, 1354]","[251, 697]","[850, 1346]","[315, 681]","[830, 1307]","[308, 661]"
"[481, 234]","[534, 185]","[427, 192]","[874, 1240]","[193, 625]","[895, 1353]","[252, 698]","[850, 1345]","[316, 683]","[829, 1306]","[309, 662]"
"[481, 234]","[534, 185]","[427, 192]","[874, 1241]","[195, 625]","[895, 1354]","[253, 698]","[849, 1345]","[317, 684]","[829, 1306]","[310, 663]"
