0,1,2,3,4,5,6,7,8,9,10
"[489, 278]","[519, 245]","[450, 244]","[584, 805]","[165, 744]","[531, 826]","[157, 746]","[521, 776]","[183, 706]","[541, 770]","[198, 703]"
"[489, 268]","[519, 236]","[450, 233]","[603, 831]","[151, 755]","[557, 854]","[145, 763]","[554, 802]","[169, 722]","[569, 795]","[182, 717]"
"[488, 266]","[519, 234]","[450, 231]","[609, 827]","[146, 759]","[561, 849]","[142, 770]","[557, 803]","[171, 731]","[574, 795]","[183, 724]"
"[488, 266]","[519, 235]","[449, 231]","[611, 821]","[154, 760]","[559, 844]","[153, 769]","[553, 798]","[178, 730]","[571, 790]","[189, 725]"
"[488, 267]","[519, 235]","[449, 232]","[611, 818]","[154, 758]","[560, 845]","[156, 767]","[551, 798]","[180, 728]","[569, 789]","[190, 723]"
"[488, 269]","[519, 238]","[448, 235]","[618, 819]","[151, 756]","[569, 847]","[153, 764]","[559, 801]","[175, 725]","[577, 791]","[185, 721]"
"[488, 271]","[519, 239]","[447, 236]","[614, 817]","[151, 756]","[566, 842]","[148, 763]","[556, 794]","[171, 724]","[574, 786]","[182, 720]"
"[488, 272]","[519, 240]","[447, 237]","[612, 816]","[152, 756]","[563, 837]","[146, 763]","[552, 790]","[172, 724]","[572, 783]","[183, 720]"
"[488, 272]","[519, 241]","[446, 237]","[611, 814]","[155, 756]","[561, 836]","[148, 761]","[550, 787]","[173, 723]","[572, 780]","[184, 719]"
"[488, 273]","[519, 241]","[446, 238]","[610, 812]","[157, 755]","[556, 825]","[151, 760]","[543, 781]","[174, 723]","[565, 775]","[185, 719]"
"[488, 273]","[519, 242]","[446, 238]","[609, 810]","[160, 755]","[555, 821]","[155, 760]","[541, 779]","[177, 722]","[561, 773]","[189, 718]"
"[487, 273]","[519, 242]","[446, 238]","[607, 805]","[160, 751]","[550, 815]","[157, 757]","[534, 774]","[181, 718]","[554, 767]","[191, 713]"
"[487, 275]","[519, 242]","[445, 239]","[600, 803]","[160, 747]","[538, 814]","[156, 755]","[521, 773]","[181, 715]","[545, 767]","[192, 710]"
"[487, 276]","[519, 243]","[445, 239]","[596, 803]","[161, 741]","[535, 814]","[158, 750]","[519, 773]","[181, 711]","[543, 766]","[192, 706]"
"[487, 278]","[519, 244]","[445, 240]","[594, 803]","[162, 739]","[535, 814]","[159, 748]","[520, 773]","[183, 708]","[543, 766]","[193, 702]"
"[486, 279]","[519, 245]","[445, 240]","[592, 804]","[163, 736]","[534, 814]","[160, 747]","[519, 773]","[184, 708]","[542, 767]","[195, 701]"
"[486, 280]","[519, 246]","[445, 241]","[593, 804]","[164, 735]","[536, 815]","[160, 747]","[522, 775]","[184, 708]","[544, 769]","[195, 701]"
"[486, 282]","[519, 247]","[445, 243]","[593, 804]","[164, 731]","[538, 815]","[160, 746]","[525, 774]","[184, 707]","[545, 769]","[195, 700]"
"[486, 284]","[519, 249]","[445, 244]","[593, 804]","[165, 727]","[539, 815]","[161, 742]","[525, 774]","[185, 703]","[545, 768]","[195, 697]"
"[486, 285]","[519, 250]","[445, 245]","[593, 804]","[165, 727]","[539, 815]","[161, 743]","[525, 774]","[185, 704]","[545, 768]","[196, 697]"
"[485, 286]","[519, 250]","[445, 246]","[593, 804]","[165, 727]","[539, 815]","[160, 744]","[525, 775]","[184, 706]","[544, 768]","[196, 699]"
"[485, 287]","[519, 252]","[445, 248]","[593, 804]","[175, 723]","[539, 815]","[172, 738]","[525, 775]","[191, 698]","[544, 768]","[201, 692]"
"[485, 288]","[519, 253]","[445, 249]","[594, 804]","[185, 716]","[542, 815]","[182, 728]","[528, 775]","[197, 689]","[547, 768]","[208, 684]"
"[485, 289]","[519, 254]","[445, 250]","[593, 803]","[186, 717]","[541, 812]","[185, 729]","[528, 772]","[201, 690]","[547, 765]","[210, 685]"
"[484, 289]","[519, 254]","[445, 250]","[593, 802]","[193, 718]","[540, 810]","[195, 729]","[528, 769]","[211, 691]","[547, 763]","[219, 686]"
"[484, 289]","[518, 255]","[445, 251]","[593, 802]","[195, 721]","[540, 810]","[197, 734]","[528, 770]","[214, 694]","[547, 763]","[222, 688]"
"[483, 290]","[518, 257]","[445, 252]","[594, 802]","[194, 723]","[540, 811]","[200, 739]","[530, 772]","[217, 700]","[548, 764]","[224, 691]"
"[482, 291]","[518, 258]","[445, 254]","[594, 802]","[202, 723]","[542, 811]","[216, 738]","[533, 771]","[229, 699]","[550, 764]","[233, 691]"
"[482, 293]","[518, 259]","[445, 255]","[596, 802]","[213, 723]","[546, 811]","[234, 737]","[539, 772]","[244, 698]","[556, 764]","[247, 691]"
"[482, 294]","[518, 261]","[445, 256]","[597, 802]","[219, 722]","[550, 811]","[254, 729]","[541, 772]","[262, 691]","[556, 764]","[264, 685]"
"[481, 296]","[517, 262]","[445, 257]","[595, 802]","[218, 718]","[549, 809]","[261, 714]","[540, 771]","[272, 676]","[554, 764]","[271, 673]"
"[478, 297]","[516, 263]","[444, 259]","[596, 802]","[233, 679]","[550, 810]","[283, 661]","[543, 772]","[292, 627]","[556, 765]","[288, 629]"
"[477, 299]","[514, 265]","[443, 261]","[596, 803]","[256, 639]","[550, 810]","[305, 621]","[542, 772]","[315, 588]","[556, 765]","[309, 591]"
"[477, 300]","[514, 265]","[443, 263]","[597, 804]","[269, 627]","[549, 811]","[320, 611]","[542, 772]","[326, 576]","[556, 765]","[319, 578]"
"[477, 302]","[514, 267]","[443, 266]","[598, 804]","[279, 616]","[551, 812]","[331, 600]","[544, 772]","[335, 562]","[558, 765]","[327, 566]"
"[476, 304]","[513, 269]","[443, 269]","[598, 804]","[290, 601]","[552, 812]","[342, 580]","[545, 772]","[346, 545]","[560, 766]","[338, 551]"
"[474, 305]","[511, 270]","[441, 270]","[598, 804]","[296, 592]","[552, 815]","[352, 569]","[545, 775]","[354, 536]","[560, 769]","[346, 545]"
"[472, 306]","[510, 271]","[439, 271]","[597, 806]","[301, 575]","[551, 822]","[355, 540]","[545, 799]","[359, 515]","[560, 774]","[353, 525]"
"[471, 307]","[509, 273]","[437, 274]","[595, 806]","[296, 570]","[551, 824]","[352, 528]","[545, 803]","[357, 507]","[560, 775]","[350, 519]"
"[470, 310]","[507, 275]","[434, 277]","[592, 806]","[298, 547]","[550, 824]","[351, 500]","[544, 806]","[357, 480]","[559, 776]","[352, 495]"
"[468, 312]","[505, 276]","[432, 280]","[590, 806]","[298, 527]","[548, 824]","[350, 479]","[542, 802]","[357, 459]","[556, 776]","[353, 474]"
"[468, 313]","[503, 277]","[431, 282]","[588, 806]","[301, 507]","[546, 824]","[350, 453]","[539, 801]","[355, 433]","[553, 777]","[354, 451]"
"[467, 313]","[503, 277]","[431, 282]","[587, 806]","[306, 499]","[545, 825]","[349, 442]","[537, 800]","[355, 422]","[551, 777]","[355, 439]"
"[467, 313]","[502, 277]","[430, 281]","[586, 806]","[310, 489]","[544, 825]","[349, 432]","[536, 797]","[354, 410]","[549, 777]","[355, 428]"
"[467, 313]","[502, 277]","[430, 281]","[586, 805]","[318, 476]","[544, 823]","[354, 421]","[536, 791]","[355, 397]","[549, 776]","[357, 413]"
"[467, 313]","[502, 277]","[430, 281]","[585, 804]","[322, 475]","[544, 819]","[357, 417]","[536, 785]","[355, 393]","[548, 775]","[358, 409]"
"[467, 313]","[502, 277]","[431, 281]","[585, 803]","[326, 476]","[544, 818]","[359, 416]","[536, 783]","[357, 392]","[548, 774]","[359, 409]"
"[467, 313]","[502, 276]","[432, 281]","[585, 801]","[328, 480]","[544, 816]","[360, 421]","[536, 780]","[359, 398]","[547, 773]","[361, 416]"
"[468, 313]","[502, 276]","[432, 281]","[583, 797]","[327, 487]","[541, 809]","[359, 430]","[533, 772]","[358, 407]","[545, 766]","[360, 424]"
"[468, 312]","[502, 276]","[433, 281]","[579, 792]","[329, 488]","[535, 798]","[358, 434]","[528, 763]","[358, 410]","[540, 759]","[361, 426]"
"[469, 313]","[503, 277]","[434, 281]","[571, 788]","[330, 506]","[528, 793]","[358, 455]","[522, 757]","[359, 435]","[534, 753]","[361, 453]"
"[472, 313]","[505, 278]","[436, 282]","[569, 785]","[337, 525]","[528, 791]","[366, 476]","[522, 754]","[367, 456]","[534, 750]","[366, 473]"
"[474, 313]","[508, 279]","[439, 282]","[568, 784]","[350, 551]","[528, 787]","[384, 512]","[523, 749]","[387, 490]","[534, 746]","[382, 501]"
"[476, 313]","[510, 279]","[441, 282]","[563, 781]","[363, 571]","[520, 781]","[403, 536]","[518, 745]","[408, 509]","[531, 741]","[401, 519]"
"[477, 313]","[511, 280]","[443, 282]","[558, 778]","[365, 588]","[511, 775]","[407, 554]","[512, 740]","[413, 524]","[525, 735]","[406, 533]"
"[478, 313]","[513, 281]","[446, 282]","[558, 776]","[364, 610]","[512, 775]","[411, 588]","[513, 740]","[421, 553]","[525, 734]","[411, 559]"
"[482, 315]","[516, 282]","[449, 283]","[559, 772]","[366, 642]","[518, 773]","[414, 627]","[520, 736]","[427, 591]","[528, 729]","[415, 595]"
