0,1,2,3,4,5,6,7,8,9,10
"[490, 263]","[533, 224]","[451, 226]","[660, 1086]","[247, 437]","[664, 1176]","[248, 354]","[649, 1163]","[262, 340]","[629, 1130]","[273, 364]"
"[493, 280]","[533, 239]","[457, 240]","[645, 1086]","[252, 414]","[653, 1176]","[251, 327]","[638, 1171]","[266, 313]","[621, 1132]","[277, 339]"
"[495, 284]","[534, 243]","[458, 244]","[646, 1105]","[258, 413]","[651, 1192]","[256, 324]","[633, 1194]","[271, 311]","[620, 1149]","[283, 337]"
"[496, 281]","[535, 242]","[460, 243]","[642, 1093]","[260, 413]","[645, 1177]","[257, 325]","[631, 1186]","[271, 310]","[621, 1142]","[283, 335]"
"[498, 282]","[535, 243]","[462, 244]","[650, 1087]","[260, 416]","[653, 1175]","[258, 331]","[636, 1184]","[272, 316]","[622, 1139]","[284, 342]"
"[500, 284]","[537, 246]","[464, 245]","[655, 1070]","[260, 415]","[657, 1157]","[258, 334]","[640, 1165]","[272, 317]","[624, 1126]","[284, 343]"
"[501, 284]","[538, 246]","[466, 246]","[657, 1056]","[259, 415]","[658, 1140]","[257, 333]","[640, 1133]","[271, 316]","[627, 1108]","[283, 341]"
"[503, 284]","[540, 247]","[467, 246]","[658, 1030]","[259, 413]","[656, 1116]","[257, 330]","[640, 1113]","[271, 313]","[629, 1077]","[283, 337]"
"[504, 284]","[540, 247]","[468, 246]","[659, 1038]","[259, 412]","[657, 1126]","[258, 331]","[641, 1120]","[272, 315]","[632, 1086]","[283, 340]"
"[504, 284]","[541, 247]","[469, 246]","[668, 1042]","[259, 415]","[664, 1131]","[258, 335]","[648, 1121]","[272, 318]","[640, 1087]","[283, 344]"
"[505, 284]","[542, 246]","[469, 245]","[672, 1046]","[259, 417]","[667, 1134]","[258, 337]","[653, 1123]","[272, 318]","[646, 1088]","[283, 344]"
"[506, 284]","[543, 246]","[469, 245]","[674, 1048]","[259, 419]","[669, 1136]","[258, 340]","[657, 1125]","[272, 321]","[649, 1089]","[283, 347]"
"[507, 283]","[543, 246]","[469, 245]","[674, 1049]","[260, 419]","[669, 1138]","[258, 339]","[657, 1126]","[272, 321]","[649, 1090]","[284, 347]"
"[507, 283]","[544, 245]","[469, 244]","[674, 1051]","[260, 420]","[668, 1138]","[258, 339]","[657, 1131]","[272, 321]","[649, 1093]","[284, 347]"
"[507, 283]","[544, 245]","[469, 244]","[672, 1053]","[260, 420]","[664, 1139]","[259, 339]","[653, 1133]","[272, 321]","[647, 1096]","[284, 346]"
"[507, 283]","[544, 245]","[469, 244]","[670, 1053]","[260, 420]","[660, 1139]","[259, 339]","[650, 1134]","[272, 321]","[645, 1097]","[284, 346]"
"[507, 283]","[544, 245]","[469, 244]","[669, 1053]","[260, 421]","[659, 1139]","[259, 340]","[649, 1135]","[272, 321]","[645, 1098]","[284, 346]"
"[507, 282]","[544, 245]","[469, 244]","[669, 1057]","[260, 421]","[658, 1140]","[259, 340]","[647, 1139]","[272, 321]","[644, 1113]","[284, 345]"
"[507, 282]","[544, 245]","[469, 244]","[668, 1059]","[260, 421]","[657, 1141]","[259, 340]","[647, 1141]","[272, 321]","[644, 1119]","[283, 345]"
"[506, 282]","[544, 245]","[469, 244]","[667, 1057]","[260, 421]","[656, 1138]","[259, 340]","[645, 1140]","[272, 321]","[642, 1111]","[283, 345]"
"[506, 282]","[544, 244]","[469, 244]","[665, 1056]","[259, 421]","[654, 1137]","[259, 340]","[643, 1139]","[272, 321]","[640, 1107]","[283, 345]"
