0,1,2,3,4,5,6,7,8,9,10
"[477, 281]","[513, 237]","[430, 243]","[588, 768]","[217, 674]","[510, 761]","[218, 659]","[511, 708]","[231, 613]","[531, 705]","[240, 616]"
"[465, 283]","[502, 239]","[418, 244]","[597, 758]","[195, 677]","[513, 758]","[199, 657]","[511, 706]","[213, 606]","[531, 700]","[221, 610]"
"[461, 285]","[498, 239]","[414, 248]","[612, 757]","[190, 683]","[527, 758]","[194, 656]","[515, 706]","[206, 606]","[537, 700]","[215, 610]"
"[462, 284]","[497, 237]","[413, 247]","[615, 758]","[188, 686]","[529, 762]","[194, 655]","[515, 708]","[206, 606]","[538, 700]","[214, 610]"
"[463, 284]","[497, 236]","[412, 246]","[621, 758]","[190, 684]","[536, 764]","[197, 652]","[520, 710]","[212, 603]","[543, 701]","[220, 609]"
"[463, 284]","[497, 235]","[412, 245]","[619, 758]","[192, 684]","[535, 765]","[200, 652]","[520, 711]","[215, 603]","[542, 702]","[222, 609]"
"[463, 283]","[497, 234]","[411, 245]","[619, 758]","[198, 683]","[535, 767]","[204, 652]","[521, 714]","[217, 603]","[543, 704]","[226, 609]"
"[462, 283]","[497, 233]","[410, 245]","[619, 759]","[202, 683]","[536, 770]","[206, 650]","[522, 715]","[219, 603]","[544, 706]","[229, 609]"
"[462, 282]","[497, 232]","[409, 244]","[620, 760]","[203, 681]","[537, 772]","[206, 648]","[523, 716]","[220, 602]","[546, 708]","[230, 608]"
"[461, 281]","[496, 231]","[408, 243]","[620, 760]","[204, 681]","[537, 772]","[206, 647]","[523, 716]","[220, 602]","[546, 708]","[230, 608]"
"[461, 281]","[496, 230]","[408, 243]","[619, 761]","[204, 680]","[536, 772]","[207, 646]","[523, 715]","[221, 602]","[546, 708]","[231, 608]"
"[461, 280]","[496, 230]","[407, 243]","[619, 761]","[205, 679]","[536, 772]","[207, 646]","[523, 715]","[221, 601]","[546, 708]","[231, 607]"
"[460, 280]","[496, 230]","[407, 243]","[620, 761]","[206, 677]","[537, 771]","[207, 645]","[524, 714]","[222, 601]","[547, 708]","[232, 607]"
"[460, 280]","[496, 230]","[407, 242]","[621, 761]","[206, 677]","[538, 771]","[207, 645]","[525, 714]","[222, 601]","[548, 707]","[233, 607]"
"[460, 280]","[496, 230]","[407, 242]","[621, 760]","[206, 676]","[538, 770]","[206, 645]","[525, 713]","[221, 601]","[548, 707]","[232, 607]"
"[460, 280]","[497, 230]","[407, 242]","[621, 760]","[205, 676]","[538, 770]","[206, 645]","[525, 713]","[221, 601]","[548, 706]","[231, 607]"
"[460, 280]","[497, 230]","[407, 242]","[621, 760]","[205, 676]","[538, 770]","[205, 645]","[526, 713]","[220, 601]","[549, 706]","[231, 607]"
"[460, 280]","[497, 230]","[407, 242]","[622, 760]","[205, 676]","[539, 769]","[205, 644]","[526, 712]","[220, 601]","[549, 706]","[231, 607]"
"[460, 280]","[497, 230]","[407, 242]","[622, 760]","[205, 676]","[540, 769]","[205, 645]","[528, 712]","[220, 601]","[551, 706]","[231, 607]"
"[460, 280]","[497, 230]","[407, 242]","[623, 760]","[205, 676]","[541, 769]","[205, 645]","[528, 712]","[220, 601]","[552, 707]","[230, 608]"
"[460, 280]","[497, 230]","[407, 242]","[623, 761]","[204, 676]","[542, 770]","[204, 645]","[529, 714]","[219, 602]","[553, 708]","[230, 608]"
"[460, 280]","[497, 230]","[407, 242]","[624, 761]","[204, 676]","[543, 771]","[203, 646]","[530, 714]","[219, 602]","[554, 709]","[229, 608]"
"[460, 279]","[497, 230]","[407, 242]","[624, 761]","[204, 676]","[543, 771]","[203, 646]","[530, 715]","[218, 602]","[554, 709]","[229, 608]"
"[460, 279]","[497, 229]","[407, 241]","[624, 762]","[203, 676]","[543, 772]","[203, 646]","[530, 715]","[218, 602]","[554, 710]","[228, 608]"
"[461, 279]","[497, 229]","[408, 241]","[624, 762]","[203, 676]","[543, 772]","[202, 646]","[530, 715]","[217, 602]","[554, 710]","[228, 608]"
"[461, 279]","[497, 229]","[408, 241]","[624, 762]","[203, 675]","[543, 772]","[203, 646]","[530, 716]","[218, 602]","[554, 710]","[228, 608]"
"[461, 279]","[497, 229]","[408, 241]","[624, 762]","[203, 675]","[542, 773]","[203, 646]","[529, 716]","[218, 602]","[552, 710]","[229, 608]"
"[461, 279]","[497, 229]","[408, 241]","[624, 762]","[203, 675]","[542, 773]","[203, 646]","[528, 716]","[218, 602]","[552, 711]","[229, 608]"
"[461, 279]","[498, 229]","[408, 241]","[624, 762]","[203, 676]","[540, 773]","[202, 647]","[526, 716]","[218, 602]","[550, 710]","[229, 608]"
"[461, 280]","[498, 229]","[408, 241]","[623, 762]","[204, 676]","[540, 773]","[202, 647]","[526, 716]","[218, 602]","[549, 710]","[229, 608]"
"[462, 280]","[499, 229]","[408, 241]","[623, 763]","[204, 676]","[540, 773]","[202, 648]","[526, 716]","[218, 602]","[549, 710]","[229, 608]"
"[463, 280]","[499, 229]","[409, 241]","[623, 763]","[204, 676]","[540, 773]","[202, 648]","[526, 716]","[218, 602]","[549, 710]","[229, 608]"
"[463, 279]","[500, 229]","[409, 241]","[623, 763]","[204, 676]","[540, 773]","[203, 648]","[526, 716]","[218, 603]","[550, 710]","[229, 609]"
"[464, 279]","[500, 229]","[410, 241]","[624, 763]","[204, 676]","[540, 773]","[203, 648]","[527, 716]","[218, 603]","[551, 710]","[229, 609]"
"[465, 279]","[500, 229]","[410, 240]","[625, 763]","[204, 677]","[543, 773]","[203, 649]","[530, 716]","[218, 605]","[554, 710]","[229, 611]"
"[465, 279]","[501, 229]","[411, 240]","[626, 763]","[204, 678]","[544, 773]","[203, 650]","[531, 716]","[218, 606]","[556, 710]","[229, 612]"
"[466, 279]","[501, 228]","[411, 240]","[626, 763]","[202, 684]","[544, 773]","[203, 655]","[531, 716]","[217, 609]","[556, 710]","[227, 615]"
"[467, 279]","[501, 228]","[412, 240]","[626, 763]","[201, 686]","[544, 773]","[202, 658]","[531, 716]","[216, 611]","[556, 710]","[226, 616]"
"[468, 278]","[501, 228]","[413, 239]","[626, 763]","[201, 687]","[544, 773]","[202, 658]","[531, 716]","[215, 612]","[556, 710]","[226, 617]"
"[468, 277]","[502, 228]","[413, 239]","[626, 763]","[201, 687]","[544, 773]","[202, 658]","[531, 716]","[215, 612]","[556, 710]","[225, 617]"
"[470, 276]","[502, 227]","[414, 238]","[626, 763]","[199, 695]","[544, 773]","[200, 671]","[531, 716]","[213, 624]","[555, 710]","[223, 627]"
"[470, 276]","[503, 227]","[414, 238]","[626, 763]","[197, 699]","[544, 773]","[199, 676]","[531, 716]","[211, 629]","[555, 710]","[221, 632]"
"[471, 275]","[503, 226]","[415, 237]","[626, 763]","[197, 699]","[544, 773]","[199, 677]","[530, 716]","[210, 632]","[555, 710]","[221, 635]"
"[472, 275]","[503, 226]","[416, 237]","[626, 763]","[197, 700]","[543, 773]","[199, 677]","[529, 716]","[210, 633]","[554, 710]","[221, 636]"
"[472, 274]","[503, 226]","[416, 236]","[627, 763]","[196, 700]","[543, 773]","[197, 679]","[529, 716]","[209, 636]","[554, 710]","[220, 638]"
"[473, 274]","[504, 225]","[416, 236]","[627, 763]","[196, 700]","[543, 773]","[197, 681]","[529, 716]","[209, 637]","[554, 710]","[220, 640]"
"[473, 273]","[504, 225]","[416, 236]","[627, 763]","[195, 703]","[545, 773]","[193, 684]","[530, 716]","[206, 641]","[555, 710]","[217, 643]"
"[473, 273]","[504, 225]","[417, 235]","[628, 763]","[194, 704]","[545, 773]","[190, 686]","[531, 716]","[204, 642]","[556, 710]","[216, 644]"
"[473, 273]","[504, 225]","[417, 235]","[628, 762]","[193, 702]","[546, 773]","[190, 681]","[531, 716]","[204, 641]","[556, 710]","[216, 643]"
"[473, 273]","[504, 225]","[417, 235]","[628, 762]","[192, 702]","[546, 772]","[189, 679]","[531, 716]","[203, 639]","[556, 709]","[215, 643]"
"[473, 273]","[504, 225]","[417, 235]","[628, 761]","[187, 703]","[549, 772]","[176, 678]","[534, 716]","[192, 639]","[558, 709]","[207, 643]"
"[474, 273]","[504, 225]","[417, 235]","[629, 761]","[185, 704]","[550, 772]","[170, 678]","[536, 716]","[187, 639]","[560, 709]","[203, 643]"
"[474, 273]","[505, 225]","[418, 235]","[629, 761]","[178, 703]","[552, 772]","[157, 676]","[537, 716]","[178, 637]","[561, 709]","[195, 641]"
"[474, 273]","[505, 225]","[418, 235]","[630, 761]","[173, 702]","[553, 772]","[151, 675]","[537, 716]","[173, 637]","[562, 709]","[190, 641]"
"[474, 273]","[505, 225]","[418, 235]","[631, 761]","[171, 701]","[556, 772]","[151, 666]","[540, 716]","[171, 630]","[565, 710]","[188, 637]"
