0,1,2,3,4,5,6,7,8,9,10
"[467, 256]","[511, 215]","[417, 217]","[678, 539]","[268, 598]","[672, 484]","[333, 601]","[684, 449]","[358, 575]","[674, 476]","[347, 577]"
"[470, 259]","[512, 219]","[420, 221]","[677, 540]","[248, 592]","[672, 486]","[309, 593]","[684, 451]","[336, 570]","[674, 478]","[326, 574]"
"[471, 259]","[512, 220]","[421, 221]","[677, 539]","[236, 591]","[672, 486]","[297, 591]","[684, 450]","[322, 568]","[674, 478]","[309, 573]"
"[472, 259]","[512, 221]","[422, 221]","[677, 539]","[235, 589]","[672, 486]","[298, 588]","[684, 450]","[322, 566]","[674, 477]","[308, 572]"
"[472, 260]","[512, 222]","[422, 222]","[677, 537]","[238, 586]","[669, 479]","[302, 580]","[681, 444]","[326, 560]","[672, 474]","[315, 568]"
"[472, 261]","[513, 223]","[422, 223]","[677, 536]","[241, 585]","[669, 477]","[305, 579]","[681, 443]","[330, 559]","[672, 473]","[319, 567]"
"[472, 262]","[513, 224]","[423, 225]","[676, 536]","[239, 586]","[668, 477]","[304, 579]","[681, 443]","[328, 559]","[672, 473]","[317, 566]"
"[472, 263]","[513, 224]","[423, 226]","[675, 536]","[239, 586]","[667, 477]","[304, 579]","[680, 442]","[329, 558]","[671, 472]","[318, 566]"
"[472, 263]","[513, 224]","[423, 227]","[675, 536]","[238, 586]","[667, 477]","[306, 580]","[680, 442]","[330, 558]","[671, 472]","[319, 565]"
"[472, 263]","[513, 225]","[423, 227]","[675, 536]","[238, 586]","[667, 477]","[307, 580]","[680, 442]","[331, 558]","[671, 472]","[319, 564]"
"[472, 263]","[513, 225]","[423, 227]","[675, 536]","[239, 583]","[668, 477]","[305, 578]","[681, 443]","[329, 556]","[672, 473]","[316, 563]"
"[472, 263]","[513, 225]","[423, 227]","[675, 536]","[240, 582]","[668, 477]","[306, 578]","[681, 443]","[329, 556]","[672, 473]","[316, 562]"
"[472, 263]","[514, 225]","[424, 227]","[675, 536]","[240, 582]","[668, 476]","[306, 579]","[681, 442]","[330, 557]","[672, 473]","[317, 562]"
"[473, 263]","[514, 225]","[424, 227]","[675, 535]","[241, 582]","[668, 474]","[306, 579]","[680, 441]","[330, 557]","[672, 473]","[318, 562]"
"[473, 263]","[514, 225]","[424, 226]","[675, 533]","[240, 580]","[668, 470]","[303, 578]","[679, 437]","[326, 556]","[672, 470]","[315, 562]"
"[473, 263]","[515, 225]","[424, 226]","[675, 531]","[238, 578]","[667, 468]","[300, 575]","[678, 435]","[322, 554]","[671, 469]","[311, 560]"
"[473, 263]","[515, 225]","[424, 226]","[675, 531]","[236, 577]","[667, 468]","[297, 575]","[678, 435]","[319, 554]","[671, 469]","[308, 560]"
"[473, 263]","[515, 225]","[424, 226]","[675, 531]","[234, 575]","[667, 468]","[296, 573]","[677, 435]","[318, 553]","[671, 469]","[307, 558]"
"[473, 263]","[515, 225]","[424, 226]","[676, 534]","[232, 572]","[668, 472]","[292, 569]","[677, 440]","[315, 549]","[672, 472]","[300, 556]"
