0,1,2,3,4,5,6,7,8,9,10
"[492, 282]","[542, 245]","[444, 246]","[620, 937]","[231, 952]","[557, 957]","[228, 1000]","[550, 901]","[247, 936]","[568, 894]","[256, 926]"
"[489, 284]","[540, 247]","[443, 247]","[628, 936]","[213, 993]","[568, 957]","[224, 1067]","[560, 902]","[233, 987]","[577, 894]","[241, 963]"
"[488, 285]","[539, 248]","[442, 248]","[636, 936]","[210, 1007]","[576, 962]","[222, 1108]","[567, 905]","[233, 1049]","[584, 896]","[239, 1018]"
"[487, 285]","[538, 249]","[442, 248]","[635, 936]","[218, 1022]","[575, 968]","[231, 1119]","[565, 910]","[242, 1064]","[582, 898]","[247, 1033]"
"[485, 285]","[537, 249]","[441, 249]","[634, 936]","[214, 1012]","[573, 972]","[226, 1100]","[563, 914]","[236, 1044]","[581, 900]","[240, 1000]"
"[485, 286]","[537, 250]","[440, 250]","[632, 936]","[212, 1013]","[572, 973]","[224, 1095]","[563, 915]","[234, 1038]","[580, 901]","[238, 992]"
"[485, 286]","[537, 250]","[440, 250]","[630, 936]","[217, 1024]","[569, 974]","[228, 1112]","[561, 917]","[239, 1055]","[578, 902]","[244, 1021]"
"[485, 287]","[537, 251]","[440, 250]","[630, 936]","[220, 1028]","[571, 974]","[232, 1125]","[562, 917]","[240, 1069]","[579, 902]","[244, 1039]"
"[485, 287]","[537, 251]","[440, 250]","[632, 936]","[219, 1034]","[574, 973]","[236, 1146]","[579, 915]","[244, 1091]","[583, 902]","[247, 1060]"
"[485, 287]","[537, 251]","[439, 250]","[637, 936]","[215, 1037]","[579, 971]","[233, 1149]","[592, 911]","[240, 1094]","[592, 899]","[244, 1063]"
"[485, 287]","[536, 251]","[439, 250]","[641, 936]","[209, 1041]","[586, 969]","[226, 1147]","[602, 910]","[236, 1093]","[599, 898]","[241, 1062]"
"[485, 287]","[536, 251]","[439, 250]","[643, 937]","[207, 1043]","[588, 969]","[226, 1145]","[596, 910]","[238, 1091]","[601, 898]","[242, 1059]"
"[486, 287]","[536, 250]","[439, 250]","[645, 937]","[209, 1053]","[591, 969]","[227, 1161]","[606, 911]","[241, 1110]","[604, 898]","[245, 1076]"
"[486, 287]","[536, 250]","[440, 250]","[646, 938]","[209, 1055]","[592, 969]","[226, 1163]","[603, 911]","[242, 1111]","[604, 898]","[246, 1078]"
"[486, 287]","[536, 250]","[440, 250]","[647, 939]","[208, 1050]","[593, 970]","[227, 1154]","[600, 912]","[242, 1102]","[605, 899]","[247, 1070]"
"[486, 286]","[536, 250]","[440, 250]","[648, 940]","[205, 1043]","[594, 971]","[225, 1146]","[598, 913]","[240, 1091]","[606, 900]","[245, 1060]"
"[486, 286]","[536, 249]","[439, 250]","[648, 940]","[202, 1034]","[593, 971]","[222, 1137]","[597, 913]","[237, 1080]","[606, 900]","[243, 1050]"
"[486, 286]","[536, 249]","[439, 250]","[646, 940]","[200, 1017]","[589, 971]","[217, 1106]","[589, 913]","[229, 1010]","[603, 900]","[235, 997]"
"[486, 286]","[536, 249]","[439, 250]","[638, 941]","[201, 1015]","[572, 972]","[218, 1104]","[565, 914]","[230, 1019]","[589, 902]","[236, 990]"
"[486, 286]","[536, 249]","[439, 250]","[634, 942]","[197, 1013]","[564, 973]","[214, 1100]","[555, 916]","[221, 1006]","[581, 903]","[228, 988]"
"[486, 285]","[536, 249]","[439, 250]","[633, 943]","[193, 1010]","[563, 974]","[210, 1085]","[556, 917]","[211, 995]","[581, 904]","[221, 975]"
"[487, 284]","[536, 247]","[440, 249]","[633, 944]","[191, 1007]","[563, 975]","[208, 1080]","[557, 919]","[207, 998]","[581, 905]","[219, 975]"
"[487, 283]","[536, 245]","[440, 248]","[633, 946]","[188, 1001]","[564, 976]","[202, 1063]","[558, 920]","[202, 985]","[581, 906]","[213, 972]"
