0,1,2,3,4,5,6,7,8,9,10
"[482, 274]","[521, 237]","[442, 241]","[742, 1067]","[307, 583]","[763, 1165]","[312, 516]","[732, 1165]","[307, 492]","[711, 1135]","[311, 506]"
"[482, 261]","[524, 223]","[436, 227]","[742, 1116]","[286, 585]","[763, 1199]","[287, 516]","[729, 1211]","[284, 492]","[718, 1169]","[287, 506]"
"[482, 257]","[525, 222]","[435, 224]","[740, 1106]","[292, 585]","[767, 1186]","[291, 512]","[742, 1202]","[287, 488]","[726, 1160]","[291, 504]"
"[482, 258]","[526, 223]","[433, 224]","[732, 1106]","[294, 584]","[757, 1181]","[294, 513]","[735, 1198]","[289, 488]","[719, 1157]","[293, 504]"
"[482, 257]","[527, 222]","[432, 223]","[733, 1092]","[296, 583]","[755, 1169]","[299, 510]","[736, 1182]","[294, 485]","[723, 1144]","[297, 503]"
"[482, 256]","[527, 221]","[433, 222]","[730, 1096]","[297, 582]","[751, 1170]","[302, 511]","[732, 1184]","[297, 485]","[719, 1148]","[299, 503]"
"[482, 254]","[528, 220]","[433, 221]","[729, 1097]","[297, 582]","[750, 1172]","[302, 512]","[731, 1187]","[297, 485]","[718, 1151]","[299, 503]"
"[482, 255]","[528, 219]","[433, 221]","[728, 1098]","[296, 577]","[748, 1174]","[302, 509]","[731, 1189]","[297, 481]","[717, 1153]","[300, 500]"
"[482, 256]","[529, 219]","[433, 221]","[727, 1096]","[296, 577]","[747, 1170]","[301, 510]","[730, 1188]","[298, 481]","[717, 1151]","[300, 500]"
"[482, 257]","[529, 219]","[433, 221]","[726, 1096]","[296, 578]","[747, 1171]","[300, 512]","[729, 1188]","[298, 483]","[717, 1152]","[301, 502]"
"[483, 258]","[530, 220]","[433, 221]","[726, 1099]","[295, 579]","[746, 1173]","[300, 514]","[728, 1190]","[297, 487]","[716, 1156]","[300, 503]"
"[483, 258]","[530, 221]","[433, 222]","[725, 1101]","[296, 579]","[745, 1175]","[301, 516]","[727, 1192]","[298, 489]","[716, 1157]","[300, 505]"
"[483, 259]","[531, 221]","[433, 223]","[725, 1105]","[297, 580]","[745, 1178]","[302, 518]","[727, 1195]","[299, 491]","[716, 1161]","[301, 507]"
"[483, 260]","[531, 222]","[434, 223]","[725, 1106]","[297, 580]","[745, 1179]","[303, 518]","[726, 1197]","[299, 492]","[716, 1162]","[302, 507]"
"[483, 261]","[531, 222]","[434, 224]","[725, 1105]","[298, 580]","[744, 1178]","[303, 518]","[725, 1197]","[300, 492]","[715, 1162]","[303, 507]"
"[483, 263]","[531, 222]","[434, 227]","[724, 1104]","[298, 580]","[741, 1178]","[303, 518]","[723, 1196]","[300, 492]","[712, 1161]","[303, 507]"
"[483, 265]","[531, 224]","[434, 230]","[723, 1104]","[298, 580]","[738, 1177]","[303, 518]","[722, 1195]","[300, 492]","[710, 1161]","[303, 507]"
"[483, 267]","[531, 225]","[434, 233]","[722, 1104]","[299, 580]","[736, 1177]","[304, 518]","[719, 1195]","[301, 492]","[707, 1160]","[303, 507]"
"[483, 269]","[531, 228]","[435, 234]","[720, 1103]","[299, 580]","[735, 1177]","[304, 518]","[718, 1194]","[301, 492]","[706, 1160]","[303, 507]"
"[483, 270]","[531, 230]","[435, 235]","[719, 1103]","[299, 579]","[734, 1176]","[305, 518]","[717, 1194]","[301, 493]","[705, 1160]","[304, 507]"
"[483, 271]","[531, 232]","[435, 237]","[717, 1102]","[300, 578]","[733, 1176]","[305, 518]","[716, 1193]","[302, 492]","[704, 1160]","[304, 507]"
"[483, 272]","[531, 233]","[435, 237]","[715, 1101]","[302, 578]","[729, 1175]","[307, 518]","[714, 1193]","[303, 492]","[702, 1159]","[306, 507]"
"[483, 272]","[531, 234]","[435, 238]","[708, 1099]","[304, 576]","[721, 1175]","[309, 517]","[709, 1193]","[305, 492]","[698, 1158]","[308, 507]"
"[483, 273]","[531, 234]","[435, 239]","[708, 1098]","[305, 576]","[721, 1173]","[310, 518]","[709, 1192]","[306, 493]","[698, 1157]","[309, 508]"
"[483, 273]","[531, 234]","[435, 240]","[708, 1098]","[305, 576]","[721, 1173]","[311, 518]","[709, 1192]","[308, 493]","[698, 1157]","[311, 508]"
"[483, 274]","[531, 235]","[435, 240]","[708, 1097]","[306, 576]","[721, 1172]","[312, 519]","[709, 1190]","[308, 494]","[698, 1157]","[311, 509]"
"[483, 274]","[531, 235]","[435, 241]","[708, 1097]","[307, 576]","[721, 1171]","[313, 519]","[709, 1188]","[309, 495]","[697, 1155]","[312, 509]"
"[483, 275]","[530, 237]","[435, 242]","[706, 1096]","[307, 577]","[719, 1169]","[314, 520]","[705, 1185]","[310, 495]","[696, 1154]","[312, 510]"
"[483, 276]","[530, 238]","[435, 243]","[706, 1096]","[308, 576]","[719, 1169]","[314, 520]","[705, 1185]","[310, 495]","[696, 1154]","[312, 510]"
"[483, 277]","[530, 238]","[435, 244]","[706, 1095]","[308, 576]","[718, 1168]","[315, 520]","[705, 1185]","[310, 496]","[696, 1153]","[313, 510]"
"[483, 277]","[530, 239]","[435, 244]","[705, 1093]","[309, 576]","[718, 1166]","[315, 520]","[705, 1181]","[310, 496]","[696, 1151]","[313, 510]"
"[483, 277]","[530, 239]","[435, 245]","[705, 1092]","[309, 576]","[718, 1165]","[315, 520]","[705, 1179]","[310, 496]","[696, 1150]","[313, 510]"
"[482, 278]","[529, 240]","[435, 245]","[705, 1092]","[309, 576]","[718, 1164]","[315, 520]","[705, 1178]","[310, 496]","[696, 1149]","[313, 510]"
"[482, 278]","[529, 240]","[435, 246]","[705, 1092]","[309, 576]","[717, 1164]","[316, 520]","[705, 1179]","[310, 496]","[696, 1149]","[313, 510]"
"[482, 279]","[529, 240]","[435, 247]","[704, 1089]","[309, 576]","[717, 1162]","[316, 520]","[705, 1176]","[311, 496]","[695, 1147]","[313, 511]"
