0,1,2,3,4,5,6,7,8,9,10
"[495, 298]","[551, 263]","[465, 255]","[698, 1189]","[6, 584]","[687, 1294]","[-56, 612]","[656, 1280]","[12, 615]","[652, 1240]","[35, 614]"
"[496, 307]","[553, 272]","[469, 263]","[688, 1183]","[-3, 608]","[668, 1280]","[-66, 630]","[636, 1268]","[16, 634]","[632, 1229]","[37, 636]"
"[497, 312]","[554, 276]","[470, 268]","[689, 1186]","[-52, 604]","[669, 1281]","[-112, 605]","[641, 1270]","[-9, 621]","[635, 1231]","[7, 625]"
"[498, 315]","[555, 277]","[470, 271]","[699, 1190]","[-62, 598]","[680, 1283]","[-120, 597]","[653, 1275]","[-27, 613]","[646, 1237]","[3, 620]"
"[498, 316]","[556, 278]","[470, 272]","[694, 1190]","[-59, 593]","[682, 1285]","[-115, 585]","[657, 1276]","[-21, 616]","[649, 1238]","[3, 624]"
"[498, 316]","[556, 278]","[469, 272]","[694, 1187]","[-38, 592]","[683, 1284]","[-89, 578]","[659, 1274]","[2, 617]","[652, 1237]","[20, 624]"
"[499, 317]","[557, 278]","[469, 273]","[700, 1183]","[-45, 572]","[681, 1280]","[-92, 564]","[656, 1270]","[-2, 611]","[649, 1233]","[16, 618]"
"[499, 317]","[558, 278]","[469, 273]","[703, 1183]","[-58, 552]","[680, 1280]","[-108, 546]","[656, 1270]","[-51, 609]","[648, 1234]","[6, 615]"
"[502, 317]","[560, 278]","[470, 273]","[689, 1178]","[-58, 549]","[676, 1274]","[-107, 544]","[653, 1263]","[-66, 607]","[645, 1228]","[1, 613]"
"[503, 316]","[562, 278]","[470, 273]","[688, 1178]","[-56, 547]","[678, 1273]","[-105, 542]","[655, 1261]","[-49, 605]","[647, 1227]","[1, 611]"
"[504, 317]","[563, 278]","[471, 273]","[685, 1173]","[-56, 547]","[673, 1268]","[-104, 542]","[650, 1254]","[-42, 606]","[644, 1220]","[0, 610]"
"[504, 317]","[563, 279]","[471, 273]","[680, 1173]","[-74, 547]","[670, 1268]","[-127, 542]","[645, 1255]","[-89, 561]","[640, 1220]","[-38, 610]"
"[504, 317]","[563, 278]","[471, 273]","[679, 1173]","[-79, 549]","[670, 1268]","[-135, 544]","[643, 1256]","[-100, 552]","[638, 1221]","[-68, 578]"
"[504, 317]","[563, 278]","[471, 273]","[680, 1175]","[-78, 554]","[671, 1272]","[-133, 549]","[644, 1260]","[-92, 588]","[638, 1224]","[-48, 600]"
"[505, 317]","[564, 278]","[472, 273]","[678, 1177]","[-78, 557]","[670, 1275]","[-132, 553]","[642, 1264]","[-87, 602]","[636, 1226]","[-35, 610]"
"[505, 316]","[564, 278]","[472, 273]","[679, 1178]","[-71, 560]","[671, 1275]","[-126, 557]","[643, 1264]","[-52, 606]","[637, 1226]","[-23, 615]"
"[505, 316]","[564, 278]","[472, 273]","[680, 1178]","[-66, 562]","[672, 1275]","[-119, 561]","[644, 1264]","[-40, 613]","[638, 1226]","[-17, 619]"
"[505, 317]","[564, 278]","[472, 273]","[680, 1178]","[-31, 592]","[672, 1276]","[-107, 600]","[644, 1264]","[-29, 618]","[638, 1227]","[9, 622]"
"[505, 317]","[564, 278]","[472, 273]","[680, 1179]","[-34, 588]","[671, 1277]","[-103, 593]","[644, 1264]","[-26, 621]","[638, 1227]","[15, 624]"
"[505, 317]","[564, 278]","[472, 273]","[680, 1179]","[-5, 601]","[670, 1277]","[-97, 609]","[644, 1264]","[-20, 623]","[638, 1227]","[22, 626]"
"[505, 317]","[564, 278]","[472, 273]","[684, 1186]","[-15, 593]","[670, 1283]","[-98, 599]","[644, 1270]","[-22, 623]","[638, 1233]","[20, 626]"
"[505, 317]","[565, 278]","[472, 273]","[688, 1188]","[-24, 588]","[670, 1285]","[-98, 590]","[644, 1273]","[-23, 623]","[638, 1236]","[17, 626]"
"[505, 317]","[565, 278]","[472, 273]","[693, 1188]","[-24, 585]","[670, 1285]","[-97, 587]","[645, 1273]","[-23, 622]","[639, 1236]","[19, 626]"
"[506, 317]","[565, 279]","[472, 273]","[696, 1188]","[-28, 583]","[670, 1285]","[-98, 584]","[645, 1273]","[-22, 623]","[639, 1236]","[17, 626]"
"[506, 317]","[565, 279]","[473, 273]","[697, 1188]","[-1, 593]","[669, 1284]","[-72, 607]","[645, 1271]","[-19, 623]","[639, 1235]","[25, 626]"
"[506, 317]","[565, 279]","[473, 273]","[698, 1188]","[-3, 586]","[668, 1283]","[-76, 596]","[644, 1270]","[-17, 622]","[638, 1234]","[27, 626]"
"[506, 317]","[565, 279]","[473, 273]","[698, 1188]","[6, 594]","[665, 1283]","[-72, 593]","[641, 1269]","[0, 622]","[636, 1233]","[30, 626]"
"[506, 317]","[565, 279]","[473, 273]","[683, 1185]","[12, 598]","[661, 1282]","[-64, 610]","[637, 1268]","[6, 623]","[633, 1231]","[32, 626]"
"[506, 317]","[565, 279]","[473, 273]","[683, 1187]","[14, 600]","[660, 1282]","[-61, 617]","[635, 1267]","[10, 624]","[631, 1231]","[35, 627]"
"[506, 317]","[565, 279]","[473, 273]","[683, 1188]","[13, 601]","[659, 1282]","[-59, 620]","[634, 1267]","[10, 625]","[630, 1231]","[34, 627]"
"[506, 317]","[565, 279]","[473, 273]","[685, 1189]","[17, 603]","[657, 1282]","[-57, 625]","[634, 1267]","[14, 625]","[629, 1230]","[46, 627]"
"[506, 317]","[565, 279]","[473, 273]","[687, 1190]","[17, 604]","[657, 1282]","[-54, 625]","[634, 1267]","[15, 626]","[629, 1230]","[44, 628]"
