0,1,2,3,4,5,6,7,8,9,10
"[487, 255]","[533, 215]","[444, 213]","[701, 1139]","[161, 420]","[708, 1249]","[153, 324]","[677, 1236]","[164, 305]","[661, 1192]","[179, 338]"
"[493, 264]","[537, 225]","[451, 220]","[679, 1145]","[161, 402]","[684, 1250]","[153, 307]","[657, 1246]","[165, 288]","[647, 1196]","[179, 320]"
"[498, 269]","[540, 229]","[455, 224]","[685, 1125]","[161, 397]","[683, 1236]","[153, 304]","[663, 1231]","[166, 285]","[652, 1189]","[180, 315]"
"[500, 268]","[541, 230]","[457, 223]","[672, 1128]","[161, 399]","[664, 1234]","[154, 308]","[641, 1231]","[167, 290]","[635, 1188]","[181, 319]"
"[501, 267]","[543, 230]","[457, 223]","[679, 1124]","[162, 396]","[674, 1226]","[154, 304]","[649, 1227]","[168, 286]","[642, 1188]","[182, 314]"
"[502, 268]","[543, 230]","[458, 224]","[669, 1125]","[162, 391]","[666, 1228]","[155, 302]","[644, 1229]","[170, 284]","[635, 1188]","[183, 312]"
"[502, 268]","[543, 230]","[457, 224]","[673, 1132]","[162, 391]","[671, 1241]","[156, 300]","[648, 1245]","[171, 282]","[639, 1197]","[184, 310]"
"[502, 268]","[544, 230]","[458, 225]","[675, 1135]","[162, 392]","[674, 1247]","[156, 302]","[650, 1253]","[171, 284]","[642, 1205]","[184, 311]"
"[502, 269]","[544, 230]","[458, 225]","[676, 1135]","[164, 392]","[674, 1248]","[158, 302]","[651, 1253]","[174, 282]","[644, 1206]","[187, 310]"
"[502, 269]","[544, 230]","[457, 226]","[678, 1135]","[164, 394]","[675, 1245]","[160, 301]","[652, 1248]","[176, 283]","[645, 1201]","[189, 311]"
"[502, 269]","[544, 230]","[457, 226]","[679, 1135]","[164, 393]","[677, 1244]","[160, 299]","[653, 1247]","[177, 282]","[646, 1201]","[190, 311]"
"[501, 269]","[544, 229]","[457, 226]","[680, 1136]","[164, 391]","[678, 1247]","[161, 297]","[654, 1248]","[177, 280]","[647, 1205]","[190, 309]"
"[501, 268]","[544, 229]","[457, 226]","[678, 1137]","[164, 390]","[678, 1245]","[161, 298]","[653, 1248]","[178, 281]","[646, 1206]","[191, 311]"
"[501, 268]","[544, 229]","[457, 226]","[678, 1135]","[165, 391]","[678, 1241]","[162, 299]","[653, 1244]","[179, 282]","[645, 1199]","[191, 311]"
"[501, 268]","[544, 229]","[457, 226]","[679, 1135]","[165, 390]","[678, 1239]","[163, 299]","[653, 1243]","[180, 281]","[645, 1196]","[192, 311]"
"[501, 268]","[544, 229]","[457, 226]","[678, 1135]","[165, 391]","[678, 1239]","[163, 299]","[652, 1242]","[181, 282]","[644, 1195]","[193, 312]"
"[501, 268]","[543, 229]","[457, 226]","[678, 1139]","[165, 392]","[678, 1248]","[164, 300]","[653, 1252]","[181, 282]","[645, 1204]","[193, 312]"
"[500, 268]","[543, 229]","[456, 226]","[679, 1141]","[165, 393]","[680, 1253]","[164, 301]","[654, 1253]","[181, 282]","[646, 1209]","[193, 312]"
"[499, 268]","[543, 229]","[456, 226]","[679, 1141]","[165, 394]","[681, 1252]","[164, 302]","[654, 1252]","[181, 283]","[646, 1209]","[193, 313]"
"[499, 268]","[543, 229]","[455, 226]","[679, 1140]","[165, 394]","[681, 1250]","[164, 303]","[654, 1251]","[181, 283]","[646, 1209]","[193, 313]"
"[499, 268]","[543, 229]","[455, 226]","[679, 1140]","[165, 394]","[681, 1249]","[164, 303]","[654, 1249]","[181, 284]","[646, 1209]","[193, 313]"
"[499, 268]","[543, 229]","[455, 226]","[678, 1140]","[165, 397]","[680, 1246]","[164, 304]","[653, 1246]","[181, 284]","[645, 1203]","[194, 313]"
"[498, 268]","[543, 229]","[455, 226]","[675, 1140]","[163, 399]","[677, 1244]","[161, 304]","[651, 1244]","[179, 285]","[642, 1198]","[191, 313]"
"[498, 268]","[543, 229]","[454, 226]","[675, 1139]","[162, 399]","[677, 1242]","[159, 304]","[651, 1241]","[178, 285]","[642, 1194]","[190, 314]"
"[498, 268]","[543, 229]","[454, 226]","[675, 1143]","[159, 399]","[677, 1246]","[155, 304]","[651, 1250]","[174, 284]","[642, 1203]","[186, 313]"
"[499, 268]","[543, 229]","[454, 226]","[675, 1144]","[157, 399]","[677, 1246]","[153, 304]","[651, 1250]","[171, 284]","[642, 1204]","[183, 313]"
"[499, 268]","[543, 229]","[454, 226]","[676, 1146]","[157, 404]","[679, 1249]","[153, 309]","[653, 1255]","[172, 286]","[644, 1207]","[183, 316]"
"[499, 268]","[543, 229]","[454, 226]","[676, 1146]","[160, 407]","[679, 1248]","[161, 318]","[653, 1254]","[179, 293]","[644, 1208]","[190, 324]"
"[498, 268]","[543, 228]","[454, 226]","[676, 1150]","[163, 411]","[680, 1254]","[167, 327]","[653, 1261]","[187, 298]","[645, 1214]","[197, 329]"
"[497, 268]","[542, 228]","[453, 226]","[676, 1155]","[167, 423]","[681, 1256]","[172, 339]","[654, 1263]","[192, 307]","[645, 1216]","[202, 340]"
"[497, 268]","[542, 229]","[453, 226]","[676, 1156]","[166, 437]","[681, 1257]","[171, 356]","[654, 1262]","[192, 318]","[645, 1216]","[201, 352]"
"[496, 268]","[542, 229]","[452, 226]","[676, 1157]","[163, 450]","[682, 1258]","[166, 369]","[654, 1263]","[186, 332]","[645, 1216]","[196, 370]"
"[496, 268]","[542, 228]","[452, 226]","[677, 1157]","[147, 471]","[682, 1258]","[147, 397]","[654, 1264]","[169, 360]","[646, 1218]","[177, 394]"
"[496, 268]","[542, 228]","[453, 226]","[677, 1156]","[137, 491]","[684, 1258]","[138, 416]","[655, 1260]","[159, 381]","[646, 1218]","[166, 412]"
"[498, 268]","[545, 229]","[455, 226]","[677, 1157]","[132, 512]","[684, 1258]","[131, 436]","[655, 1260]","[154, 406]","[647, 1218]","[162, 432]"
"[500, 269]","[547, 229]","[458, 226]","[678, 1157]","[133, 530]","[685, 1256]","[130, 452]","[657, 1260]","[153, 424]","[648, 1218]","[163, 448]"
"[501, 269]","[548, 230]","[459, 226]","[680, 1162]","[134, 531]","[687, 1257]","[131, 458]","[658, 1263]","[154, 430]","[649, 1222]","[164, 453]"
"[502, 270]","[550, 230]","[460, 226]","[681, 1163]","[135, 552]","[689, 1257]","[132, 480]","[660, 1264]","[154, 452]","[650, 1223]","[165, 472]"
"[504, 270]","[551, 231]","[462, 226]","[681, 1165]","[136, 562]","[690, 1257]","[133, 494]","[660, 1264]","[155, 464]","[650, 1224]","[165, 483]"
"[507, 271]","[553, 231]","[465, 226]","[682, 1165]","[136, 576]","[692, 1257]","[134, 513]","[661, 1265]","[156, 479]","[651, 1224]","[166, 498]"
"[509, 271]","[555, 231]","[467, 226]","[684, 1163]","[137, 599]","[695, 1256]","[134, 534]","[663, 1265]","[155, 499]","[653, 1223]","[166, 519]"
"[512, 271]","[556, 231]","[469, 226]","[685, 1155]","[140, 615]","[697, 1252]","[135, 551]","[666, 1256]","[155, 514]","[654, 1220]","[167, 536]"
"[514, 271]","[558, 232]","[471, 226]","[687, 1147]","[141, 620]","[701, 1244]","[135, 559]","[669, 1249]","[155, 521]","[658, 1212]","[167, 541]"
"[515, 271]","[558, 232]","[471, 226]","[687, 1142]","[141, 621]","[701, 1238]","[135, 565]","[670, 1244]","[155, 527]","[659, 1207]","[166, 545]"
"[516, 272]","[559, 232]","[472, 226]","[687, 1140]","[141, 623]","[697, 1236]","[135, 570]","[670, 1242]","[154, 534]","[658, 1206]","[165, 552]"
"[516, 272]","[559, 232]","[472, 226]","[687, 1139]","[141, 626]","[696, 1236]","[135, 578]","[669, 1240]","[155, 541]","[658, 1206]","[166, 558]"
"[516, 272]","[559, 232]","[472, 226]","[686, 1137]","[141, 635]","[695, 1232]","[135, 593]","[669, 1238]","[154, 556]","[657, 1202]","[165, 570]"
