0,1,2,3,4,5,6,7,8,9,10
"[489, 215]","[540, 184]","[449, 179]","[691, 607]","[278, 598]","[669, 534]","[319, 542]","[688, 510]","[305, 505]","[686, 531]","[304, 527]"
"[478, 201]","[533, 169]","[436, 166]","[662, 607]","[302, 598]","[630, 525]","[337, 512]","[656, 491]","[323, 476]","[654, 513]","[325, 495]"
"[478, 199]","[531, 165]","[434, 163]","[657, 607]","[301, 596]","[621, 526]","[327, 510]","[647, 486]","[315, 477]","[644, 507]","[319, 493]"
"[481, 198]","[531, 163]","[435, 163]","[666, 607]","[301, 595]","[629, 528]","[327, 509]","[651, 487]","[316, 477]","[651, 510]","[319, 493]"
"[482, 194]","[532, 163]","[436, 162]","[668, 607]","[302, 594]","[630, 528]","[328, 508]","[647, 487]","[319, 477]","[648, 512]","[323, 492]"
"[483, 194]","[532, 163]","[436, 162]","[679, 611]","[304, 593]","[642, 530]","[330, 504]","[664, 493]","[319, 473]","[662, 516]","[322, 489]"
"[483, 193]","[531, 161]","[435, 160]","[689, 617]","[303, 592]","[655, 532]","[330, 506]","[676, 498]","[321, 474]","[673, 517]","[323, 490]"
"[483, 193]","[531, 158]","[435, 156]","[695, 621]","[295, 597]","[665, 536]","[320, 515]","[683, 498]","[311, 476]","[680, 519]","[314, 493]"
"[484, 194]","[531, 156]","[435, 155]","[699, 620]","[294, 597]","[670, 537]","[319, 515]","[688, 501]","[311, 478]","[684, 521]","[314, 494]"
"[484, 195]","[531, 156]","[435, 155]","[701, 621]","[290, 596]","[673, 538]","[313, 515]","[690, 501]","[308, 479]","[686, 522]","[311, 495]"
"[484, 194]","[531, 156]","[435, 155]","[702, 621]","[286, 598]","[675, 538]","[308, 520]","[692, 502]","[304, 483]","[688, 523]","[307, 502]"
"[484, 194]","[531, 156]","[435, 157]","[702, 622]","[285, 600]","[674, 539]","[307, 522]","[692, 503]","[303, 484]","[689, 525]","[306, 504]"
"[484, 195]","[531, 157]","[435, 158]","[702, 625]","[284, 601]","[674, 542]","[310, 524]","[692, 505]","[306, 484]","[689, 531]","[307, 505]"
"[485, 195]","[531, 158]","[436, 159]","[702, 628]","[284, 601]","[674, 550]","[311, 524]","[692, 511]","[306, 484]","[689, 539]","[308, 505]"
"[485, 195]","[531, 158]","[436, 159]","[702, 628]","[285, 601]","[675, 551]","[313, 526]","[692, 511]","[308, 485]","[690, 539]","[310, 506]"
"[485, 196]","[531, 158]","[436, 160]","[703, 629]","[285, 602]","[675, 555]","[315, 528]","[693, 514]","[309, 486]","[690, 542]","[310, 506]"
"[485, 196]","[531, 159]","[436, 160]","[703, 629]","[286, 603]","[674, 556]","[316, 531]","[692, 515]","[311, 487]","[690, 543]","[311, 508]"
"[485, 196]","[531, 159]","[436, 161]","[703, 629]","[286, 603]","[674, 557]","[317, 531]","[691, 515]","[311, 488]","[690, 543]","[312, 508]"
"[486, 196]","[531, 160]","[436, 161]","[703, 628]","[286, 604]","[673, 557]","[317, 532]","[691, 515]","[311, 488]","[690, 541]","[312, 509]"
"[486, 197]","[531, 160]","[435, 162]","[703, 627]","[286, 605]","[672, 557]","[318, 534]","[690, 514]","[312, 489]","[689, 540]","[312, 509]"
"[486, 198]","[532, 160]","[435, 162]","[703, 627]","[287, 606]","[671, 557]","[319, 535]","[690, 514]","[312, 489]","[689, 540]","[313, 509]"
"[486, 199]","[532, 160]","[435, 162]","[703, 627]","[288, 608]","[670, 557]","[319, 539]","[690, 514]","[313, 491]","[688, 540]","[313, 512]"
"[486, 199]","[532, 160]","[435, 162]","[703, 626]","[288, 611]","[669, 556]","[320, 543]","[689, 513]","[313, 495]","[688, 539]","[314, 516]"
"[486, 199]","[532, 160]","[435, 162]","[703, 626]","[288, 613]","[669, 556]","[320, 547]","[689, 512]","[314, 499]","[688, 537]","[314, 519]"
"[486, 200]","[532, 161]","[435, 163]","[703, 624]","[289, 613]","[669, 554]","[320, 547]","[689, 509]","[314, 499]","[688, 534]","[314, 519]"
"[486, 201]","[532, 161]","[435, 164]","[703, 623]","[289, 613]","[669, 553]","[320, 547]","[689, 508]","[314, 499]","[688, 532]","[314, 520]"
"[486, 202]","[532, 162]","[435, 164]","[703, 621]","[289, 614]","[669, 552]","[320, 548]","[688, 506]","[314, 500]","[687, 530]","[314, 520]"
"[486, 202]","[532, 162]","[435, 165]","[702, 620]","[289, 615]","[668, 551]","[320, 550]","[688, 506]","[313, 501]","[687, 529]","[314, 521]"
"[486, 203]","[532, 162]","[435, 165]","[702, 619]","[289, 615]","[668, 550]","[319, 550]","[688, 505]","[313, 502]","[687, 528]","[314, 522]"
"[486, 203]","[532, 162]","[435, 166]","[703, 618]","[289, 615]","[669, 549]","[318, 550]","[690, 505]","[312, 502]","[688, 528]","[313, 522]"
"[486, 204]","[532, 163]","[435, 166]","[703, 616]","[289, 615]","[670, 548]","[318, 550]","[690, 504]","[312, 502]","[689, 527]","[313, 522]"
"[486, 204]","[532, 163]","[435, 166]","[703, 614]","[289, 615]","[672, 547]","[317, 550]","[692, 503]","[311, 502]","[690, 526]","[313, 522]"
"[486, 204]","[532, 163]","[435, 166]","[703, 612]","[289, 615]","[672, 545]","[316, 550]","[692, 502]","[310, 502]","[690, 525]","[312, 522]"
"[486, 205]","[532, 163]","[435, 166]","[704, 612]","[289, 614]","[673, 545]","[315, 549]","[693, 502]","[309, 501]","[692, 525]","[312, 521]"
"[486, 205]","[532, 164]","[435, 166]","[708, 612]","[289, 612]","[680, 546]","[315, 546]","[699, 503]","[309, 499]","[697, 526]","[312, 519]"
"[486, 205]","[532, 164]","[435, 166]","[710, 612]","[289, 611]","[684, 545]","[315, 544]","[703, 503]","[309, 498]","[700, 526]","[311, 517]"
"[486, 206]","[532, 164]","[435, 167]","[712, 612]","[288, 610]","[688, 545]","[313, 542]","[708, 503]","[307, 497]","[703, 526]","[310, 516]"
"[486, 206]","[532, 164]","[435, 167]","[713, 612]","[287, 609]","[689, 544]","[311, 541]","[708, 503]","[306, 496]","[704, 526]","[309, 516]"
"[486, 206]","[532, 164]","[435, 167]","[713, 610]","[287, 607]","[689, 540]","[310, 539]","[708, 500]","[305, 495]","[703, 525]","[308, 514]"
"[486, 206]","[532, 164]","[435, 167]","[712, 608]","[287, 607]","[688, 537]","[310, 538]","[708, 498]","[305, 494]","[703, 523]","[308, 513]"
"[486, 206]","[532, 164]","[435, 167]","[712, 607]","[287, 606]","[688, 535]","[309, 537]","[708, 495]","[305, 494]","[703, 521]","[308, 513]"
"[486, 206]","[532, 164]","[435, 167]","[712, 606]","[287, 606]","[687, 534]","[309, 536]","[708, 494]","[304, 493]","[703, 520]","[308, 512]"
"[486, 206]","[532, 165]","[435, 167]","[712, 606]","[288, 604]","[688, 533]","[311, 533]","[708, 494]","[306, 491]","[703, 520]","[309, 510]"
"[486, 206]","[532, 165]","[435, 167]","[712, 606]","[288, 603]","[688, 533]","[313, 532]","[708, 494]","[307, 491]","[703, 520]","[310, 510]"
"[486, 206]","[532, 165]","[435, 167]","[713, 607]","[288, 603]","[688, 533]","[313, 532]","[709, 494]","[307, 491]","[703, 521]","[310, 510]"
"[486, 206]","[532, 165]","[435, 167]","[713, 607]","[289, 603]","[689, 533]","[314, 532]","[710, 494]","[308, 491]","[704, 521]","[310, 510]"
"[486, 206]","[532, 165]","[435, 167]","[712, 606]","[289, 605]","[689, 533]","[314, 535]","[709, 494]","[308, 494]","[703, 520]","[310, 513]"
"[486, 206]","[533, 165]","[435, 167]","[711, 606]","[290, 605]","[687, 534]","[315, 535]","[707, 494]","[309, 495]","[701, 520]","[312, 513]"
"[486, 206]","[533, 165]","[435, 167]","[711, 606]","[293, 605]","[686, 534]","[319, 535]","[705, 494]","[314, 494]","[700, 520]","[316, 513]"
"[486, 206]","[533, 165]","[435, 167]","[709, 606]","[295, 603]","[684, 534]","[324, 533]","[703, 494]","[318, 491]","[698, 520]","[320, 510]"
"[487, 206]","[533, 165]","[436, 167]","[709, 606]","[297, 601]","[682, 534]","[326, 528]","[699, 494]","[320, 487]","[695, 520]","[322, 506]"
"[487, 206]","[533, 165]","[436, 167]","[705, 601]","[298, 596]","[671, 530]","[327, 521]","[689, 491]","[322, 482]","[686, 515]","[324, 499]"
"[488, 207]","[534, 165]","[437, 168]","[699, 593]","[298, 589]","[660, 519]","[328, 511]","[676, 480]","[323, 474]","[675, 504]","[326, 491]"
"[488, 207]","[534, 165]","[437, 168]","[692, 584]","[301, 585]","[649, 503]","[333, 506]","[665, 464]","[330, 469]","[663, 489]","[332, 486]"
"[488, 207]","[534, 165]","[438, 168]","[692, 576]","[302, 571]","[652, 495]","[335, 489]","[668, 458]","[334, 454]","[665, 482]","[335, 473]"
"[490, 208]","[535, 166]","[440, 168]","[694, 568]","[303, 562]","[653, 483]","[335, 478]","[668, 447]","[334, 442]","[666, 474]","[335, 463]"
"[492, 209]","[536, 166]","[442, 168]","[680, 544]","[306, 552]","[641, 458]","[338, 464]","[654, 422]","[337, 430]","[652, 453]","[338, 451]"
"[493, 209]","[537, 166]","[443, 168]","[669, 517]","[311, 539]","[631, 433]","[342, 453]","[640, 395]","[342, 417]","[638, 428]","[343, 440]"
"[493, 208]","[537, 166]","[443, 167]","[661, 506]","[314, 528]","[622, 422]","[343, 443]","[631, 385]","[344, 409]","[629, 419]","[345, 434]"
"[494, 208]","[537, 166]","[448, 165]","[658, 501]","[315, 515]","[619, 417]","[345, 427]","[627, 381]","[346, 392]","[626, 414]","[348, 418]"
"[495, 205]","[538, 165]","[450, 159]","[660, 494]","[317, 504]","[621, 410]","[347, 415]","[629, 373]","[350, 378]","[627, 406]","[350, 405]"
"[497, 204]","[539, 165]","[454, 156]","[661, 492]","[319, 498]","[622, 407]","[349, 410]","[629, 370]","[352, 373]","[627, 402]","[353, 400]"
"[499, 204]","[539, 165]","[457, 156]","[657, 480]","[325, 485]","[616, 395]","[356, 394]","[621, 360]","[358, 359]","[619, 394]","[358, 387]"
"[500, 204]","[540, 165]","[460, 154]","[655, 474]","[328, 477]","[611, 390]","[358, 387]","[615, 355]","[360, 352]","[613, 390]","[360, 380]"
"[503, 204]","[541, 165]","[464, 154]","[655, 474]","[335, 467]","[611, 389]","[364, 377]","[615, 354]","[366, 343]","[612, 390]","[366, 372]"
"[506, 204]","[543, 165]","[469, 154]","[653, 470]","[339, 461]","[609, 385]","[369, 369]","[612, 350]","[372, 336]","[610, 386]","[371, 366]"
"[507, 204]","[544, 165]","[471, 154]","[650, 462]","[342, 458]","[606, 376]","[372, 363]","[609, 342]","[375, 331]","[606, 378]","[373, 362]"
"[507, 202]","[544, 164]","[471, 152]","[644, 457]","[343, 457]","[601, 372]","[374, 361]","[605, 338]","[376, 328]","[601, 374]","[374, 359]"
"[508, 201]","[545, 163]","[473, 150]","[643, 455]","[343, 455]","[600, 370]","[374, 359]","[604, 336]","[377, 326]","[601, 372]","[374, 357]"
"[510, 200]","[548, 163]","[476, 149]","[644, 457]","[344, 456]","[601, 373]","[374, 360]","[605, 338]","[377, 327]","[602, 374]","[374, 358]"
"[514, 200]","[552, 163]","[481, 149]","[645, 458]","[344, 457]","[603, 374]","[374, 362]","[606, 339]","[376, 329]","[603, 375]","[374, 359]"
"[515, 200]","[554, 163]","[481, 149]","[647, 458]","[343, 459]","[607, 375]","[374, 364]","[609, 340]","[376, 331]","[604, 376]","[374, 360]"
"[515, 201]","[555, 164]","[482, 149]","[654, 457]","[343, 460]","[613, 374]","[372, 365]","[617, 338]","[374, 332]","[613, 374]","[373, 362]"
"[516, 201]","[556, 164]","[483, 149]","[658, 457]","[341, 461]","[617, 374]","[368, 366]","[621, 338]","[369, 333]","[616, 373]","[371, 362]"
"[518, 201]","[558, 164]","[484, 149]","[661, 457]","[339, 464]","[621, 374]","[360, 372]","[625, 338]","[362, 337]","[619, 373]","[366, 366]"
"[522, 202]","[560, 164]","[486, 149]","[667, 457]","[337, 472]","[628, 375]","[359, 382]","[630, 339]","[361, 346]","[624, 374]","[366, 374]"
"[525, 202]","[564, 164]","[488, 150]","[677, 460]","[333, 482]","[640, 380]","[354, 395]","[644, 342]","[357, 358]","[638, 376]","[362, 384]"
"[527, 202]","[566, 164]","[489, 150]","[686, 465]","[325, 492]","[649, 386]","[344, 406]","[653, 349]","[348, 369]","[647, 382]","[355, 394]"
"[528, 201]","[568, 164]","[489, 150]","[693, 473]","[317, 501]","[656, 396]","[338, 417]","[659, 359]","[342, 383]","[654, 391]","[348, 405]"
