0,1,2,3,4,5,6,7,8,9,10
"[476, 335]","[520, 302]","[439, 294]","[841, 1214]","[327, 941]","[873, 1318]","[418, 978]","[821, 1328]","[435, 922]","[803, 1285]","[406, 902]"
"[480, 321]","[526, 284]","[438, 279]","[854, 1239]","[329, 957]","[884, 1341]","[418, 991]","[833, 1344]","[440, 935]","[815, 1304]","[412, 920]"
"[481, 318]","[529, 279]","[438, 275]","[878, 1268]","[331, 958]","[911, 1368]","[423, 986]","[861, 1370]","[445, 939]","[840, 1333]","[415, 920]"
"[483, 318]","[531, 279]","[438, 275]","[859, 1274]","[333, 955]","[907, 1383]","[421, 984]","[860, 1385]","[444, 935]","[836, 1348]","[415, 919]"
"[485, 316]","[533, 278]","[438, 275]","[859, 1261]","[334, 954]","[907, 1372]","[421, 984]","[864, 1372]","[446, 937]","[836, 1336]","[418, 921]"
"[485, 317]","[533, 278]","[438, 275]","[858, 1264]","[334, 953]","[901, 1374]","[417, 984]","[858, 1372]","[442, 933]","[829, 1335]","[415, 917]"
"[486, 321]","[534, 280]","[438, 278]","[861, 1280]","[334, 955]","[901, 1395]","[417, 985]","[858, 1393]","[442, 933]","[829, 1356]","[415, 918]"
"[487, 321]","[534, 279]","[438, 278]","[855, 1286]","[334, 956]","[892, 1397]","[416, 991]","[849, 1395]","[443, 939]","[820, 1357]","[415, 922]"
"[487, 319]","[534, 278]","[438, 277]","[852, 1305]","[334, 958]","[887, 1410]","[415, 997]","[844, 1407]","[444, 944]","[816, 1369]","[416, 926]"
"[487, 319]","[534, 278]","[438, 277]","[849, 1299]","[333, 960]","[883, 1416]","[414, 1000]","[840, 1414]","[443, 946]","[812, 1375]","[416, 929]"
"[487, 321]","[534, 280]","[438, 278]","[848, 1294]","[331, 959]","[883, 1417]","[413, 998]","[840, 1415]","[442, 944]","[811, 1376]","[415, 926]"
"[487, 322]","[534, 281]","[438, 280]","[850, 1296]","[329, 960]","[887, 1416]","[413, 999]","[844, 1415]","[441, 945]","[815, 1375]","[415, 927]"
"[487, 322]","[534, 282]","[438, 280]","[851, 1296]","[327, 960]","[890, 1415]","[413, 999]","[848, 1414]","[441, 946]","[818, 1375]","[415, 928]"
"[487, 322]","[533, 282]","[438, 280]","[851, 1297]","[325, 958]","[892, 1417]","[413, 997]","[850, 1416]","[440, 943]","[820, 1378]","[414, 926]"
"[487, 321]","[533, 282]","[438, 280]","[862, 1302]","[325, 958]","[901, 1413]","[412, 998]","[860, 1412]","[440, 943]","[829, 1373]","[414, 926]"
"[486, 321]","[533, 282]","[438, 280]","[862, 1308]","[324, 958]","[900, 1416]","[412, 997]","[859, 1415]","[440, 942]","[828, 1376]","[414, 926]"
"[486, 320]","[533, 282]","[438, 280]","[861, 1312]","[323, 958]","[898, 1419]","[412, 997]","[857, 1419]","[440, 942]","[826, 1380]","[413, 926]"
"[486, 320]","[533, 283]","[438, 280]","[861, 1313]","[323, 959]","[898, 1419]","[411, 998]","[857, 1419]","[439, 944]","[826, 1380]","[412, 927]"
"[486, 321]","[533, 283]","[438, 281]","[861, 1314]","[322, 960]","[897, 1420]","[411, 999]","[856, 1420]","[439, 945]","[826, 1381]","[412, 928]"
"[487, 321]","[534, 283]","[438, 281]","[860, 1310]","[322, 961]","[897, 1420]","[411, 1001]","[856, 1420]","[439, 947]","[825, 1381]","[412, 930]"
"[487, 321]","[534, 283]","[439, 281]","[860, 1305]","[322, 961]","[897, 1420]","[411, 1002]","[856, 1420]","[439, 948]","[825, 1381]","[411, 931]"
"[487, 321]","[534, 283]","[439, 281]","[860, 1308]","[322, 961]","[897, 1419]","[411, 1002]","[857, 1419]","[439, 949]","[826, 1380]","[411, 931]"
"[487, 321]","[534, 283]","[439, 282]","[860, 1309]","[321, 962]","[897, 1418]","[410, 1002]","[857, 1418]","[439, 949]","[826, 1380]","[410, 931]"
"[487, 322]","[534, 283]","[439, 282]","[861, 1310]","[321, 962]","[897, 1418]","[410, 1002]","[857, 1418]","[438, 949]","[826, 1379]","[409, 932]"
"[487, 322]","[534, 283]","[439, 282]","[860, 1307]","[321, 962]","[897, 1419]","[410, 1002]","[857, 1419]","[438, 949]","[826, 1380]","[409, 932]"
"[487, 322]","[534, 283]","[439, 282]","[859, 1302]","[320, 963]","[898, 1419]","[409, 1003]","[857, 1419]","[438, 950]","[826, 1381]","[408, 933]"
"[487, 322]","[534, 283]","[439, 282]","[859, 1298]","[320, 963]","[898, 1420]","[408, 1002]","[858, 1420]","[437, 950]","[826, 1381]","[407, 932]"
